# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00971467
# min_important_energy after initialization: 129

# histogram method: simple flat
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 818778957
# total moves: 1757600000
# acceptance rate: 0.465851

# energy	samples
61  0
62  3596686
63  2018378
64  1347214
65  968551
66  720199
67  548077
68  425544
69  335963
70  268991
71  218205
72  178776
73  147949
74  123609
75  104224
76  88214
77  75462
78  64893
79  56050
80  48771
81  42628
82  37483
83  32995
84  29165
85  25881
86  22963
87  20579
88  18415
89  16551
90  14934
91  13474
92  12175
93  11103
94  10104
95  9197
96  8409
97  7727
98  7073
99  6494
100  5930
101  5472
102  5054
103  4642
104  4269
105  3927
106  3610
107  3300
108  3054
109  2800
110  2574
111  2363
112  2162
113  1981
114  1792
115  1620
116  1457
117  1316
118  1201
119  1071
120  964
121  869
122  756
123  665
124  575
125  475
126  392
127  294
128  222
129  136
130  70
131  46
132  29
