# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0135517
# min_important_energy after initialization: 90

# histogram method: simple flat
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 251836266
# total moves: 583200000
# acceptance rate: 0.431818

# energy	samples
44  0
45  1517098
46  812454
47  521555
48  357594
49  255006
50  186735
51  140282
52  107204
53  83530
54  65610
55  52445
56  42317
57  34462
58  28320
59  23449
60  19645
61  16413
62  13869
63  11734
64  9951
65  8587
66  7425
67  6413
68  5559
69  4887
70  4288
71  3721
72  3235
73  2849
74  2468
75  2115
76  1802
77  1489
78  1227
79  972
80  724
81  519
82  362
83  258
84  190
85  135
86  98
87  55
88  9
89  9
90  9
