# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.019043
# min_important_energy after initialization: 77

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 191458009
# total moves: 409600000
# acceptance rate: 0.467427

# min_important_energy: 77

# energy   counts
24  1
25  28
26  200
27  992
28  4473
29  18564
30  69347
31  216425
32  578479
33  1325211
34  2612617
35  4445359
36  6562171
37  8452968
38  9544911
39  9495717
40  9513650
41  9557030
42  9604525
43  9647068
44  9657851
45  9722993
46  9743058
47  9750239
48  9782372
49  9774792
50  9712114
51  9773506
52  9823373
53  9825273
54  9853061
55  9878262
56  9824704
57  9884975
58  9926551
59  9991388
60  10101522
61  10258146
62  10398122
63  10610655
64  10806025
65  10996197
66  11022651
67  11102893
68  10870273
69  10637653
70  9804017
71  8566073
72  7387389
73  7407927
74  7960441
75  7702639
76  6789415
77  5343962
78  2569243
79  672183
80  18326
