# iterations	 errorinentropy	 maxerror	(generated with python figs/yaml-multi-comparison.py /home/jordan/ising-cp-data/ /home/jordan/deft/papers/histogram/data/ising-32-reference-lndos.dat ising/N32 32 2040 48 true 8 ising-sad-32 ising-samc-1e5-32 ising-samc-1e6-32 ising-samc-1e7-32 ising-wl-32 ising-wl-inv-t-32
0.03125	182.1	698.3	182.1	182.1
0.0625	182.1	698.3	182.1	182.1
0.09375	182.1	698.3	182.1	182.1
0.125	182.1	698.3	182.1	182.1
0.1875	182.1	698.3	182.1	182.1
0.2188	182.1	698.3	182.1	182.1
0.3125	182.1	698.3	182.1	182.1
0.4062	182.1	698.3	182.1	182.1
0.5625	182.1	698.3	182.1	182.1
0.75	182.1	698.3	182.1	182.1
1	182.1	698.3	182.1	182.1
1.312	182.1	698.3	182.1	182.1
1.75	182.1	698.3	182.1	182.1
2.344	182.1	698.3	182.1	182.1
3.125	182.1	698.1	182.1	182.1
4.156	182.1	698.1	182	182.1
5.562	182.1	697.9	181.9	182.1
7.406	182	697.4	181.8	182.1
9.875	182	697	181.8	182.1
13.19	181.9	696.9	181.6	182.1
17.56	181.8	696.3	181.5	182.1
23.44	181.7	696	181.3	182
31.25	181.4	694.6	180.9	181.9
41.69	181.1	692.8	180.5	181.7
55.56	180.5	689.1	179.7	181.1
74.09	179.9	688.6	179	180.6
98.81	179.4	686.5	178.9	179.7
131.8	177.8	681.8	177.3	178.3
175.7	175.6	674.3	174.8	176.2
234.3	172.9	664.5	172.3	173.7
312.5	169.7	660.1	168.5	170.6
416.7	165.1	658	163.8	166.8
555.7	159.6	651.6	158.2	160.6
741.1	151	637.7	149.7	152.6
988.2	140.9	625	139.7	144.1
1318	129.4	609.1	126.9	133.7
1757	127.3	596.4	121.3	136.3
2343	127.8	571	123.4	142.5
3125	137.3	545.8	122.1	150.6
4167	156.5	627.6	139.2	164.4
5557	194.3	737.9	184.1	203.1
7411	262.8	947.3	252.9	277.1
9882	348.1	1134	328.7	374.1
1.318e+04	468.6	1433	444.8	493.6
1.757e+04	601.7	1773	593.9	613.1
2.343e+04	745.4	2228	685.7	772.7
3.125e+04	865.8	2710	707.6	946.2
4.167e+04	1044	3462	938.6	1136
5.557e+04	1143	4359	856	1302
7.411e+04	1351	5578	1208	1523
9.882e+04	1311	7031	986.4	1641
1.318e+05	1200	7413	552.8	1616
1.757e+05	582.3	3636	111.8	1596
2.343e+05	103.2	810.8	14.86	277.3
3.125e+05	12.33	64.41	4.499	37.18
4.167e+05	2.584	10.71	0.7202	5.004
5.557e+05	1.001	5.114	0.2881	1.927
7.411e+05	0.4485	2.28	0.1911	0.9967
9.882e+05	0.3697	1.683	0.1935	0.5576
1.318e+06	0.2925	1.348	0.1419	0.4875
1.757e+06	0.2424	1.071	0.09432	0.4289
2.343e+06	0.1536	0.7183	0.0819	0.2956
3.125e+06	0.1134	0.5894	0.0531	0.2094
4.167e+06	0.09462	0.4823	0.04764	0.1595
5.557e+06	0.0775	0.4186	0.04294	0.1348
7.411e+06	0.07632	0.3755	0.0392	0.1418
9.882e+06	0.06128	0.304	0.03021	0.1299
1.318e+07	0.04875	0.2551	0.02371	0.09117
1.757e+07	0.05136	0.2219	0.01797	0.1081
2.343e+07	0.03588	0.1566	0.01593	0.07932
3.125e+07	0.04859	0.1919	0.02435	0.1109
4.167e+07	0.04238	0.1725	0.01537	0.09804
5.557e+07	0.03003	0.1279	0.008251	0.05415
7.411e+07	0.02627	0.1102	0.008947	0.05255
9.882e+07	0.02195	0.09059	0.006244	0.0537
1.318e+08	0.01714	0.07217	0.005207	0.04863
1.757e+08	0.01782	0.07007	0.004501	0.04301
2.343e+08	0.01564	0.06087	0.003773	0.03087
3.125e+08	0.01591	0.06233	0.004389	0.0375
4.167e+08	0.01544	0.05663	0.005389	0.02977
5.557e+08	0.01023	0.04228	0.004438	0.02473
7.411e+08	0.009209	0.03891	0.003191	0.02071
9.882e+08	0.008496	0.03344	0.002181	0.01498
1.318e+09	0.006726	0.02937	0.002036	0.01046
1.757e+09	0.006844	0.02792	0.00292	0.01205
2.343e+09	0.004817	0.02106	0.001771	0.008216
3.125e+09	0.004705	0.01994	0.001639	0.008143
4.167e+09	0.004145	0.01551	0.001436	0.006616
5.557e+09	0.002088	0.009865	0.001108	0.004237
7.411e+09	0.002585	0.01004	0.0007725	0.00611
9.882e+09	0.00281	0.011	0.001263	0.006333
1.318e+10	0.002677	0.009793	0.0008943	0.005649
1.757e+10	0.001762	0.007008	0.0004741	0.003627
2.343e+10	0.001529	0.006122	0.0005249	0.003445
3.125e+10	0.001191	0.00543	0.0005814	0.002627
4.167e+10	0.0009537	0.004439	0.0004727	0.00185
5.557e+10	0.0008485	0.003848	0.0002729	0.001752
7.411e+10	0.0008826	0.003531	0.0002939	0.001727
9.882e+10	0.0008364	0.003459	0.0003702	0.001555
1.318e+11	0.0006115	0.002595	0.000298	0.00139
1.757e+11	0.0005181	0.002134	0.000253	0.001063
2.343e+11	0.0005298	0.002082	0.0002285	0.000876
3.125e+11	0.0003324	0.001574	0.0001861	0.0005406
4.167e+11	0.0002916	0.001312	6.793e-05	0.0004842
