# round trips	 doserror
1	-1.074
1	1.042
1	0.4389
1	-0.6913
1	-0.3789
1	1.055
1	0.1688
1	-4.715
1	-1.54
1	2.546
1795	-0.7421
1795	0.02994
1.182e+04	1.35
1.182e+04	-0.6399
1.182e+04	0.768
1.182e+04	-0.5677
2.115e+04	-1.962
2.115e+04	-0.1929
2.115e+04	-0.8763
2.115e+04	0.3775
2.115e+04	2.289
2.115e+04	0.4982
2.115e+04	0.9352
2.115e+04	-0.2909
3.42e+04	0.4357
3.42e+04	0.7575
3.42e+04	-0.3093
7.151e+04	0.5193
7.151e+04	0.6304
8.743e+04	0.1862
1.157e+05	0.09885
1.555e+05	0.1378
1.994e+05	0.3697
1.994e+05	0.01505
2.124e+05	-0.7899
2.124e+05	-0.7803
2.911e+05	0.2806
3.204e+05	0.2832
3.204e+05	-0.7307
3.204e+05	0.8368
3.655e+05	0.5832
3.655e+05	0.2415
3.655e+05	0.2418
3.655e+05	-0.4734
3.655e+05	0.06577
3.655e+05	-0.4764
4.313e+05	0.3443
4.818e+05	0.1911
5.101e+05	-0.1352
5.101e+05	0.4106
5.351e+05	-0.2756
5.474e+05	-1.467
6.468e+05	0.2022
6.643e+05	-0.7606
6.643e+05	0.4332
6.643e+05	-0.8264
6.643e+05	-0.4636
6.643e+05	-0.08995
7.557e+05	0.5323
7.557e+05	0.1518
7.557e+05	0.4364
7.557e+05	0.04268
7.557e+05	-0.05082
7.557e+05	-0.09045
7.557e+05	-0.4472
7.557e+05	-0.149
7.557e+05	-0.04777
7.557e+05	-0.2882
7.557e+05	0.07684
7.557e+05	0.08295
7.557e+05	0.1846
7.557e+05	0.02521
7.557e+05	-0.3736
8.471e+05	-0.1787
9.211e+05	-0.4868
9.211e+05	0.2429
9.211e+05	-0.5231
9.211e+05	-0.1347
1.018e+06	0.08969
1.018e+06	0.1388
1.018e+06	-0.4542
1.141e+06	0.3395
1.141e+06	-0.253
1.141e+06	0.3396
1.141e+06	-0.1968
1.141e+06	-0.12
1.141e+06	-0.1907
1.141e+06	-0.01191
1.141e+06	-0.2433
1.141e+06	0.3445
1.201e+06	-0.3379
1.201e+06	0.2945
1.201e+06	0.1224
1.201e+06	-0.1557
1.201e+06	-0.2252
1.201e+06	0.4003
1.201e+06	0.1252
1.201e+06	0.07275
1.332e+06	0.3701
1.332e+06	-0.2521
1.332e+06	0.05593
1.332e+06	0.2292
1.332e+06	0.2088
1.332e+06	-0.02191
1.332e+06	0.05057
1.459e+06	0.1264
1.559e+06	-0.02302
1.559e+06	0.06559
1.559e+06	0.1899
1.559e+06	-0.105
1.559e+06	0.03278
1.559e+06	0.1297
1.559e+06	0.3385
1.559e+06	0.3861
1.559e+06	0.1186
1.559e+06	0.08327
1.559e+06	0.1048
1.559e+06	-0.04754
1.559e+06	0.07283
1.559e+06	-0.2818
1.559e+06	-0.5331
1.559e+06	-0.1089
1.559e+06	0.03136
1.559e+06	-0.06589
1.559e+06	-0.187
1.559e+06	-0.1448
1.559e+06	0.02565
1.559e+06	0.1339
1.559e+06	0.1521
1.559e+06	0.1551
1.559e+06	0.2353
1.559e+06	0.09813
1.559e+06	0.1109
1.559e+06	0.1465
1.559e+06	0.1097
1.559e+06	-0.08829
1.559e+06	-0.1095
1.559e+06	0.01473
1.711e+06	0.008873
1.711e+06	0.1536
1.711e+06	0.1252
1.711e+06	0.2012
1.711e+06	-0.006616
1.711e+06	0.1044
1.711e+06	0.1587
1.711e+06	0.175
1.711e+06	0.06415
1.711e+06	-0.02606
1.711e+06	0.01765
1.711e+06	0.1035
1.711e+06	0.104
1.711e+06	0.1134
1.711e+06	0.208
1.711e+06	0.1107
1.711e+06	-0.0162
1.711e+06	0.05099
1.844e+06	-0.03662
2.039e+06	-0.02344
2.039e+06	0.02599
2.039e+06	-0.02204
2.039e+06	-0.06311
2.039e+06	-0.09546
2.039e+06	-0.1431
2.039e+06	-0.1466
2.039e+06	-0.09494
2.039e+06	-0.05465
