0.975697	0.937842	0.967164	0.94976	0.917037	0.978637	1.0075	1.0232	1.03477	1.03669	1.05609	1.18946	1.17646	1.20525	1.28737	1.35582	1.48083	1.64954	1.64161	0.907681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89309	1.59049	1.54086	1.41977	1.38399	1.22959	1.21634	1.09791	1.19041	1.0634	1.03736	1.04024	1.01258	0.923378	0.960531	0.999518	0.95617	0.928856	0.962621	0.939685	0.954143	0.982751	0.943544	0.97835	1.03216	0.985658	1.00996	0.990539	1.03935	0.966649	0.979335	0.991879	0.998856	1.01298	1.0055	1.00679	1.0294	0.978078	1.04098	1.00868	1.0169	1.01544	1.01294	0.993282	1.03431	1.00941	1.01555	0.946593	1.02292	1.0586	1.00043	0.985174	1.01737	0.952942	1.02101	0.998107	0.979401	1.03131	1.00106	1.01469	1.06426	1.03024	1.00617	1.00904	1.01451	0.999453	1.00127	0.963786	0.968156	1.0051	0.959548	1.03546	1.01613	0.992858	1.00433	0.992621	1.0204	0.96239	1.01114	0.996555	0.972036	1.00499	1.0152	1.03275	1.02015	0.959986	1.00781	1.00716	0.981046	1.01116	0.97063	1.00828	1.05418	1.01903	1.01831	1.0105	1.01884	0.991482	0.974824	0.991091	1.00448	1.00257	1.02709	1.02002	0.969395	1.04954	0.988449	1.00683	1.01199	0.988306	0.955244	1.01762	0.967449	0.993705	1.02902	0.95748	1.02043	0.979658	1.03891	1.02216	1.03567	0.942294	1.00063	1.02402	1.01992	1.04664	1.00916	1.0162	1.03647	1.03363	1.02312	0.957755	0.978889	0.942598	0.990924	0.987436	1.0338	0.979747	1.05901	1.07764	1.06796	1.00608	0.984171	0.974286	1.00694	1.01478	1.00488	0.964943	0.967192	0.994125	0.982765	0.991064	1.01856	1.00494	1.00121	0.990393	1.02733	0.99078	1.02613	0.990769	1.00945	1.0244	0.959424	1.0123	1.02324	1.01564	1.00943	1.00534	0.995209	0.978794	1.01473	0.965758	1.02014	0.988334	0.996442	0.981433	0.965309	0.97093	0.95635	0.964036	1.02041	1.01322	0.991124	1.05697	1.02229	0.970416	1.02603	1.0141	1.00275	1.01382	1.02494	0.988216	1.01925	1.01515	0.993535	1.02199	1.03122	0.985555	1.05688	1.0264	1.0178	1.01164	1.01021	0.922642	1.00973	1.04454	1.00108	1.02339	1.00539	0.999456	0.986576	0.998402	1.01698	1.0167	0.971593	1.01095	0.997882	1.00645	0.951468	0.981517	1.04346	0.991083	0.981825	1.03077	0.995171	0.937877	0.951158	1.00537	1.0069	1.01251	1.02507	0.984785	1.018	1.00846	0.982857	0.994615	0.990133	1.02085	1.00951	1.00093	1.02935	
0.951728	0.951425	0.957375	0.945017	0.937934	0.972033	0.979515	1.00294	1.05971	1.04444	1.10927	1.11056	1.16181	1.25985	1.28378	1.36135	1.45958	1.52754	1.64887	0.943353	0.00353081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223436	0.959539	1.63619	1.52704	1.44091	1.36061	1.27188	1.17059	1.16395	1.09756	1.08146	1.05198	1.00981	0.975618	0.946539	0.956468	0.934346	0.954952	0.951175	0.940716	0.955936	0.982816	0.986818	1.01744	1.02252	0.991695	1.00699	1.02901	1.00576	0.983908	0.984336	1.00962	0.995331	1.01123	1.0292	0.981338	0.99601	0.983376	1.0019	1.01308	1.01112	0.998399	0.997921	0.981454	1.01381	0.968607	0.969002	1.02548	1.00097	1.00852	0.99647	1.00549	1.00869	1.00054	1.00429	0.988295	1.01275	1.03944	1.01767	1.00004	1.04014	1.03392	0.995673	1.03256	1.00822	1.00843	0.989105	1.0039	0.990524	0.984383	0.976303	0.997905	1.01638	1.01166	0.989404	1.03744	1.00928	0.990295	0.957517	1.00932	0.988448	1.0396	1.02205	1.03104	1.02646	0.99905	0.986146	1.00578	0.996818	1.00821	0.989864	1.03003	1.02127	1.02941	0.982486	0.998408	0.995462	1.02655	0.986613	0.977463	1.0195	1.00895	1.00156	1.03826	0.979781	0.992375	1.0115	0.989059	0.973698	1.02314	1.01262	1.01747	1.02005	1.01468	0.993705	1.00872	0.997934	1.0245	1.0175	1.04176	0.992092	1.01839	0.997353	1.01342	0.99964	1.03579	1.01147	1.0116	0.992019	1.02468	1.04725	1.00441	0.99578	1.01349	1.00727	0.986452	1.00085	1.0147	1.00774	1.0022	0.986924	0.996968	0.975075	1.01037	1.0076	1.00612	0.992625	0.972539	0.979582	1.0235	1.03931	0.989068	0.974993	0.988642	1.04401	0.990029	1.02434	0.97009	1.00742	0.990244	0.992393	0.998892	1.00307	1.01645	0.988106	1.00841	0.990875	1.01653	1.00068	1.00354	0.985701	1.00314	1.02151	1.01444	0.988334	0.973837	0.98652	0.996612	1.00216	1.01832	1.00312	1.00097	1.00004	1.01018	1.02231	1.01154	0.989289	0.995413	0.994618	1.00722	1.01099	1.0205	0.978118	0.985878	0.980541	0.993736	0.99717	1.02234	0.993859	1.00385	1.00152	0.996358	1.01205	0.989628	0.986749	0.997758	1.00663	0.995939	0.979267	1.00235	1.022	0.985378	1.01702	1.00323	0.9978	1.02057	1.03022	1.00732	1.00123	1.03531	0.989321	1.00178	0.985207	0.98614	0.974049	1.02262	0.970987	0.976761	0.961563	1.01926	0.996846	0.969733	0.992927	1.00944	1.01468	0.965941	0.994175	1.00257	0.998272	0.982498	1.00004	1.01094	
0.963721	0.953606	0.94862	0.955598	0.95015	0.959707	0.985815	0.994113	1.01478	1.03955	1.04399	1.12427	1.14693	1.21655	1.30217	1.35423	1.44875	1.54711	1.65876	1.15056	0.0246741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236436	1.10804	1.65801	1.53732	1.44233	1.32006	1.2646	1.17754	1.13217	1.09008	1.05914	1.03833	0.991913	0.984675	0.939225	0.932739	0.962242	0.957145	0.950282	0.946192	0.944926	0.970005	0.989706	1.0051	0.992885	1.02594	1.01589	1.01215	1.01806	0.996459	1.00153	1.01043	0.984811	1.00166	0.990711	1.00805	0.980186	0.998852	0.996161	0.998461	1.01026	0.996895	1.00151	0.988199	1.01401	0.97951	1.02793	1.00471	1.00966	0.995169	1.0078	0.998481	0.985539	0.99729	0.984484	1.00967	1.01946	1.02043	0.999051	1.00692	1.01872	1.00573	1.00877	0.998617	1.02267	0.989805	1.02124	0.975474	0.980315	1.00029	1.0096	1.01264	0.993089	1.00323	1.01261	1.00457	0.999933	0.984152	1.00393	0.98109	0.995217	0.989809	1.00439	0.99462	1.00814	0.985213	1.00257	0.990168	0.991831	0.989439	0.981225	1.02257	1.02301	1.02714	0.990283	1.00991	0.981607	0.989502	0.996595	0.997353	1.00607	1.02399	1.01597	1.01466	1.01734	1.00856	0.993642	1.02004	1.00061	0.999815	1.00265	0.992214	1.00302	0.99615	1.00174	1.01306	0.986021	0.982519	1.02397	0.971074	0.997415	1.00749	1.01239	1.02633	1.01671	1.02066	1.01176	1.01672	1.02498	0.997207	1.00802	0.997496	1.01925	0.970584	0.972126	0.987753	1.00316	1.00186	1.01906	0.996318	0.992403	0.980944	1.00085	1.00721	0.97258	0.99474	1.01368	1.00854	1.00593	0.997562	1.026	1.01754	1.00168	1.0149	1.04291	1.02718	1.0204	1.0098	0.976652	0.97893	0.989064	1.00324	0.98491	0.994611	1.00778	0.98389	1.00078	0.999076	1.01861	1.01715	1.0228	1.00022	1.0008	1.01489	1.01483	0.992654	0.977771	1.00848	1.0078	0.995722	0.985175	0.995374	1.00105	0.991732	0.987888	1.00159	0.997325	1.00596	0.997661	1.00677	0.986335	0.992193	1.00155	1.00736	1.02341	0.975613	1.00553	1.00616	1.02335	0.988614	1.01099	0.994765	1.00771	1.01033	0.989305	0.979391	1.01091	0.996392	0.97412	0.973866	0.99076	0.998317	0.995668	0.998474	1.0284	1.0148	1.00968	0.993144	0.981046	0.981675	0.993763	1.0019	0.949037	1.00635	1.00503	1.01364	0.982215	1.01806	1.00975	0.999353	1.01105	0.999442	1.02196	1.0122	0.99912	1.00402	1.00165	0.994706	0.996087	1.00318	1.01085	1.01596	
0.976728	0.960915	0.952504	0.961541	0.955329	0.960839	0.96816	0.997823	1.00725	1.03984	1.07249	1.11626	1.16694	1.21271	1.29497	1.34706	1.44707	1.53603	1.63937	1.28932	0.0931065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883589	1.32932	1.64203	1.5082	1.42639	1.34068	1.26	1.19621	1.13466	1.10011	1.0481	1.01898	1.00155	0.971846	0.969526	0.947471	0.933823	0.945817	0.951986	0.95984	0.971199	0.988132	0.981095	1.01194	1.01386	1.0197	1.02345	1.0057	1.01794	1.02029	1.00655	0.980206	0.99919	0.99503	0.993684	0.991402	1.00043	0.986634	0.992391	0.99141	1.00763	1.0142	1.00269	0.995008	0.997115	0.992899	0.99714	0.994335	1.00755	1.00362	1.00204	1.00294	0.997685	1.01694	0.98852	0.995755	1.01536	0.990741	1.0039	1.01546	1.00317	0.998104	1.01708	1.00948	0.99869	1.01782	0.991888	0.973892	1.01032	0.99015	0.987892	0.989903	1.00467	0.990744	0.989201	1.00816	1.00672	1.00715	1.00816	0.985853	0.999421	0.997687	1.01605	0.993193	1.01021	1.00806	0.979019	1.00051	1.00646	1.01146	0.98717	1.00564	1.00193	1.02355	0.995365	1.00186	1.0078	0.993449	0.987569	1.00414	1.02475	1.01023	0.987953	1.01577	1.02324	0.994408	1.00909	1.00465	1.00518	1.00555	0.996902	0.993725	1.00711	1.00037	0.980318	1.00143	0.992242	1.00807	1.01009	0.996034	0.991685	0.982346	1.00542	1.00098	1.00992	0.989492	0.998721	0.98425	0.994776	0.987608	1.0055	0.991831	0.998714	1.00977	0.988529	0.979164	1.00076	0.999401	0.991657	1.00475	1.01241	1.0065	1.00712	1.00463	0.981859	0.992388	1.01304	0.999297	0.988731	1.01066	1.0059	0.992002	0.985484	0.998499	1.01165	1.01828	1.00128	1.0195	0.998261	1.01127	0.99364	0.990915	0.993232	0.994385	0.998183	0.996872	1.00676	0.987508	0.998563	1.0054	1.01632	0.998352	1.00989	1.01186	1.01432	1.01206	1.01927	1.00651	1.00734	1.0165	1.0076	0.983775	1.01174	0.982611	1.00207	1.00011	1.0066	1.01404	1.01201	1.01389	0.985414	1.00034	1.00397	0.986658	0.997367	0.989988	0.994748	0.996017	0.993281	1.00786	1.00927	1.00695	0.976521	1.01233	0.992432	1.01592	0.994738	1.00522	0.994062	0.985829	1.01404	0.995476	0.982271	1.00208	1.00309	0.998142	0.988327	1.0115	0.988803	1.00142	0.985462	0.994043	0.988378	0.999151	1.01861	0.995478	0.993814	1.0092	0.984475	0.994646	0.994735	0.981335	0.98904	0.998154	0.998453	1.00207	1.00216	1.01122	1.00977	0.987909	0.996522	0.995664	
0.967618	0.960051	0.958108	0.965855	0.958161	0.971104	0.976689	0.982975	1.02354	1.02881	1.05819	1.12643	1.15418	1.21592	1.27253	1.34892	1.42227	1.50381	1.60491	1.51273	0.227979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242259	1.49377	1.61805	1.48964	1.41611	1.32814	1.26951	1.17859	1.1483	1.10006	1.0471	1.01501	0.98607	0.95734	0.950399	0.943398	0.93888	0.937087	0.950093	0.952277	0.957561	0.992916	0.992105	1.004	1.00285	1.01305	1.02	0.999418	1.00109	0.991625	0.997549	1.01335	0.990863	0.992161	1.00608	0.989256	1.01215	1.00829	1.00665	1.00691	0.99661	1.00918	1.00335	0.996488	0.99938	0.98888	1.00433	0.995871	0.999215	1.00135	1.005	0.995564	1.00497	0.985797	1.00368	0.99263	0.993836	1.0195	0.991054	1.01308	0.999757	1.01382	1.02204	1.01503	0.999637	0.997676	1.00108	0.986329	0.987689	0.987832	0.985226	0.976325	0.993116	1.00058	0.996515	0.992885	0.988627	1.00725	1.01024	0.997287	0.991556	0.99131	0.996941	0.989017	1.00073	0.981061	1.00582	0.994493	0.999859	1.00902	1.00027	1.00597	1.00483	1.00634	0.999744	1.00592	1.00142	1.0066	0.998786	1.01257	1.01044	1.0011	1.0048	1.01619	0.999833	1.01237	1.00601	1.00925	0.997549	1.00563	0.993574	0.989228	0.999712	0.992717	0.988972	1.0098	0.999425	0.994833	1.01289	1.02169	1.00841	0.997584	0.996202	0.999279	1.00133	1.00894	0.993784	0.995274	0.993712	1.00795	1.01717	0.998242	0.991239	1.00847	0.998388	0.989637	0.981273	0.983881	1.01186	1.0091	1.00932	0.997577	0.999999	0.996088	1.0011	1.00348	1.00259	0.991385	0.988054	0.991924	1.01923	1.00717	1.0089	1.00404	0.993675	1.01726	1.01817	1.01312	1.01331	1.00755	0.977981	0.979398	1.00835	0.998859	1.00877	0.999144	0.996287	1.00489	0.989453	1.00957	1.01082	1.01297	0.993432	1.01227	1.01038	1.01959	0.998862	0.990785	1.0025	1.01016	1.00595	0.991241	0.996865	0.994772	0.999199	0.993066	1.01689	0.985141	1.01295	1.02372	0.996796	1.00223	0.994679	0.992147	0.998283	0.99858	0.997977	0.993614	0.994197	1.00507	1.00886	1.01256	1.0044	0.987433	0.982145	0.998514	0.990971	1.01684	1.00051	1.0062	0.998315	0.99463	0.995364	0.998972	1.00813	1.01379	1.00029	1.00642	0.999622	0.982811	1.00186	0.989193	0.986368	0.997042	1.00991	0.986262	0.978904	0.997499	0.994298	1.00393	1.00971	1.00599	0.997164	1.00969	1.01405	0.992059	1.00077	0.998112	0.995318	0.99	1.00222	0.994911	
0.970278	0.968397	0.961615	0.949495	0.972384	0.963749	0.976578	0.985094	1.01497	1.0245	1.06412	1.12226	1.13694	1.19273	1.26315	1.33568	1.4018	1.45986	1.58156	1.6266	0.526676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538906	1.65666	1.58922	1.46697	1.38384	1.32333	1.24478	1.17619	1.1352	1.07543	1.03142	1.01691	0.980093	0.967439	0.966154	0.935875	0.947026	0.938453	0.941307	0.952996	0.954643	0.998733	1.00737	0.999229	1.0045	1.02162	1.01492	0.996526	1.00963	0.994265	0.996311	1.00439	0.992377	0.999133	1.00258	1.00572	0.999246	0.996409	0.989352	1.00732	0.982273	1.0006	0.999162	0.997984	1.00226	0.999746	1.016	0.996295	0.992968	0.993156	0.992372	0.994017	0.986059	1.00105	1.01162	1.0097	0.994225	1.00827	0.997207	1.00817	1.00131	1.00694	1.00811	1.0137	0.994651	0.992494	0.995192	1.00387	1.00268	0.998361	0.989393	0.997573	1.00358	0.999255	0.995739	1.00123	0.999102	1.00426	0.994562	0.992948	0.992907	1.00811	1.00394	1.00391	0.991544	0.99835	1.00097	1.00172	0.995049	0.993486	1.00419	0.998164	1.00795	0.989458	1.00104	0.987235	0.994871	1.00036	1.02059	1.00538	1.00233	0.994012	1.01907	1.00848	1.00384	0.993687	1.02197	0.991443	0.996299	0.998044	0.98803	0.992446	0.995171	0.995918	0.998352	0.991361	1.00405	1.00769	1.01772	1.00569	1.00183	1.01238	1.0002	0.997365	0.991716	1.01637	1.00212	0.990538	0.986994	0.99939	1.00525	1.00715	1.01166	1.0047	1.01015	0.99863	1.00312	1.00315	1.00038	1.00052	1.01028	1.0028	0.99486	0.983063	0.996609	0.998178	0.996931	0.98513	1.0093	0.997628	1.00845	0.994799	1.01203	1.00852	1.01448	1.00038	0.991224	1.00574	0.996371	0.99428	0.993039	1.00114	0.997087	0.997832	1.00914	1.00031	1.01032	0.99653	0.991513	1.00524	0.999682	0.99954	1.00566	1.02286	1.00953	1.00522	1.00979	1.00428	1.00594	1.00026	1.00247	0.99428	1.00808	1.00472	0.997596	0.988859	0.997867	0.989921	1.00319	1.0322	1.00138	1.02356	0.998186	0.99542	1.00775	0.988031	1.00427	1.0086	1.00478	1.00507	1.00955	0.998531	1.00874	0.99135	1.00123	0.980123	1.00734	0.993005	0.995702	0.995598	0.998248	0.997631	1.01434	1.00958	1.00225	1.00612	0.997921	1.0096	0.991635	1.00147	0.994505	1.0041	0.998146	1.00834	0.985576	1.00917	0.988065	1.00487	1.00672	0.985313	0.997408	0.986737	1.00152	1.00131	1.00879	0.997263	0.995695	1.00512	0.998703	0.997918	0.995265	1.00197	
0.975964	0.966534	0.961149	0.9444	0.955368	0.955474	0.961296	0.973777	1.00771	1.0311	1.05847	1.09384	1.1446	1.18977	1.23222	1.29382	1.37606	1.45229	1.55472	1.65469	1.01122	0.0160381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135307	0.996791	1.6447	1.54638	1.45118	1.35878	1.28757	1.22429	1.16238	1.11938	1.07286	1.02978	1.00876	0.988972	0.975789	0.968059	0.949654	0.946246	0.935557	0.938127	0.964821	0.963404	0.994829	1.00739	1.00602	1.00522	1.01194	1.01384	1.01248	0.998266	1.005	1.00179	0.990359	0.99455	0.991131	0.996224	0.98849	0.996839	1.00303	0.996123	1.00212	0.978778	1.00067	1.00256	0.993112	1.00004	0.99131	1.0036	1.00342	1.0122	0.994177	1.00832	1.0238	0.989665	0.987461	0.995613	0.994562	1.00731	1.00087	1.01331	1.00336	0.994624	0.992733	1.00471	1.00336	1.00365	1.00173	1.01509	0.998973	0.993469	1.0137	0.995881	1.00568	0.984979	1.00171	0.993139	1.01764	1.00706	0.995522	1.00184	0.985733	1.00829	1.01647	1.00879	1.00752	1.01087	1.00788	1.00412	1.01234	0.99738	0.996017	1.0017	1.00188	0.988795	1.0019	0.991061	1.00725	1.0029	1.00517	0.989001	0.999226	1.00083	1.002	1.00529	1.01214	0.99826	0.982864	0.988141	1.00576	1.01063	0.994853	1.00018	0.99126	0.989829	0.999677	1.00485	0.988391	0.993884	1.00083	1.02605	0.995786	0.991263	1.00471	1.00123	0.994073	1.00208	0.99579	1.00531	1.00339	1.00096	0.994214	0.995123	1.00134	1.01191	1.00378	1.01834	1.00462	0.989311	1.00496	1.001	0.997301	1.00383	0.996812	0.983493	0.995843	0.984645	0.998869	0.994423	0.997413	1.01336	1.0141	1.01282	1.01111	1.00355	1.00593	1.00395	0.999754	0.998509	0.994402	1.00465	0.990525	0.997889	1.00261	0.990976	1.00241	1.0047	1.00323	1.01016	1.0054	0.998509	1.00637	0.996656	1.00338	0.995107	1.0162	1.00576	1.00852	1.00176	1.01034	1.01553	1.01552	1.00403	1.00513	1.00976	1.00445	1.0006	1.00285	1.00554	0.992435	1.00539	0.99746	1.01135	0.997558	0.997817	0.997732	1.0116	0.997959	0.993398	1.00351	1.01369	1.01215	0.98537	0.997395	0.995	0.987269	1.01202	0.989297	1.01012	1.00554	0.99817	1.00403	1.0034	1.00819	1.01998	1.01412	1.00416	1.00197	1.01006	1.00486	0.99512	0.999387	1.01195	0.992634	1.00605	1.00457	0.994313	0.997595	1.01246	0.997156	1.00743	1.01561	0.987768	1.00307	1.00362	1.00967	1.00547	0.992726	0.999183	0.996058	1.0085	1.00434	1.00249	0.992622	
0.981827	0.96249	0.960213	0.962361	0.955616	0.962348	0.961795	0.97351	0.986931	1.02067	1.03436	1.08173	1.12124	1.16736	1.24212	1.29285	1.34773	1.4289	1.51741	1.61995	1.44597	0.200822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204628	1.44023	1.60183	1.50412	1.43029	1.32699	1.28558	1.19991	1.15961	1.11469	1.05761	1.03751	1.00298	0.975925	0.971962	0.953365	0.938305	0.938244	0.946994	0.95223	0.957672	0.973486	0.97761	1.00223	0.998426	1.01459	1.0187	1.01284	1.01235	0.995207	1.00353	1.00617	1.00669	1.00707	0.985546	0.994443	0.995671	1.00789	0.998567	0.99441	0.997484	0.989436	1.00788	0.995763	0.983974	0.999014	1.00298	0.993572	1.01242	1.00641	1.00474	0.988714	1.00999	0.989756	0.993274	0.99102	1.00642	0.985051	1.00102	1.00325	0.998285	0.989806	1.00394	1.00108	1.01807	1.02303	1.00453	0.994786	1.00865	1.00487	0.993105	1.00798	0.989787	0.993414	0.993775	1.00582	1.00738	1.00781	0.998514	0.987241	0.993907	1.006	1.00547	1.01048	1.00773	0.998634	0.997549	0.996893	1.01101	1.00217	0.985546	1.00167	0.989402	0.995817	1.00331	1.00307	0.996701	0.985629	0.994208	1.00301	0.992725	0.994216	1.00156	0.994369	0.993339	1.00136	0.993839	0.994537	1.00158	0.996506	0.97953	0.990575	0.997038	0.989439	1.00446	0.992772	0.992712	0.999398	0.999506	1.00407	0.998567	0.994083	0.988666	1.00068	0.992634	0.990782	1.00397	1.01737	1.01368	1.00486	1.00985	1.00733	1.01352	0.993218	1.01011	0.996408	1.00658	0.997229	0.996574	0.991999	1.00395	0.991023	0.995589	0.988855	0.99778	0.992931	0.993195	0.998276	0.987751	0.989789	0.998944	0.996242	0.994111	1.00925	1.01124	1.00962	1.01019	1.00235	0.989577	1.00312	0.999652	0.989673	0.998933	1.00242	1.00033	1.00169	1.00837	1.00508	1.01044	1.00429	0.998094	1.00646	1.00424	0.998072	0.999801	1.01906	1.00858	0.998808	1.00385	1.01392	1.01642	1.00235	0.996184	1.00608	1.00235	0.985901	0.982878	0.996919	1.00474	1.00411	1.00052	1.00758	1.01285	0.993912	1.0038	1.01685	1.01255	1.00932	0.991906	1.00719	1.01247	1.00642	1.00616	0.989515	0.991151	0.998374	1.00531	1.00766	0.996474	0.996712	1.00344	1.0024	0.999595	0.999828	1.011	1.00645	1.00729	1.00691	1.00928	1.00274	0.997738	1.01129	0.996964	0.998569	1.00277	1.01127	0.993692	1.00376	0.991262	1.00391	1.0005	0.998787	0.991994	0.998249	1.00483	0.998913	1.00491	0.995906	1.00161	0.996718	1.00263	0.990996	1.00611	
0.990415	0.973168	0.962739	0.952937	0.951857	0.951964	0.955658	0.963836	0.979683	1.01295	1.04842	1.08386	1.1235	1.15321	1.20628	1.26193	1.30796	1.40837	1.49005	1.56371	1.65594	0.726189	0.00162946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178887	0.721858	1.63971	1.5556	1.47055	1.39495	1.3196	1.25227	1.19744	1.14102	1.08808	1.05757	1.02484	0.991967	0.985031	0.96839	0.955646	0.956802	0.938179	0.94184	0.953383	0.966093	0.967179	0.980017	1.0013	1.01492	1.00583	1.02566	1.02542	1.01869	1.01221	0.995555	1.00353	1.0043	0.996825	1.0067	0.985958	1.00023	0.992971	1.00406	0.99389	1.00095	1.00803	1.00535	0.985858	0.993369	1.00114	1.00354	1.00629	0.988987	0.995865	0.987767	0.997581	1.0006	1.00492	0.989273	1.00065	0.998203	1.00155	0.994127	0.996701	1.00559	1.00319	1.00478	1.00239	1.01434	1.01061	1.00581	0.99512	0.994825	0.988952	1.00116	0.985596	0.993536	1.00534	0.986955	1.00175	1.00523	0.99893	0.985365	0.998972	0.985163	1.00049	0.997027	1.00259	1.00797	0.990785	1.00017	1.0044	1.00709	1.0005	1.00237	1.00443	0.999429	1.01222	0.998258	1.01215	1.00096	1.00745	1.00262	0.98826	1.00194	1.00316	0.990717	1.00332	1.00616	0.993159	1.00693	0.99688	1.00301	0.99521	0.995519	1.00057	1.00088	0.990143	0.994633	0.986725	0.997558	0.998484	1.00165	1.0058	1.00001	0.982973	0.991469	0.997687	0.99404	1.00882	0.99777	1.00477	0.992054	1.00164	1.00448	1.00637	1.00248	1.00469	0.988947	0.995389	1.01399	1.00052	1.00916	1.00874	1.0076	1.00411	1.0011	0.993313	0.995391	0.994967	0.989036	0.996702	1.00405	1.00466	0.994168	0.999657	1.00914	0.995874	1.00563	1.00644	0.986502	1.00973	1.00208	1.01234	0.999904	1.01495	1.01676	0.998911	1.00684	0.989733	1.00722	1.00543	1.01333	1.00273	0.996859	1.00296	1.00684	1.01082	1.00449	1.01426	1.011	0.994897	1.00828	0.996517	1.0085	0.992836	0.999392	1.00023	0.994414	0.994871	0.995752	1.00798	0.999802	0.999416	0.995124	1.01812	1.01003	1.00436	0.995514	0.999684	0.996776	1.00721	1.00027	1.00361	1.01712	0.999845	1.00829	1.01417	0.990706	1.01522	1.01832	1.00334	0.997778	1.00335	1.00331	1.00649	1.01099	0.998122	1.00505	1.00615	1.00463	1.00075	0.988433	1.00379	1.00267	1.01065	0.997201	0.988817	1.00114	1.01335	0.99555	0.997788	1.00225	0.997596	1.00424	0.993083	1.00064	0.993441	1.00697	0.99497	1.00181	0.997695	1.00448	0.993688	0.998172	0.996951	1.00156	
0.985179	0.964236	0.955164	0.952027	0.944575	0.955281	0.951444	0.970822	0.972608	0.997031	1.03562	1.04957	1.10164	1.14471	1.18302	1.23053	1.30102	1.36598	1.43354	1.53947	1.63717	1.40809	0.163754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167868	1.38449	1.61923	1.51946	1.43026	1.35838	1.28865	1.22357	1.17348	1.12127	1.07641	1.05561	1.005	0.993986	0.975337	0.964544	0.939706	0.943754	0.949829	0.946554	0.948558	0.955896	0.983144	0.998999	1.00673	1.02146	1.01686	1.01469	1.03115	1.0186	0.999639	0.99837	1.00321	1.01345	0.999382	0.997959	0.997128	1.00357	0.991182	0.996955	0.997016	1.00851	1.00922	1.00021	0.994824	1.00168	1.00397	0.994803	1.00989	0.996714	0.998432	0.98503	0.988456	0.995564	0.989239	1.00347	1.00665	0.995984	1.00575	0.992384	0.9988	1.00302	0.99289	0.999532	1.00285	1.00325	1.00686	1.01557	1.00432	0.994607	0.998904	0.986828	0.999433	0.991144	1.00025	1.00524	1.00809	0.998395	1.00397	0.997565	0.998135	0.990492	0.995691	1.00939	0.999673	0.998441	1.01172	1.0107	0.996776	0.999451	0.993329	0.996539	1.00232	1.00834	0.996967	0.999593	1.00682	1.00616	0.999653	0.993691	1.00042	0.998346	1.00618	1.00894	0.99866	1.00448	0.991654	1.00022	1.0021	1.00039	1.0093	0.991487	0.991569	0.995408	0.993387	0.995164	0.997068	0.998497	1.00068	1.00805	1.00558	1.00928	1.00035	1.00062	0.98188	1.00499	1.00038	1.00042	0.999583	1.00705	0.992297	0.999215	1.00058	0.998171	1.00784	1.0127	1.00358	1.0131	1.00149	1.0038	0.99653	1.00429	1.0082	1.00215	0.99696	0.991964	1.00979	1.00723	0.991352	1.00558	0.997656	1.00568	0.997564	0.998786	1.00654	0.992723	1.0014	1.0041	1.00054	1.00028	0.996421	0.995238	0.999134	1.00224	1.0007	0.994957	1.00809	0.991724	0.988429	1.00263	0.99756	1.00044	1.00859	1.00468	1.00329	1.00315	1.00421	1.00458	1.01105	1.0062	0.998466	0.99773	1.00128	0.982253	0.991996	1.00028	1.00458	1.00063	1.0013	1.00852	1.00727	0.989102	1.00592	1.00116	1.00253	1.00047	0.993866	0.99892	1.00479	0.99996	0.992719	0.99304	0.997039	1.00039	0.990939	0.998381	1.00889	1.00816	0.992489	0.993386	1.00704	1.01308	0.999933	0.996602	1.00841	0.993841	1.00375	0.995221	0.991574	0.998977	0.999676	1.01005	1.00521	1.00079	1.00308	0.998464	1.00571	1.00501	0.997202	0.999632	1.00726	1.00474	1.00471	0.99806	1.00535	1.00073	1.00139	1.00558	1.00624	0.990808	0.993902	0.996262	0.99376	0.999938	
