# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 117

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N23-tmmc-golden-transitions.dat
# iterations: 0
# working moves: 0
# total moves: 0
# acceptance rate: -nan

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0
57  0.151996
58  0.388669
59  0.707913
60  1.10789
61  1.58676
62  2.14247
63  2.77301
64  3.47615
65  4.2498
66  5.092
67  6.00064
68  6.97357
69  8.00868
70  9.10395
71  10.257
72  11.4664
73  12.7295
74  14.045
75  15.4102
76  16.8236
77  18.2835
78  19.7885
79  21.3372
80  22.9278
81  24.5597
82  26.232
83  27.944
84  29.6954
85  31.4863
86  33.3165
87  35.1865
88  37.0964
89  39.0467
90  41.0376
91  43.0686
92  45.1394
93  47.2487
94  49.3927
95  51.5676
96  53.7695
97  55.995
98  58.2407
99  60.5114
100  62.8138
101  65.1642
102  67.5796
103  70.0836
104  72.7036
105  75.4747
106  78.4379
107  81.6494
108  85.2105
109  89.2292
110  93.7841
111  98.725
112  103.624
113  108.311
114  113.311
115  118.311
116  123.311
117  128.311
118  133.311
119  138.311
120  143.311
121  148.311
122  153.311
123  158.311
124  163.311
125  168.311
126  173.311
127  178.311
128  183.311
129  188.311
130  193.311
131  198.311
