# iterations	 errorinentropy	 maxerror	(generated with python figs/yaml-multi-comparison.py /home/jordan/weniger-cp-data/ data/samc-1e3-T13-reference-lndos.dat s000/periodic-ww1.30-ff0.30-N50 50 248 120 true 4 sad-50 wl-50 wl-inv-t-50 samc-1e4-50 samc-1e5-50 samc-1e6-50 samc-1e7-50
0.02	51.49	198.1	51.49	51.49
0.04	51.49	198.1	51.49	51.49
0.06	51.49	198.1	51.49	51.49
0.08	51.49	198.1	51.49	51.49
0.12	51.49	198.1	51.49	51.49
0.14	51.49	198.1	51.49	51.49
0.2	51.49	198.1	51.49	51.49
0.26	51.49	198.1	51.49	51.49
0.36	51.49	198.1	51.49	51.49
0.48	51.49	198.1	51.49	51.49
0.64	51.49	198.1	51.49	51.49
0.84	51.49	198.1	51.49	51.49
1.12	51.49	198.1	51.49	51.49
1.5	51.49	198.1	51.49	51.49
2	51.49	198.1	51.49	51.49
2.66	51.49	198.1	51.49	51.49
3.56	51.49	198.1	51.49	51.51
4.74	51.5	198.1	51.5	51.5
6.32	51.54	198.1	51.5	51.62
8.44	51.56	198.1	51.53	51.61
11.24	51.58	198.1	51.55	51.62
15	51.62	198.1	51.59	51.64
20	51.62	198.1	51.48	51.7
26.68	51.52	198.1	50.97	51.73
35.56	51.23	198.1	50.81	51.76
47.42	50.4	198.1	49.55	51.76
63.24	49.76	196.1	48.32	51.25
84.34	48.98	191.9	47.99	51.29
112.5	47.12	186.5	44.24	51.23
150	43.71	180.3	40.53	47.52
200	40.11	174.5	36.79	42.85
266.7	37.81	168.3	35.07	39.51
355.7	35.37	164.8	33.23	37.37
474.3	35.3	157.8	33.94	37
632.5	33.51	153.8	27.61	35.93
843.4	30.3	139.9	28.5	32.22
1125	33.08	134.1	28.21	40.47
1500	37.23	147.3	24.79	54.22
2000	31.99	137.4	11.06	49.54
2667	43	147	33.05	56.66
3557	46.17	158.4	28	59.53
4743	62.49	198.5	43.67	79.84
6325	68.52	226.6	63.58	75.09
8434	53.84	227.1	44.71	69.97
1.125e+04	58.23	250.7	39.59	87.4
1.5e+04	75.57	307.2	66.66	87.39
2e+04	68.61	323.5	63.32	76
2.667e+04	68.22	345.7	67.1	69.51
3.557e+04	63.04	361.5	31.46	75.07
4.743e+04	31.94	381.5	18.09	57.68
6.325e+04	34.21	416.2	23.13	49.22
8.434e+04	30.84	440.6	12.2	50.27
1.125e+05	22.91	466.3	11.41	32.84
1.5e+05	20.65	496	7.643	34.26
2e+05	14.98	390.5	3.616	35.37
2.667e+05	5.957	288.1	2.264	9.632
3.557e+05	4.189	147	1.028	9.709
4.743e+05	1.326	15.39	0.9892	1.79
6.325e+05	1.703	17.29	0.9641	2.599
8.434e+05	2.329	18.57	1.101	4.408
1.125e+06	0.8693	9.462	0.6734	0.9727
1.5e+06	1.969	14.87	0.8332	3.847
2e+06	0.7643	10.14	0.4246	1.084
2.667e+06	0.6727	8.856	0.3496	1.039
3.557e+06	0.4453	7.488	0.2567	0.6665
4.743e+06	0.5449	5.821	0.1261	1.254
6.325e+06	0.417	5.686	0.145	0.8925
8.434e+06	0.1819	4.446	0.1213	0.2626
1.125e+07	0.1968	4.038	0.05715	0.3383
1.5e+07	0.1865	3.101	0.1243	0.259
2e+07	0.1263	2.433	0.07167	0.1854
2.667e+07	0.1252	2.463	0.1121	0.1478
3.557e+07	0.1051	1.368	0.04838	0.2124
4.743e+07	0.08535	1.025	0.02239	0.1893
6.325e+07	0.08829	0.5068	0.02465	0.1372
8.434e+07	0.04928	0.3268	0.0184	0.1072
1.125e+08	0.02579	0.1645	0.01124	0.06001
1.5e+08	0.03692	0.2195	0.006135	0.05867
2e+08	0.02321	0.1135	0.01105	0.03549
2.667e+08	0.02556	0.1469	0.01571	0.03348
3.557e+08	0.01294	0.07005	0.009065	0.02061
4.743e+08	0.01293	0.09597	0.009039	0.01696
6.325e+08	0.008924	0.06394	0.002956	0.01818
8.434e+08	0.009644	0.06826	0.007322	0.01188
1.125e+09	0.007372	0.05886	0.002179	0.0136
1.5e+09	0.007474	0.05958	0.003251	0.0109
2e+09	0.006982	0.05664	0.004488	0.01074
2.667e+09	0.005533	0.03698	0.00342	0.00784
3.557e+09	0.004405	0.03693	0.001907	0.008687
4.743e+09	0.004171	0.03428	0.001934	0.006629
6.325e+09	0.003418	0.02752	0.002757	0.004359
8.434e+09	0.003398	0.02744	0.002797	0.004201
1.125e+10	0.003683	0.02807	0.001242	0.006549
1.5e+10	0.002811	0.01886	0.001323	0.004046
