# version: 0.0.0-702-g1918bc5-dirty
# well_width: 1.3
# ff: 0.4800239395916633
# N: 21
# walls: 0
# cell dimensions: (5.68, 5.68, 5.68)
# seed: 18281338546274734772
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 190
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 18126113
# working moves: 119886572
# total moves: 380648373
# acceptance rate: 0.314954
# converged state: 123
# converged temperature: 0.530524

# max_entropy_state: 101
# min_important_energy: 123

# energy   counts
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0
57  0
58  0
59  0
60  0
61  0
62  0
63  0
64  0
65  0
66  0
67  0
68  0
69  0
70  0
71  0
72  0
73  0
74  0
75  0
76  0
77  0
78  0
79  0.460073
80  0.923961
81  0.55526
82  0.388915
83  0.467866
84  0.391405
85  0.607333
86  1.00917
87  1.72318
88  2.87445
89  4.06116
90  5.20551
91  6.22328
92  7.14414
93  7.94902
94  8.65611
95  9.2568
96  9.7572
97  10.1585
98  10.4661
99  10.6779
100  10.7964
101  10.823
102  10.7595
103  10.6065
104  10.3648
105  10.035
106  9.61847
107  9.11373
108  8.52234
109  7.84555
110  7.08041
111  6.22908
112  5.29403
113  4.27388
114  3.17303
115  1.9896
116  0.723438
117  -0.61909
118  -2.04577
119  -3.55581
120  -5.14993
121  -6.83891
122  -8.62393
123  -10.5089
