# energies_found, t, ehi, elo
141 21762 1162 1304
142 21778 1161 1304
143 21879 1160 1304
144 21913 1159 1304
145 21915 1158 1304
146 21921 1157 1304
147 21959 1156 1304
148 21962 1155 1304
149 22003 1154 1304
150 22011 1153 1304
151 23679 1152 1304
152 23683 1151 1304
153 23702 1150 1304
154 23743 1149 1304
155 23755 1148 1304
156 23758 1147 1304
157 23760 1146 1304
158 23767 1145 1304
159 23784 1144 1304
160 23989 1143 1304
161 24006 1142 1304
162 24282 1141 1304
163 24297 1139 1304
164 24309 1138 1304
165 24325 1138 1304
166 36696 1136 1304
167 36703 1136 1304
168 36722 1134 1304
169 36728 1134 1304
170 37407 1133 1304
171 38699 1132 1304
172 38720 1131 1304
173 38748 1130 1304
174 38758 1129 1304
175 38762 1127 1304
176 38764 1127 1304
177 38833 1126 1304
178 38848 1125 1304
179 39375 1124 1304
180 39378 1123 1304
181 39387 1122 1304
182 39396 1121 1304
183 39433 1120 1304
184 39440 1119 1304
185 39458 1118 1304
186 39496 1117 1304
187 39508 1116 1304
188 39520 1115 1304
189 39523 1114 1304
190 39559 1113 1304
191 39560 1112 1304
192 39561 1111 1304
193 42776 1110 1304
194 42797 1109 1304
195 42801 1108 1304
196 43603 1107 1304
197 43630 1106 1304
198 43638 1105 1304
199 43652 1104 1304
200 43664 1103 1304
201 43672 1102 1304
202 43719 1101 1304
203 43830 1100 1304
204 44005 1099 1304
205 44046 1098 1304
206 44134 1097 1304
207 44144 1096 1304
208 44174 1095 1304
209 44187 1094 1304
210 44248 1092 1304
211 44272 1091 1304
212 44277 1090 1304
213 44305 1089 1304
214 44307 1088 1304
215 44310 1087 1304
216 44459 1087 1304
217 46265 1086 1304
218 46293 1085 1304
219 46297 1084 1304
220 46298 1083 1304
221 46412 1082 1304
222 46443 1081 1304
223 46450 1080 1304
224 47103 1078 1304
225 47108 1077 1304
226 47120 1076 1304
227 47121 1075 1304
228 47139 1074 1304
229 47225 1073 1304
230 47230 1072 1304
231 47242 1071 1304
232 47284 1071 1304
233 49384 1070 1304
234 49393 1069 1304
235 49396 1068 1304
236 52699 1067 1304
237 52715 1066 1304
238 52717 1065 1304
239 52718 1064 1304
240 52719 1062 1304
241 52738 1062 1304
242 52790 1061 1304
243 52793 1060 1304
244 52862 1059 1304
245 52884 1058 1304
246 52928 1057 1304
247 52939 1056 1304
248 52942 1055 1304
249 54620 1054 1304
250 54724 1053 1304
251 54755 1052 1304
252 54756 1051 1304
253 54759 1050 1304
254 54776 1049 1304
255 54778 1048 1304
256 54792 1047 1304
257 54804 1046 1304
258 54814 1045 1304
259 54815 1044 1304
260 54824 1043 1304
261 54829 1042 1304
262 54898 1041 1304
263 55846 1040 1304
264 57442 1039 1304
265 57444 1038 1304
266 57450 1037 1304
267 57478 1036 1304
268 57696 1035 1304
269 57698 1034 1304
270 57773 1033 1304
271 57784 1032 1304
272 57786 1031 1304
273 61199 1030 1304
274 61201 1029 1304
275 61209 1027 1304
276 61218 1026 1304
277 61232 1026 1304
278 64968 1025 1304
279 65003 1024 1304
280 186316 1024 1304
281 187830 1024 1304
282 229701 1024 1305
283 230299 1024 1306
284 321625 1024 1307
285 321793 1024 1308
286 321876 1024 1309
287 321895 1024 1310
288 321932 1024 1311
289 355933 1024 1312
290 355945 1024 1313
291 355966 1024 1314
292 355971 1024 1315
293 356015 1024 1316
294 356045 1024 1317
295 358604 1024 1318
296 359168 1024 1319
297 359237 1024 1320
298 359238 1024 1321
299 359279 1024 1322
300 359324 1024 1323
301 359348 1024 1324
302 359349 1024 1325
303 360312 1024 1326
304 360325 1024 1327
305 360338 1024 1328
306 360353 1024 1329
307 360361 1024 1330
308 360371 1024 1331
309 360406 1024 1332
310 361880 1024 1333
311 362261 1024 1334
312 362802 1024 1335
313 366333 1024 1336
314 366348 1024 1337
315 375473 1024 1338
316 375499 1024 1340
317 375517 1024 1340
318 380890 1024 1341
319 388233 1024 1342
320 388258 1024 1343
321 388373 1024 1344
322 388433 1024 1345
323 388434 1024 1346
324 388500 1024 1347
325 388593 1024 1348
326 388600 1024 1349
327 388615 1024 1350
328 388628 1024 1351
329 388635 1024 1352
330 388768 1024 1353
331 388803 1024 1354
332 388824 1024 1355
333 398529 1024 1356
334 398537 1024 1357
335 399192 1024 1358
336 399211 1024 1359
337 399225 1024 1360
338 399247 1024 1361
339 399355 1024 1362
340 418849 1024 1363
341 418868 1024 1364
342 418977 1024 1365
343 419052 1024 1366
344 419078 1024 1367
345 419189 1024 1368
346 419237 1024 1369
347 427042 1024 1370
348 431416 1024 1371
349 431424 1024 1372
350 431499 1024 1373
351 431693 1024 1374
352 431715 1024 1375
353 431724 1024 1376
354 431802 1024 1377
355 431883 1024 1378
356 433702 1024 1379
357 433811 1024 1380
358 433816 1024 1381
359 433843 1024 1382
360 433874 1024 1383
361 433914 1024 1384
362 452890 1024 1385
363 452912 1024 1386
364 453624 1024 1387
365 455717 1024 1388
366 455729 1024 1389
367 455754 1024 1390
368 455766 1024 1391
369 455777 1024 1392
370 455781 1024 1393
371 483685 1024 1394
372 484051 1024 1395
373 484084 1024 1396
374 484099 1024 1397
375 484112 1024 1398
376 486069 1024 1399
377 486178 1024 1400
378 486184 1024 1401
379 486235 1024 1402
380 486265 1024 1403
381 487360 1024 1404
382 487477 1024 1405
383 487614 1024 1406
384 3790523 1024 1407
385 3791615 1024 1408
386 3791707 1024 1409
387 3791751 1024 1410
388 3791752 1024 1411
389 3791817 1024 1412
390 3851102 1024 1413
391 3851107 1024 1414
392 3851126 1024 1415
393 3852118 1024 1416
394 3852129 1024 1417
395 3852135 1024 1418
396 3852881 1024 1419
397 3852899 1024 1420
398 3852904 1024 1421
399 3852906 1024 1422
400 3852919 1024 1423
401 3853205 1024 1424
402 3853229 1024 1425
403 3853249 1024 1426
404 3853258 1024 1427
405 3853421 1024 1428
406 5076859 1024 1429
407 5076875 1024 1430
408 5142952 1024 1431
409 5251088 1024 1432
410 5297468 1024 1433
411 5297531 1024 1434
412 5297597 1024 1435
413 5297648 1024 1436
414 5297710 1024 1437
415 5297772 1024 1439
416 5297784 1024 1439
417 5297882 1024 1440
418 5297886 1024 1441
419 5299235 1024 1442
420 5460258 1024 1443
421 5460284 1024 1444
422 5460316 1024 1445
423 5461031 1024 1446
424 5461040 1024 1447
425 5461810 1024 1448
426 5466196 1024 1449
427 5466260 1024 1450
428 5466287 1024 1451
429 5466486 1024 1452
430 5467398 1024 1453
431 5467402 1024 1454
432 5467699 1024 1455
433 5467731 1024 1456
434 5467947 1024 1457
435 5467951 1024 1458
436 5468371 1024 1459
437 5468379 1024 1460
438 5471037 1024 1461
439 5471082 1024 1462
440 5471163 1024 1463
441 5471198 1024 1464
442 5471212 1024 1465
443 5935887 1023 1465
444 5935889 1022 1465
445 5935890 1021 1465
446 5936081 1020 1465
447 5936117 1019 1465
448 5936143 1018 1465
449 5936144 1017 1465
450 5936474 1016 1465
451 5936491 1015 1465
452 5936525 1014 1465
453 5936552 1013 1465
454 5936568 1012 1465
455 5937161 1010 1465
456 5937168 1010 1465
457 5937486 1009 1465
458 5937490 1008 1465
459 5937530 1007 1465
460 5937626 1006 1465
461 5937636 1004 1465
462 5937790 1004 1465
463 5937813 1003 1465
464 5937824 1002 1465
465 5937831 1001 1465
466 5937887 1000 1465
467 5938427 998 1465
468 5938434 997 1465
469 5938452 996 1465
470 5938506 996 1465
471 5938568 995 1465
472 5938761 994 1465
473 5938785 993 1465
474 5938859 992 1465
475 5938917 991 1465
476 5938919 990 1465
477 5939232 989 1465
478 5939522 988 1465
479 5940587 986 1465
480 5940589 985 1465
481 5940599 984 1465
482 5940611 983 1465
483 5940612 982 1465
484 5940614 981 1465
485 5940642 980 1465
486 5940644 979 1465
487 5940707 978 1465
488 5940781 977 1465
489 5940811 976 1465
490 5940816 975 1465
491 5941051 974 1465
492 5941055 973 1465
493 5941060 972 1465
494 5941240 972 1465
495 5944289 971 1465
496 5944960 970 1465
497 5944969 969 1465
498 5944979 968 1465
499 5944980 967 1465
500 5944981 966 1465
501 5944983 965 1465
502 5949870 964 1465
503 5951130 963 1465
504 5951142 962 1465
505 5951148 960 1465
506 5951153 959 1465
507 5951158 957 1465
508 5951159 956 1465
509 5951167 955 1465
510 5951214 955 1465
511 5951285 955 1465
512 5951560 954 1465
513 5951571 953 1465
514 5952340 952 1465
515 5952378 951 1465
516 5952380 950 1465
517 5952404 949 1465
518 5952439 948 1465
519 5953225 947 1465
520 5954279 946 1465
521 5954300 945 1465
522 5954302 944 1465
523 5954306 943 1465
524 5954310 942 1465
525 5954316 941 1465
526 5966797 940 1465
527 5966805 939 1465
528 5966980 938 1465
529 5966997 937 1465
530 5967009 936 1465
531 5967079 935 1465
532 5967080 934 1465
533 6017462 933 1465
534 6017468 932 1465
535 6017603 931 1465
536 6017613 930 1465
537 6017680 929 1465
538 6017686 928 1465
539 6017689 927 1465
540 6028077 925 1465
541 6028078 924 1465
542 6028092 924 1465
543 6028133 923 1465
544 6028138 922 1465
545 6031219 921 1465
546 6031223 920 1465
547 6041936 919 1465
548 6041950 918 1465
549 6041959 917 1465
550 6041984 916 1465
551 6041991 915 1465
552 6042046 914 1465
553 6042070 913 1465
554 6042195 912 1465
555 6042202 911 1465
556 6042206 910 1465
557 6042216 909 1465
558 6042233 908 1465
559 6042238 907 1465
560 6044213 906 1465
561 6044215 905 1465
562 6044226 904 1465
563 6044228 903 1465
564 6044353 902 1465
565 6045945 901 1465
566 6054658 900 1465
567 6054784 899 1465
568 6054787 898 1465
569 6055276 897 1465
570 6055283 896 1465
571 6055298 895 1465
572 6055580 894 1465
573 6055758 893 1465
574 6055761 892 1465
575 6055876 891 1465
576 6055878 890 1465
577 6056493 889 1465
578 6056496 888 1465
579 6095696 887 1465
580 6095726 886 1465
581 6095729 884 1465
582 6095730 884 1465
583 6095766 883 1465
584 6095779 882 1465
585 6095780 881 1465
586 6095791 880 1465
587 6095794 879 1465
588 6096012 878 1465
589 6096178 877 1465
590 6101351 876 1465
591 6101355 875 1465
592 6101361 874 1465
593 6101367 873 1465
594 6105185 872 1465
595 6109303 871 1465
596 6109305 870 1465
597 6110982 869 1465
598 6111000 868 1465
599 6111007 867 1465
600 6111060 866 1465
601 6111061 865 1465
602 6111167 864 1465
603 6111187 863 1465
604 6111263 862 1465
605 6111308 861 1465
606 6111351 860 1465
607 6111397 859 1465
608 6111409 858 1465
609 6113771 857 1465
610 6113817 856 1465
611 6113977 855 1465
612 6113986 854 1465
613 6113987 853 1465
614 6374209 852 1465
615 6374223 851 1465
616 6374396 850 1465
617 6375186 849 1465
618 6375198 848 1465
619 6375203 847 1465
620 6375247 846 1465
621 6375257 845 1465
622 6375272 844 1465
623 6511692 842 1465
624 6511701 842 1465
625 6511844 841 1465
626 6511845 840 1465
627 6511852 839 1465
628 6512789 838 1465
629 6512790 837 1465
630 6512794 836 1465
631 6512813 835 1465
632 6516931 834 1465
633 6522529 833 1465
634 6522692 832 1465
635 6925523 831 1465
636 6926786 830 1465
637 6926833 829 1465
638 6926868 828 1465
639 6926873 827 1465
640 6926874 825 1465
641 6926885 824 1465
642 6926892 824 1465
643 6927111 823 1465
644 6927141 822 1465
645 6996725 821 1465
646 6996727 819 1465
647 6996736 819 1465
648 7006386 818 1465
649 7108261 817 1465
650 7114216 816 1465
651 7127524 815 1465
652 7127879 814 1465
653 7127882 813 1465
654 7128144 812 1465
655 7128179 811 1465
656 7128340 810 1465
657 7128342 809 1465
658 7152607 808 1465
659 7152633 807 1465
660 7152658 806 1465
661 7152659 805 1465
662 7152677 804 1465
663 7152695 802 1465
664 7152699 801 1465
665 7152705 801 1465
666 8280447 801 1466
667 9270806 800 1466
668 9270841 799 1466
669 9270848 798 1466
670 9296866 797 1466
671 9296876 796 1466
672 10346867 795 1466
673 10346881 794 1466
674 10346899 793 1466
675 10346902 792 1466
676 10354132 791 1466
677 10354137 790 1466
678 10354138 789 1466
679 10354150 788 1466
680 10354164 787 1466
681 10354297 786 1466
682 10354305 785 1466
683 10354309 784 1466
684 10354313 783 1466
685 12546838 783 1467
686 12546905 783 1468
687 12546923 783 1469
688 12546942 783 1470
689 12546958 783 1471
690 12547025 783 1472
691 12547138 783 1473
692 12547143 783 1474
693 12547154 783 1475
694 12547219 783 1476
695 12547233 783 1477
696 12547250 783 1478
697 12547255 783 1479
698 12550879 783 1480
699 12550928 783 1481
700 12551004 783 1482
701 12551146 783 1483
702 12551269 783 1484
703 12551273 783 1485
704 12573056 783 1486
705 12573065 783 1487
706 12573078 783 1488
707 12573365 783 1489
708 12575503 783 1490
709 12575534 783 1491
710 12575655 783 1492
711 12575706 783 1493
712 14010462 783 1494
713 14010644 783 1495
714 15282978 782 1495
715 15283025 781 1495
716 15283026 780 1495
717 15885058 779 1495
718 15885160 778 1495
719 18272783 777 1495
720 18272812 776 1495
721 18276985 775 1495
722 18277016 774 1495
723 18277044 773 1495
724 18277309 772 1495
725 18283374 771 1495
726 18283386 770 1495
727 18283388 769 1495
728 18283409 768 1495
729 18283415 767 1495
730 18283440 766 1495
731 18283483 765 1495
732 18283488 764 1495
733 18283493 763 1495
734 19740283 763 1496
735 19740392 763 1497
736 19740402 763 1498
737 19740416 763 1499
738 19740427 763 1500
739 19740462 763 1501
740 24989512 763 1502
741 25037035 763 1503
742 25037159 763 1504
743 25037694 763 1505
744 25038598 763 1506
745 25146936 763 1507
746 25146960 763 1508
747 25146972 763 1509
748 25147017 763 1510
749 25147088 763 1511
750 25149163 763 1512
751 25149165 763 1513
752 25149574 763 1514
753 25155379 763 1515
754 25155394 763 1516
755 25155446 763 1517
756 25215225 763 1518
757 25239781 763 1519
758 25239813 763 1520
759 25239816 763 1521
760 25239903 763 1522
761 25239917 763 1523
762 25532932 763 1524
763 25532965 763 1526
764 25532967 763 1527
765 25533004 763 1528
766 25533035 763 1529
767 25533039 763 1530
768 25533040 763 1531
769 25533131 763 1531
770 27691893 763 1532
771 27691903 763 1533
772 27695427 763 1534
773 27695519 763 1535
774 28133139 763 1536
775 28133182 763 1537
776 28133790 763 1539
777 28133813 763 1539
778 29980795 762 1539
779 33342022 762 1540
780 33342128 762 1541
781 33343750 762 1542
782 33344346 762 1543
783 33344361 762 1544
784 33944701 762 1545
785 33944777 762 1546
786 33944834 762 1547
787 33945169 762 1548
788 33945420 762 1549
789 33945422 762 1550
790 33945465 762 1551
791 34143085 762 1552
792 34143134 762 1553
793 34143224 762 1554
794 34145402 762 1555
795 34145409 762 1556
796 34145411 762 1557
797 34145416 762 1558
798 34145456 762 1559
799 34145477 762 1560
800 34145538 762 1561
801 34145543 762 1562
802 34145608 762 1563
803 34145618 762 1564
804 34146535 762 1565
805 37534254 761 1565
806 42027783 761 1566
807 42027785 761 1567
808 42027793 761 1568
809 42035086 761 1569
810 42035125 761 1570
811 42049712 761 1571
812 42049734 761 1572
813 42049854 761 1573
814 42049860 761 1574
815 42049879 761 1575
816 42050410 761 1576
817 42050418 761 1577
818 42050467 761 1578
819 42050476 761 1579
820 42126193 761 1580
821 42128951 761 1581
822 42316795 761 1582
823 42316888 761 1583
824 42316898 761 1584
825 42317006 761 1585
826 42317014 761 1586
827 42386279 761 1587
828 42386309 761 1588
829 42386332 761 1589
830 42389174 761 1590
831 42389411 761 1591
832 42389418 761 1592
833 42389513 761 1593
834 42391234 761 1594
835 42391276 761 1595
836 42391285 761 1596
837 42391306 761 1597
838 42391313 761 1598
839 42391320 761 1599
840 42391337 761 1600
841 42391354 761 1601
842 42392902 761 1602
843 44079762 761 1603
844 44079802 761 1604
845 44080045 761 1605
846 44080078 761 1606
847 44340602 761 1607
848 44340691 761 1608
849 44340711 761 1609
850 44340843 761 1610
851 44340871 761 1611
852 44459628 761 1612
853 44459633 761 1613
854 44459652 761 1614
855 44459657 761 1616
856 44459680 761 1616
857 44459707 761 1617
858 44459791 761 1618
859 44459816 761 1620
860 44459824 761 1621
861 44459926 761 1621
862 44460180 761 1622
863 49186438 760 1622
864 51511276 760 1623
865 51511284 760 1624
866 51511291 760 1625
867 51584605 760 1626
868 51587940 760 1627
869 51588367 760 1628
870 51592216 760 1629
871 51592228 760 1630
872 51592264 760 1631
873 51592328 760 1632
874 51592476 760 1633
875 51592516 760 1634
876 51592638 760 1635
877 51592673 760 1636
878 51746043 760 1637
879 51746178 760 1638
880 51746287 760 1639
881 51746301 760 1640
882 51746518 760 1641
883 51746687 760 1642
884 51746697 760 1643
885 51746881 760 1644
886 54468617 760 1645
887 54667464 760 1646
888 54667517 760 1647
889 54667518 760 1648
890 54667546 760 1649
891 54667595 760 1650
892 54667779 760 1651
893 54667850 760 1652
894 54667871 760 1653
895 54667893 760 1654
896 54667897 760 1655
897 54668302 760 1656
898 54668529 760 1657
899 54668541 760 1658
900 54670071 760 1659
901 54670096 760 1660
902 55897601 760 1661
903 55897855 760 1662
904 55938313 760 1663
905 55938324 760 1664
906 55938372 760 1665
907 56141907 760 1666
908 56142317 760 1667
909 56142329 760 1668
910 56142400 760 1669
911 56142572 760 1670
912 58252526 759 1670
913 58252535 758 1670
914 58252544 757 1670
915 58299217 756 1670
916 58299222 755 1670
917 58299236 754 1670
918 67061852 754 1671
919 67061884 754 1673
920 67061920 754 1674
921 67061947 754 1674
922 67071779 754 1675
923 67072196 754 1676
924 68053623 754 1677
925 79604784 754 1678
926 79604837 754 1679
927 79604856 754 1680
928 79604868 754 1681
929 80144479 754 1682
930 80144507 754 1683
931 80144513 754 1684
932 80144545 754 1685
933 80144547 754 1686
934 80144592 754 1687
935 80144655 754 1688
936 80144895 754 1689
937 98897158 754 1690
938 98897187 754 1691
939 98897199 754 1692
940 98897227 754 1693
941 98908670 754 1694
942 98942988 754 1695
943 98948081 754 1696
944 98949662 754 1697
945 98952944 754 1698
946 99149638 754 1699
947 99175324 754 1700
948 99175333 754 1701
949 99175339 754 1702
950 99175342 754 1703
951 99177009 754 1704
952 99177014 754 1705
953 99177048 754 1706
954 99177853 754 1707
955 99177884 754 1708
956 99178712 754 1709
957 99534913 754 1710
958 99534944 754 1711
959 99534960 754 1712
960 99535024 754 1713
961 99535029 754 1714
962 99535031 754 1715
963 99535058 754 1716
964 99535099 754 1717
965 113677373 754 1718
966 113677400 754 1719
967 113723508 754 1720
968 113723520 754 1721
969 113723715 754 1722
970 113723738 754 1723
971 113723750 754 1724
972 113724661 754 1725
973 113724778 754 1726
974 113724828 754 1727
975 113724832 754 1728
976 113724851 754 1729
977 130108275 754 1730
978 130367229 754 1731
979 130367242 754 1732
980 130368571 754 1733
981 130368656 754 1734
982 148626995 754 1735
983 148626997 754 1736
984 148627079 754 1737
985 149202539 754 1738
986 149202541 754 1739
987 149202557 754 1740
988 149260301 754 1741
989 149304279 754 1742
990 149304280 754 1743
991 149304323 754 1744
992 149304324 754 1745
993 149304325 754 1746
994 149304327 754 1747
995 149304333 754 1748
996 149304523 754 1749
997 149364010 754 1750
998 149364012 754 1751
999 149364107 754 1752
1000 149364114 754 1753
1001 149364126 754 1755
1002 149364127 754 1755
1003 149476924 754 1756
1004 149476930 754 1757
1005 149479778 754 1758
1006 149479783 754 1759
1007 149479789 754 1760
1008 149479848 754 1761
1009 149481704 754 1762
1010 149481899 754 1763
1011 149481915 754 1764
1012 149813550 754 1765
1013 149813594 754 1766
1014 149813967 754 1767
1015 149815230 754 1768
1016 149815250 754 1769
1017 149815263 754 1770
1018 149838458 754 1771
1019 149839593 754 1772
1020 149839620 754 1773
1021 149842958 754 1774
1022 149842990 754 1775
1023 149843064 754 1776
1024 149843076 754 1777
1025 149843102 754 1778
1026 149843130 754 1779
1027 149843159 754 1780
1028 149843167 754 1781
1029 149843182 754 1782
1030 153817233 754 1783
1031 153817612 754 1784
1032 153817681 754 1785
1033 153817682 754 1786
1034 153817721 754 1787
1035 153817751 754 1788
1036 153818841 754 1789
1037 155386549 754 1790
1038 155386588 754 1791
1039 155386598 754 1792
1040 155386614 754 1793
1041 155386633 754 1794
1042 155386641 754 1795
1043 155541725 754 1796
1044 155541749 754 1797
1045 155689116 754 1798
1046 155728360 754 1799
1047 155728449 754 1800
1048 155728622 754 1801
1049 155728757 754 1802
1050 155728769 754 1803
1051 155728859 754 1804
1052 155728988 754 1805
1053 155728995 754 1806
1054 155739705 754 1807
1055 155739707 754 1808
1056 155740020 754 1809
1057 162082201 753 1809
1058 162082205 752 1809
1059 162082217 751 1809
1060 162082238 750 1809
1061 162082244 749 1809
1062 162082252 748 1809
1063 175015052 747 1809
1064 175015061 746 1809
1065 175015647 745 1809
1066 175015661 744 1809
1067 175015893 741 1809
1068 175015907 741 1809
1069 175015915 741 1809
1070 175017191 739 1809
1071 175017202 738 1809
1072 175017203 737 1809
1073 175017222 737 1809
1074 184554480 737 1810
1075 184554483 737 1811
1076 184554485 737 1812
1077 184988414 737 1813
1078 185084953 737 1815
1079 185084975 737 1815
1080 185085096 737 1816
1081 185085192 737 1817
1082 185085197 737 1818
1083 185085221 737 1819
1084 188183623 737 1820
1085 188183642 737 1821
1086 188183645 737 1822
1087 188183685 737 1823
1088 188183692 737 1824
1089 188183708 737 1825
1090 188184005 737 1826
1091 188184009 737 1827
1092 188186182 737 1828
1093 188186215 737 1829
1094 188186328 737 1830
1095 188186335 737 1831
1096 190176549 737 1832
1097 190176558 737 1833
1098 190176778 737 1834
1099 190188542 737 1835
1100 190223364 737 1836
1101 190223863 737 1837
1102 190223894 737 1838
1103 190223904 737 1839
1104 190223934 737 1840
1105 190223940 737 1841
1106 190223947 737 1842
1107 190223965 737 1843
1108 190239624 737 1844
1109 190396644 737 1845
1110 190396659 737 1846
1111 190396683 737 1847
1112 190396689 737 1848
1113 190396776 737 1849
1114 190396864 737 1850
1115 190396930 737 1851
1116 190396937 737 1852
1117 190401147 737 1853
1118 190401155 737 1854
1119 191091443 737 1855
1120 191091467 737 1856
1121 191091572 737 1857
1122 191091579 737 1858
1123 191219068 737 1859
1124 191219069 737 1860
1125 191219077 737 1861
1126 191219664 737 1862
1127 191502725 737 1863
1128 191502776 737 1864
1129 191507529 737 1865
1130 191507645 737 1866
1131 191507677 737 1867
1132 191508280 737 1868
1133 191508282 737 1869
1134 191607351 737 1870
1135 191607990 737 1871
1136 226313505 737 1872
1137 226313586 737 1873
1138 226333565 737 1874
1139 230439255 737 1875
1140 230491654 737 1876
1141 230491788 737 1877
1142 230491808 737 1878
1143 230491842 737 1879
1144 230491866 737 1880
1145 230492018 737 1881
1146 230492025 737 1882
1147 230492036 737 1883
1148 230492435 737 1884
1149 230493336 737 1885
1150 230493346 737 1886
1151 230493352 737 1887
1152 230493455 737 1888
1153 230558488 737 1889
1154 263083474 737 1890
1155 263083488 737 1891
1156 263083537 737 1892
1157 263084716 737 1893
1158 263084734 737 1894
1159 263084815 737 1895
1160 263084830 737 1896
1161 263084833 737 1897
1162 263084856 737 1898
1163 263085041 737 1899
1164 263087658 737 1900
1165 263087717 737 1901
1166 267674165 737 1902
1167 267674168 737 1903
1168 267674491 737 1904
1169 267674513 737 1905
1170 267674530 737 1906
1171 267675028 737 1907
1172 267675038 737 1908
1173 267675402 737 1909
1174 267675420 737 1910
1175 267675431 737 1912
1176 267675441 737 1913
1177 267675471 737 1914
1178 267675526 737 1915
1179 267675601 737 1916
1180 267675615 737 1917
1181 267675842 737 1917
1182 267678064 737 1918
1183 281161446 736 1918
1184 303851227 736 1919
1185 303851435 736 1920
1186 303851450 736 1921
1187 303852526 736 1922
1188 303852727 736 1923
1189 303852753 736 1924
1190 303852772 736 1925
1191 303853226 736 1926
1192 303857744 736 1927
1193 303857757 736 1928
1194 303857929 736 1929
1195 303857931 736 1930
1196 303857956 736 1931
1197 303857957 736 1932
1198 303857960 736 1933
1199 303857971 736 1934
1200 303858341 736 1935
1201 304876459 736 1936
1202 304876569 736 1937
1203 307124737 736 1938
1204 307125545 736 1939
1205 307126744 736 1940
1206 307126756 736 1941
1207 307126791 736 1942
1208 307126863 736 1943
1209 307126866 736 1944
1210 307372704 736 1945
1211 307372711 736 1946
1212 307538829 736 1947
1213 307538903 736 1948
1214 307539153 736 1949
1215 307539520 736 1950
1216 307551752 736 1951
1217 307552005 736 1952
1218 307552010 736 1953
1219 307552017 736 1954
1220 307555589 736 1955
1221 307555728 736 1956
1222 307555729 736 1957
1223 307723353 736 1958
1224 307723364 736 1959
1225 307723367 736 1960
1226 307723370 736 1961
1227 307723372 736 1963
1228 307723379 736 1963
1229 307723396 736 1964
1230 307723398 736 1965
1231 307723402 736 1966
1232 307738727 736 1967
1233 307738910 736 1968
1234 307739012 736 1969
1235 307739021 736 1970
1236 307739517 736 1971
1237 307739608 736 1972
1238 389550645 736 1973
1239 389550692 736 1974
1240 389550707 736 1975
1241 389550732 736 1976
