# energies_found, t, ehi, elo
1258 316616688 731 1988
1259 316616699 730 1988
1260 316616701 729 1988
1261 316616727 728 1988
1262 316616738 727 1988
1263 343898042 727 1989
1264 343898045 727 1990
1265 343898062 727 1991
1266 345013580 727 1992
1267 345013591 727 1993
1268 345020200 727 1994
1269 345020242 727 1995
1270 345020261 727 1996
1271 345020270 727 1997
1272 345020303 727 1998
1273 345020338 727 1999
1274 345020344 727 2000
1275 345020399 727 2001
1276 345022507 727 2002
1277 345022524 727 2003
1278 345022536 727 2004
1279 348911232 727 2005
1280 348911281 727 2006
1281 348911283 727 2007
1282 348911574 727 2008
1283 355907811 727 2009
1284 356297422 727 2010
1285 356297708 727 2011
1286 356297709 727 2012
1287 356297738 727 2013
1288 356298203 727 2014
1289 356298359 727 2015
1290 356298839 727 2016
1291 356298853 727 2017
1292 444409308 727 2018
1293 444409309 727 2019
1294 444424334 727 2020
1295 444424361 727 2021
1296 444424384 727 2022
1297 444424841 727 2023
1298 444436507 727 2024
1299 444436522 727 2025
1300 444436532 727 2026
1301 444436537 727 2027
1302 444436634 727 2028
1303 444436698 727 2029
1304 444436767 727 2031
1305 444436804 727 2032
1306 444436884 727 2032
1307 454966865 727 2033
1308 454967007 727 2034
1309 454967024 727 2035
1310 454967067 727 2036
1311 454967111 727 2037
1312 454967149 727 2038
1313 454967193 727 2039
1314 454967200 727 2040
1315 454967211 727 2041
1316 454967235 727 2042
1317 454967326 727 2043
1318 458374757 727 2044
1319 458374832 727 2045
1320 458374839 727 2046
1321 458374841 727 2047
1322 458374878 727 2048
1323 458374915 727 2049
1324 458375162 727 2050
1325 458375177 727 2051
1326 458375290 727 2052
1327 458375298 727 2053
1328 458375344 727 2054
1329 458375352 727 2055
1330 458440102 727 2056
1331 458440137 727 2057
1332 458440142 727 2058
1333 458440180 727 2059
1334 458440292 727 2060
1335 458440296 727 2061
1336 458440567 727 2062
1337 458444586 727 2063
1338 458444612 727 2064
1339 458444615 727 2065
1340 458444653 727 2067
1341 458444655 727 2067
1342 458593903 727 2068
1343 458596396 727 2069
1344 458596407 727 2070
1345 458596488 727 2071
1346 458600203 727 2072
1347 458600328 727 2073
1348 458600332 727 2074
1349 458600361 727 2075
1350 458600396 727 2077
1351 458600406 727 2077
1352 458600601 727 2078
1353 458600705 727 2079
1354 458605132 727 2080
1355 458705396 727 2081
1356 458705405 727 2082
1357 458725759 727 2083
1358 458725764 727 2084
1359 458738566 727 2085
1360 458739362 727 2086
1361 459472766 727 2087
1362 459472782 727 2088
1363 459472790 727 2089
1364 459472794 727 2090
1365 459472924 727 2091
1366 459473917 727 2092
1367 468128309 727 2093
1368 468138994 727 2094
1369 468141718 727 2095
1370 468148645 727 2096
1371 468148969 727 2097
1372 468625822 727 2098
1373 468625986 727 2099
1374 468626071 727 2100
1375 468626118 727 2101
1376 470406272 727 2102
1377 470406343 727 2103
1378 470505207 727 2104
1379 470505243 727 2105
1380 470505456 727 2106
1381 470505457 727 2107
1382 470505551 727 2108
1383 470505577 727 2109
1384 470505602 727 2110
1385 470505607 727 2111
1386 470661970 727 2112
1387 470662069 727 2113
1388 470693881 727 2114
1389 470903983 727 2115
1390 470904133 727 2116
1391 470904378 727 2117
1392 470904607 727 2118
1393 470904624 727 2119
1394 470911325 727 2120
1395 470911329 727 2121
1396 470911339 727 2122
1397 470911340 727 2123
1398 470911410 727 2124
1399 470911432 727 2125
1400 470912716 727 2126
1401 470975134 727 2127
1402 470975137 727 2128
1403 471031270 727 2129
1404 471031299 727 2130
1405 471031327 727 2131
1406 471031370 727 2132
1407 471946011 727 2134
1408 471946015 727 2134
1409 471950809 727 2135
1410 471950852 727 2136
1411 471950855 727 2137
1412 471950896 727 2138
1413 471950905 727 2139
1414 471951175 727 2140
1415 471951177 727 2141
1416 471951193 727 2142
1417 471951224 727 2143
1418 471951227 727 2144
1419 471951229 727 2145
1420 471951634 727 2146
1421 472068547 727 2147
1422 472145783 727 2148
1423 472149141 727 2149
1424 472149286 727 2150
1425 472173146 727 2151
1426 472173465 727 2152
1427 472173495 727 2153
1428 472173795 727 2154
1429 472173805 727 2155
1430 472173864 727 2156
1431 472174120 727 2157
1432 472174142 727 2158
1433 472174153 727 2159
1434 472174165 727 2160
1435 472193503 727 2161
1436 472193505 727 2162
1437 472193516 727 2164
1438 472193524 727 2164
1439 472193649 727 2165
1440 472193670 727 2166
1441 472193866 727 2167
1442 472194046 727 2168
1443 472194614 727 2169
1444 472381279 727 2170
1445 472381346 727 2171
1446 472381351 727 2172
1447 472382102 727 2173
1448 472382120 727 2174
1449 472406666 727 2175
1450 472406668 727 2176
1451 472406678 727 2177
1452 472406691 727 2178
1453 472406716 727 2179
1454 472421222 727 2180
1455 472421245 727 2181
1456 472421321 727 2182
1457 472421322 727 2183
1458 472421514 727 2184
1459 472421537 727 2185
1460 472421543 727 2186
1461 472421714 727 2187
1462 472421729 727 2188
1463 472422537 727 2189
1464 472433873 727 2190
1465 472433897 727 2191
1466 472433924 727 2192
1467 472434351 727 2193
1468 472434635 727 2194
1469 472434669 727 2195
1470 472434687 727 2196
1471 472434753 727 2197
1472 472434841 727 2198
1473 472434878 727 2199
1474 472434886 727 2200
1475 472546322 727 2201
1476 472649819 727 2202
1477 472649835 727 2203
1478 472649875 727 2204
1479 472649887 727 2205
1480 472649895 727 2206
1481 472650139 727 2207
1482 472650160 727 2208
1483 472654635 727 2209
1484 472655585 727 2210
1485 472655613 727 2211
1486 472656347 727 2212
1487 472656372 727 2213
1488 472657777 727 2214
1489 472657943 727 2215
1490 472657948 727 2216
1491 472658033 727 2217
1492 472658051 727 2218
1493 472658100 727 2219
1494 473076252 727 2220
1495 473076321 727 2222
1496 473076360 727 2223
1497 473076411 727 2223
1498 473076650 727 2224
1499 473076655 727 2225
1500 473100356 727 2226
1501 473100406 727 2227
1502 473100431 727 2228
1503 473134506 727 2229
1504 473134520 727 2230
1505 473134528 727 2231
1506 473134545 727 2232
1507 473134549 727 2233
1508 473134554 727 2234
1509 473134557 727 2235
1510 473134593 727 2236
1511 473134594 727 2237
1512 473136483 727 2238
1513 490875579 726 2238
1514 490876562 725 2238
1515 490876563 724 2238
1516 490876572 723 2238
1517 629343076 723 2239
1518 629343153 723 2240
1519 629343193 723 2242
1520 629343250 723 2242
1521 635034160 723 2243
1522 635034180 723 2244
1523 635034195 723 2245
1524 635034234 723 2246
1525 635034266 723 2247
1526 635034498 723 2248
1527 635034506 723 2249
1528 635034513 723 2250
1529 635034700 723 2251
1530 635034741 723 2252
1531 645290628 723 2253
1532 645290639 723 2254
1533 645290643 723 2255
1534 645290648 723 2256
1535 645290649 723 2257
1536 645290960 723 2258
1537 654801731 723 2259
1538 727666425 723 2260
1539 745320549 723 2261
1540 745320567 723 2262
1541 745320604 723 2263
1542 745320605 723 2264
1543 745320657 723 2265
1544 745320688 723 2266
1545 745320703 723 2267
1546 745320713 723 2268
1547 745321016 723 2269
1548 745321020 723 2270
1549 745321142 723 2271
1550 745677565 723 2272
1551 745677573 723 2273
1552 745677577 723 2274
1553 745677643 723 2275
1554 745677666 723 2276
1555 745677706 723 2277
1556 745677766 723 2278
1557 745677816 723 2279
1558 745677944 723 2280
1559 745677955 723 2281
1560 749647331 723 2282
1561 749647525 723 2283
1562 749647533 723 2284
1563 749647535 723 2285
1564 749647543 723 2286
1565 1004853870 723 2287
1566 1049226554 723 2288
1567 1049226638 723 2289
1568 1049226643 723 2290
1569 1049237257 723 2291
1570 1049240500 723 2292
1571 1049240517 723 2293
1572 1049240597 723 2294
1573 1049240714 723 2295
1574 1049240718 723 2296
1575 1049240723 723 2297
1576 1049240818 723 2298
1577 1049241102 723 2299
1578 1049241108 723 2300
1579 1225784372 723 2301
1580 1225784395 723 2302
1581 1225784489 723 2303
1582 1225784676 723 2304
1583 1225784678 723 2305
1584 1225784732 723 2306
1585 1225784736 723 2307
1586 1225785925 723 2308
1587 1225787834 723 2309
1588 1280903274 723 2310
1589 1280904384 723 2311
1590 1280912758 723 2312
1591 1291828850 723 2313
1592 1291862876 723 2314
1593 1291862920 723 2315
1594 1291862935 723 2316
1595 1291863044 723 2317
1596 1291863045 723 2318
1597 1291863070 723 2319
1598 1291863077 723 2320
1599 1291863483 723 2321
1600 1291863486 723 2322
1601 1291863699 723 2323
1602 1291863700 723 2324
1603 1291863712 723 2325
1604 1291863726 723 2326
1605 1291951134 723 2327
1606 1291951140 723 2328
1607 1291951169 723 2329
1608 1291952934 723 2330
1609 1291952979 723 2331
1610 1291953040 723 2332
1611 1291953071 723 2333
1612 1291953261 723 2334
1613 1291953294 723 2335
1614 1291953301 723 2336
1615 1291953312 723 2337
1616 1291953331 723 2338
1617 1291953568 723 2339
1618 1294516633 723 2340
1619 1294516643 723 2341
1620 1294517312 723 2342
1621 1294517669 723 2343
1622 1294517892 723 2344
1623 1486361344 723 2345
1624 1486361364 723 2346
1625 1486371673 723 2347
1626 1487193100 723 2348
1627 1494519460 723 2349
1628 1494863706 723 2350
1629 1502900702 723 2351
1630 1502900705 723 2352
1631 1502900710 723 2353
1632 1502901382 723 2354
1633 1502901388 723 2355
1634 1528536440 723 2356
1635 1529229161 723 2357
1636 1529229173 723 2358
1637 1529242952 723 2359
1638 1529242963 723 2361
1639 1529243030 723 2361
1640 1529243127 723 2362
1641 1529243134 723 2363
1642 1529245382 723 2364
1643 1529279500 723 2365
1644 1529279541 723 2366
1645 1529291897 723 2367
1646 1529291973 723 2368
1647 1529291987 723 2369
1648 1529292073 723 2370
1649 1529292090 723 2371
1650 1529294506 723 2372
1651 1529294514 723 2373
1652 1529294525 723 2374
1653 1529294570 723 2375
1654 1529294600 723 2376
1655 1537948106 723 2377
1656 1537948112 723 2378
1657 1537948116 723 2379
1658 1537948132 723 2380
1659 1538094952 723 2381
1660 1538095027 723 2382
1661 1539180525 723 2383
1662 1539180535 723 2384
1663 1539180619 723 2385
1664 1539193549 723 2386
1665 1539193662 723 2387
1666 1539196653 723 2388
1667 1775601138 723 2389
1668 1850980773 723 2391
1669 1850980778 723 2392
1670 1850980792 723 2392
1671 1850982098 723 2393
1672 1853796796 723 2394
1673 1853796802 723 2395
1674 1853796821 723 2396
1675 2071682001 723 2397
1676 2196161237 723 2398
1677 2196161278 723 2399
1678 2218146214 723 2401
1679 2218146233 723 2401
1680 2218146684 723 2402
1681 2218146982 723 2403
1682 2218172031 723 2404
1683 2218172033 723 2405
1684 2218172107 723 2406
1685 2218172370 723 2407
1686 2224778754 723 2408
1687 2224778780 723 2409
1688 2224870036 723 2410
1689 2224870205 723 2411
1690 2224870229 723 2412
1691 2224870377 723 2413
1692 2224870396 723 2414
1693 2224875132 723 2415
1694 2224913184 723 2416
1695 2224913269 723 2417
1696 2224920847 723 2418
1697 2224920990 723 2419
1698 2603557214 723 2420
1699 2606087353 723 2421
1700 2606088145 723 2422
1701 2606088163 723 2423
1702 2606088364 723 2424
1703 2606088375 723 2425
1704 2606088384 723 2426
1705 2606101659 723 2427
1706 2606101682 723 2428
1707 2606101720 723 2429
1708 2606249770 723 2430
1709 2623755824 723 2431
1710 2623755825 723 2432
1711 2623755852 723 2433
1712 2623756025 723 2434
1713 2623756071 723 2435
1714 2624269048 723 2436
1715 2624269062 723 2437
1716 2624269100 723 2438
1717 2624269102 723 2439
1718 2624269128 723 2440
1719 2624269129 723 2441
1720 2624269221 723 2442
1721 2624269230 723 2443
1722 2624269316 723 2444
1723 2624269347 723 2445
1724 2624269652 723 2446
1725 2625571639 723 2447
1726 2625572616 723 2448
1727 2625572868 723 2449
1728 2625572873 723 2450
1729 2625572883 723 2451
1730 2625584831 723 2452
1731 2625584895 723 2453
1732 2625584897 723 2454
1733 2640809592 723 2455
1734 2640809595 723 2456
1735 2640809644 723 2457
1736 2640809713 723 2458
1737 2640809853 723 2459
1738 2640810064 723 2460
1739 2640810079 723 2461
1740 2640810230 723 2462
1741 2661167046 723 2463
1742 2661167196 723 2464
1743 2661168578 723 2465
1744 2661168586 723 2466
1745 2661168594 723 2467
1746 2661168629 723 2468
1747 2661168649 723 2469
1748 2661169227 723 2470
1749 2661169456 723 2471
1750 2661169629 723 2472
1751 2661169662 723 2473
1752 2661169682 723 2474
1753 2724911061 723 2475
1754 2724911101 723 2476
1755 2724917758 723 2477
1756 2724917774 723 2478
1757 2724985433 723 2479
1758 2724985467 723 2480
1759 2724989143 723 2481
1760 2724989249 723 2482
1761 2796778510 723 2483
1762 2798309727 723 2484
1763 2798309790 723 2485
1764 2798309805 723 2486
1765 2798731942 723 2487
1766 2798732107 723 2488
1767 2798732363 723 2489
1768 2798732405 723 2490
1769 2804098660 723 2491
1770 2804098666 723 2492
1771 2804098814 723 2493
1772 2804098828 723 2494
1773 2805962036 723 2495
1774 2805962525 723 2496
1775 3156678727 722 2496
1776 3156678733 721 2496
1777 3156678738 720 2496
1778 3568475840 720 2497
1779 3568475847 720 2498
1780 5441934377 720 2499
1781 5443268087 720 2500
1782 5443268094 720 2501
1783 5443268104 720 2502
1784 5443268129 720 2504
1785 5443268146 720 2504
1786 5443268156 720 2505
1787 5443268172 720 2506
1788 5443268189 720 2507
1789 5906114706 720 2508
1790 5906114790 720 2509
1791 5906119731 720 2510
1792 5906119755 720 2511
1793 5906125734 720 2512
1794 5906125950 720 2513
1795 5906131259 720 2514
1796 7053709803 720 2515
1797 7053709851 720 2516
1798 7053723046 720 2517
1799 7053741361 720 2518
1800 7053751577 720 2519
1801 7053751668 720 2520
1802 7053751671 720 2521
1803 7053751681 720 2522
1804 7053751695 720 2523
1805 7053751703 720 2524
1806 7053751709 720 2525
1807 7797905787 720 2526
1808 7797905843 720 2527
1809 7797905919 720 2528
1810 7797905923 720 2529
1811 7797909372 720 2530
1812 7797909416 720 2531
1813 7797909420 720 2532
1814 8147347101 720 2533
1815 8147347224 720 2534
1816 8147347252 720 2535
1817 8151351901 720 2536
1818 8151351908 720 2537
1819 8151352031 720 2538
1820 8151352047 720 2539
1821 8151384041 720 2540
1822 8151384044 720 2541
1823 8151384074 720 2542
1824 8151384078 720 2543
1825 8151384220 720 2544
1826 8151384221 720 2545
1827 8151385429 720 2546
1828 8151385527 720 2547
1829 8151444839 720 2548
1830 8151444871 720 2549
1831 8151444897 720 2550
1832 8151445712 720 2551
1833 9121395016 720 2552
1834 9121395024 720 2553
1835 9121395035 720 2554
1836 9121395065 720 2555
1837 9121395075 720 2556
1838 9236936640 720 2557
1839 9493498682 719 2557
1840 10339671578 719 2558
1841 10339671623 719 2559
1842 10339671752 719 2560
1843 10339671912 719 2561
1844 10357898057 719 2562
1845 10400147390 719 2563
1846 10400147391 719 2564
1847 10422482676 719 2565
1848 10422482707 719 2566
1849 10422482745 719 2567
1850 10422482833 719 2568
1851 10422482835 719 2569
1852 10422483008 719 2570
1853 10422483153 719 2571
1854 10626305796 719 2572
1855 10626305819 719 2573
1856 10626306020 719 2574
1857 10626315358 719 2575
1858 10626315389 719 2576
1859 10626315408 719 2577
1860 10626315430 719 2578
1861 10626315534 719 2579
1862 10626315780 719 2580
1863 10626316343 719 2581
1864 10626902330 719 2582
1865 10626902347 719 2584
1866 10626902387 719 2584
1867 10626903663 719 2585
1868 10626903699 719 2586
1869 10626904057 719 2587
1870 10626974427 719 2588
1871 10626974475 719 2589
1872 10627058498 719 2590
1873 10627058783 719 2591
1874 10627064835 719 2592
1875 10627064876 719 2593
1876 10627065153 719 2594
1877 10627065296 719 2595
1878 10627065297 719 2597
1879 10627065301 719 2597
1880 10627073742 719 2598
1881 10627073749 719 2599
1882 10627073761 719 2600
1883 10627073777 719 2601
1884 10627073819 719 2602
1885 10627073820 719 2603
1886 10627073830 719 2604
1887 10627081801 719 2605
1888 11639841146 719 2606
1889 11639842731 719 2607
1890 11639844445 719 2608
1891 11639844471 719 2609
1892 11639844645 719 2610
1893 11639844655 719 2611
1894 11639844729 719 2612
1895 11640232200 719 2613
1896 11640254281 719 2614
1897 11640394563 719 2615
1898 11666819459 719 2616
1899 11666819578 719 2617
1900 11666819608 719 2618
1901 11752606003 719 2619
1902 11752606036 719 2620
1903 11752606053 719 2621
1904 11752606225 719 2622
1905 11752606294 719 2623
1906 11752606310 719 2624
1907 11752606312 719 2625
1908 11753099271 719 2626
1909 13724652669 719 2627
1910 13834694092 719 2628
1911 13834694184 719 2629
1912 13836210474 719 2630
1913 13836210582 719 2631
1914 13836210622 719 2632
1915 13836210638 719 2633
1916 13836210712 719 2634
1917 13836210743 719 2635
1918 13871002384 719 2636
1919 13871002773 719 2637
1920 13871002831 719 2638
1921 13871002841 719 2639
1922 13871003167 719 2640
1923 13871003176 719 2641
1924 13871414662 719 2642
1925 13871414668 719 2643
1926 13871414680 719 2645
1927 13871414727 719 2645
1928 13871434143 719 2646
1929 13871434146 719 2647
1930 13871435371 719 2648
1931 13871435373 719 2649
1932 13871958487 719 2650
1933 13871958593 719 2651
1934 13871958594 719 2652
1935 13871958631 719 2653
1936 13871958717 719 2654
1937 13871958727 719 2655
1938 13871958746 719 2657
1939 13871958761 719 2657
1940 13871958795 719 2658
1941 13871958819 719 2659
1942 13894137543 719 2660
1943 13894137552 719 2661
1944 13894137554 719 2662
1945 13894137570 719 2663
1946 13894137754 719 2664
1947 13894137776 719 2665
1948 13900439837 719 2666
1949 13900439927 719 2667
1950 13900439930 719 2669
1951 13900439939 719 2669
1952 13900440820 719 2670
1953 13900440915 719 2671
1954 13900440935 719 2672
1955 13900441029 719 2673
1956 13900441118 719 2674
1957 13900441141 719 2675
1958 13900441185 719 2677
1959 13900441200 719 2678
1960 13900441242 719 2678
1961 14827093948 718 2678
1962 14827093970 717 2678
1963 14827093986 716 2678
1964 16924228770 716 2679
1965 16924228796 716 2680
1966 16924228820 716 2681
1967 16924228849 716 2682
1968 31427954173 716 2683
1969 31427954214 716 2684
1970 31434121464 716 2685
1971 31434121482 716 2686
1972 31434121594 716 2687
1973 31434121667 716 2689
1974 31434121673 716 2689
1975 31439736563 716 2690
1976 31439738094 716 2691
1977 31439738129 716 2692
1978 31439738155 716 2693
1979 31439738156 716 2694
1980 31439752774 716 2695
1981 31439753154 716 2696
1982 31439753167 716 2697
1983 36586833524 716 2698
1984 36586833545 716 2699
1985 36586833547 716 2700
1986 36586833611 716 2701
1987 36586833633 716 2702
1988 36667572675 716 2703
1989 36667610175 716 2704
1990 36667638395 716 2705
1991 36667638446 716 2706
1992 36667638447 716 2707
1993 36667638480 716 2708
1994 36667722582 716 2709
1995 36667722599 716 2710
1996 36667722654 716 2711
1997 36667727162 716 2712
1998 36667727173 716 2713
1999 36667727194 716 2714
2000 36667727225 716 2715
2001 36667727252 716 2716
2002 36667808277 716 2717
2003 36667808294 716 2718
2004 36667808301 716 2719
2005 36667808326 716 2720
2006 36667810381 716 2721
2007 36667812076 716 2722
2008 36667812080 716 2723
2009 36667812156 716 2724
2010 36667812223 716 2725
2011 36667812323 716 2726
2012 36667812418 716 2727
2013 36667979667 716 2728
2014 36667983820 716 2729
2015 36668038461 716 2731
2016 36668038484 716 2732
2017 36668038490 716 2733
2018 36668038636 716 2733
2019 36668038806 716 2734
2020 36668038815 716 2735
2021 36668038832 716 2736
2022 36668038871 716 2737
2023 36668038925 716 2738
2024 36668038962 716 2739
2025 36668039041 716 2740
2026 36668039044 716 2741
2027 36680224732 716 2742
2028 36680224734 716 2743
2029 36706583592 716 2744
2030 36706583602 716 2745
2031 36706583693 716 2746
2032 36706583775 716 2747
2033 36706583783 716 2748
2034 36706583808 716 2749
2035 36706585773 716 2750
2036 36706585814 716 2751
2037 36707779446 716 2752
2038 36707779692 716 2753
2039 36707780688 716 2754
2040 36707780764 716 2756
2041 36707780767 716 2757
2042 36707780782 716 2758
2043 36707780861 716 2758
2044 36708404322 716 2759
2045 36708408633 716 2760
2046 36708408838 716 2761
2047 36708408839 716 2762
2048 36708408841 716 2763
2049 36708409260 716 2764
2050 36708409501 716 2765
2051 36708409552 716 2766
2052 36708409597 716 2767
2053 36708409828 716 2768
2054 36708410242 716 2769
2055 36708410250 716 2770
2056 36708410258 716 2771
2057 36709998056 716 2772
2058 36709998180 716 2773
2059 36709998229 716 2774
2060 36709998246 716 2775
2061 36709998329 716 2776
2062 36709998414 716 2777
2063 36709998417 716 2778
2064 36709998618 716 2779
2065 36709998658 716 2780
2066 36709998754 716 2781
2067 36710016964 716 2782
2068 36714633800 716 2783
2069 36714633839 716 2784
2070 36714633851 716 2785
2071 36714634160 716 2786
2072 36714634228 716 2787
2073 36714634232 716 2788
2074 36714634249 716 2789
2075 36714635095 716 2790
2076 36728538570 716 2791
2077 36728540034 716 2792
2078 36728540045 716 2793
2079 36728591921 716 2794
2080 36728591935 716 2795
2081 36728752670 716 2796
2082 36728752674 716 2797
2083 36728752827 716 2798
2084 36728752848 716 2799
2085 36728752853 716 2800
2086 36728754835 716 2801
2087 36728754853 716 2802
2088 36728944313 716 2803
2089 36728944336 716 2804
2090 36728944377 716 2805
2091 36729378542 716 2806
2092 36729383951 716 2807
2093 36729383967 716 2808
2094 36729384050 716 2809
2095 36729384113 716 2810
2096 36729384221 716 2811
2097 36729384271 716 2812
2098 39000028415 715 2812
2099 39000028443 714 2812
2100 42513868239 713 2812
2101 54726445928 713 2813
2102 57961857607 713 2814
2103 58026566141 713 2815
2104 58026566157 713 2816
2105 62615427629 712 2816
2106 62615427632 711 2816
2107 62615427635 710 2816
2108 62615427641 709 2816
2109 62615427650 708 2816
2110 62615427651 707 2816
2111 62615427652 706 2816
2112 62615427658 705 2816
2113 62615427673 704 2816
2114 67713840496 704 2817
2115 67713848329 704 2818
2116 67713848414 704 2819
2117 67713848432 704 2820
2118 67713857634 704 2821
2119 67713859337 704 2822
2120 67713859352 704 2823
2121 67713859372 704 2824
2122 67713859427 704 2825
2123 67713860594 704 2826
2124 67713860653 704 2827
2125 67714063772 704 2829
2126 67714063788 704 2829
2127 67714151394 704 2830
2128 67714151395 704 2831
2129 67714151402 704 2832
2130 67714151430 704 2833
2131 67714151445 704 2834
2132 67714151451 704 2835
2133 67714151478 704 2836
2134 67720247544 704 2837
2135 67720247545 704 2838
2136 67720247590 704 2839
2137 67720252388 704 2840
2138 67720252390 704 2841
2139 67720252412 704 2842
2140 67720252425 704 2843
2141 67720252439 704 2844
2142 67745580490 704 2845
2143 67745580494 704 2846
2144 67745580512 704 2847
2145 67745580541 704 2848
2146 67841440745 704 2849
2147 67841440752 704 2850
2148 67841441709 704 2851
2149 67841461075 704 2852
2150 67841932277 704 2853
2151 67841932302 704 2854
2152 67841932378 704 2855
2153 67841932790 704 2856
2154 67841932942 704 2857
2155 67841958365 704 2858
2156 67841958376 704 2859
2157 67841958378 704 2860
2158 67841960258 704 2861
2159 67841960270 704 2862
2160 67841967797 704 2863
2161 67841967871 704 2864
2162 67841968411 704 2865
2163 67841968425 704 2866
2164 67841970158 704 2867
2165 67841971740 704 2868
2166 67841971809 704 2869
2167 67841971813 704 2870
2168 67841972400 704 2871
2169 67841972411 704 2872
2170 67841972453 704 2873
2171 67841972491 704 2874
2172 67841985116 704 2875
2173 67841990382 704 2876
2174 67841999790 704 2877
2175 67841999807 704 2878
2176 67841999886 704 2879
2177 67841999897 704 2880
2178 67841999925 704 2881
2179 67841999926 704 2882
2180 67842000014 704 2883
2181 67842467843 704 2884
2182 67842467844 704 2885
2183 67848108823 704 2886
2184 67848108884 704 2887
2185 67848108896 704 2888
2186 67848108923 704 2889
2187 67848108952 704 2890
2188 67848109031 704 2891
2189 67848109072 704 2892
2190 67848109094 704 2893
2191 67848109102 704 2894
2192 67849863003 704 2895
2193 67849863072 704 2896
2194 67849863102 704 2897
2195 67849863117 704 2899
2196 67849863137 704 2900
2197 67849863161 704 2900
2198 67850118752 704 2901
2199 67850118755 704 2902
2200 67850118823 704 2903
2201 67850118853 704 2904
2202 67850118871 704 2905
2203 67850118923 704 2906
2204 67850118979 704 2907
2205 72261170818 703 2907
2206 80016611509 703 2908
2207 80018185319 703 2909
2208 80018185360 703 2910
2209 80018186274 703 2911
2210 80059826793 703 2912
2211 80059827037 703 2913
2212 80079439834 703 2914
2213 80079440050 703 2915
2214 80079445165 703 2916
2215 80079445184 703 2917
2216 80079508532 703 2918
2217 80079508542 703 2919
2218 80079509327 703 2920
2219 80079509343 703 2921
2220 80080356257 703 2922
2221 80080366265 703 2923
2222 80080366457 703 2924
2223 80080366529 703 2925
2224 80080366543 703 2926
2225 80080366905 703 2927
2226 80080455437 703 2928
2227 80080457854 703 2929
2228 80080457900 703 2930
2229 80080785875 703 2931
2230 80080785877 703 2932
2231 80080785888 703 2933
2232 80080785893 703 2934
2233 80081207752 703 2935
2234 80081207796 703 2936
2235 80081207813 703 2937
2236 93859504317 703 2938
2237 93859504580 703 2939
2238 93859504599 703 2940
2239 93859504608 703 2941
2240 93859504709 703 2942
2241 93888144412 703 2943
2242 93888144444 703 2944
2243 93906504705 703 2945
2244 93906504889 703 2946
2245 93950467371 703 2947
2246 94000677174 703 2948
2247 94000677229 703 2949
2248 94000677318 703 2950
2249 94542177577 703 2951
2250 94542177590 703 2952
2251 94542178498 703 2953
2252 99984299773 703 2954
2253 99984965834 703 2955
2254 99984965864 703 2956
2255 99984965879 703 2957
2256 99984966959 703 2958
2257 99984967089 703 2959
2258 99984967164 703 2960
2259 99984967191 703 2961
2260 99984967217 703 2962
2261 99984967231 703 2963
