# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0210406
# min_important_energy after initialization: 45

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 92360947
# total moves: 172800000
# acceptance rate: 0.534496

# min_important_energy: 45

# energy   counts
14  29
15  116
16  1094
17  5998
18  27633
19  107624
20  347776
21  931247
22  2055217
23  3729381
24  5493861
25  6614178
26  6620928
27  6590704
28  6555285
29  6512564
30  6514220
31  6518632
32  6501218
33  6454333
34  6542619
35  6655340
36  6806652
37  6858927
38  6858190
39  6921720
40  6992351
41  7144613
42  7197307
43  7099009
44  7106163
45  7137269
46  5446721
47  4596552
48  6288027
49  1566502
