# round trips	 doserror
1	0.05138
1	1.018
134	-1.713
134	1.049
134	-1.518
134	-0.8148
134	-0.2812
134	1.263
1038	0.487
3442	0.0163
9485	0.1625
1.003e+04	-0.1067
3.227e+04	0.316
4.811e+04	0.4496
5.277e+04	-3.655
5.277e+04	2.348
5.524e+04	-2.79
5.524e+04	-2.338
5.524e+04	0.6919
6.068e+04	-0.2653
6.068e+04	0.4302
6.068e+04	0.162
6.068e+04	-0.5756
6.068e+04	0.06994
6.068e+04	0.9432
7.474e+04	1.114
7.474e+04	0.3836
9.663e+04	0.2422
1.267e+05	0.994
1.267e+05	0.1272
1.267e+05	0.1065
1.448e+05	-0.4003
1.929e+05	1.044
2.121e+05	0.3861
2.121e+05	0.5213
2.121e+05	0.2326
2.406e+05	0.01351
2.406e+05	0.1372
2.406e+05	0.2267
2.406e+05	0.173
2.406e+05	0.973
2.406e+05	0.7937
2.406e+05	1.159
2.406e+05	0.5721
2.406e+05	0.2493
2.406e+05	0.3276
2.406e+05	0.1482
2.406e+05	0.461
2.406e+05	0.6659
2.406e+05	0.5181
2.406e+05	0.5829
2.406e+05	0.5322
2.406e+05	0.4475
2.406e+05	0.5322
2.406e+05	0.5487
2.406e+05	0.5539
2.406e+05	0.5351
2.406e+05	0.2661
2.406e+05	0.2547
2.406e+05	0.3431
2.406e+05	0.2854
2.406e+05	0.3431
2.406e+05	0.4635
2.406e+05	0.3826
2.406e+05	0.2441
2.406e+05	0.3233
2.406e+05	0.2779
2.406e+05	0.06487
2.406e+05	0.1246
2.406e+05	0.289
2.406e+05	0.2377
2.406e+05	0.2876
2.406e+05	0.3315
2.406e+05	0.381
2.652e+05	0.2965
3.444e+05	0.3331
4.381e+05	0.4005
4.381e+05	0.3298
4.381e+05	0.2956
4.381e+05	0.3349
4.381e+05	0.4447
4.381e+05	0.4698
4.381e+05	0.4554
4.381e+05	0.4392
4.381e+05	0.4098
4.381e+05	0.3773
4.381e+05	0.4142
4.381e+05	0.4092
4.381e+05	0.4317
4.381e+05	0.4207
4.381e+05	0.3899
4.381e+05	0.4265
4.381e+05	0.3829
4.381e+05	0.3804
4.381e+05	0.3824
4.381e+05	0.3525
4.381e+05	0.3767
4.381e+05	0.3342
4.381e+05	0.3157
4.381e+05	0.3104
4.381e+05	0.2993
4.381e+05	0.3047
4.381e+05	0.3232
4.381e+05	0.2761
4.381e+05	0.2703
4.381e+05	0.2399
4.381e+05	0.2236
4.381e+05	0.2082
4.381e+05	0.2013
4.381e+05	0.212
4.381e+05	0.24
4.381e+05	0.208
4.381e+05	0.2082
4.381e+05	0.1824
4.381e+05	0.177
4.381e+05	0.1736
4.381e+05	0.1754
4.381e+05	0.1783
4.381e+05	0.1959
4.381e+05	0.2026
4.381e+05	0.1959
4.381e+05	0.1806
4.381e+05	0.1839
4.381e+05	0.1783
4.381e+05	0.1947
4.381e+05	0.1999
4.381e+05	0.2233
4.381e+05	0.2016
4.381e+05	0.2321
4.381e+05	0.2491
4.381e+05	0.2554
4.381e+05	0.2547
4.381e+05	0.2478
4.381e+05	0.2555
4.381e+05	0.2611
4.381e+05	0.2512
4.381e+05	0.2528
4.381e+05	0.2537
4.381e+05	0.2464
4.381e+05	0.244
4.381e+05	0.2415
4.381e+05	0.2314
4.381e+05	0.2335
4.381e+05	0.2435
4.381e+05	0.2462
4.381e+05	0.2668
4.381e+05	0.2643
4.381e+05	0.2757
4.381e+05	0.2697
4.381e+05	0.2652
4.381e+05	0.2644
4.381e+05	0.2501
4.381e+05	0.2434
4.381e+05	0.2427
4.381e+05	0.2404
4.381e+05	0.246
4.381e+05	0.2585
4.381e+05	0.2549
4.381e+05	0.2615
4.381e+05	0.2551
4.381e+05	0.2781
4.381e+05	0.2828
4.381e+05	0.2848
4.381e+05	0.2781
4.381e+05	0.2834
4.381e+05	0.2798
4.381e+05	0.276
4.381e+05	0.2753
4.381e+05	0.2711
4.381e+05	0.2776
4.381e+05	0.2698
4.381e+05	0.2806
4.381e+05	0.269
4.381e+05	0.2623
4.381e+05	0.2638
4.381e+05	0.2525
4.381e+05	0.2478
4.381e+05	0.244
4.381e+05	0.2416
4.381e+05	0.2336
4.381e+05	0.2299
4.381e+05	0.2469
4.381e+05	0.246
4.381e+05	0.2461
4.381e+05	0.2449
4.381e+05	0.2411
4.381e+05	0.2387
4.381e+05	0.243
4.381e+05	0.2378
4.381e+05	0.2368
4.381e+05	0.2434
4.381e+05	0.2496
4.381e+05	0.2554
4.381e+05	0.2626
4.381e+05	0.2683
4.381e+05	0.2641
4.381e+05	0.2681
4.381e+05	0.2639
4.381e+05	0.2702
4.381e+05	0.2661
4.381e+05	0.2631
4.381e+05	0.2626
4.381e+05	0.2642
4.381e+05	0.2704
4.381e+05	0.2726
4.381e+05	0.2757
4.381e+05	0.2755
4.381e+05	0.2758
4.381e+05	0.2756
4.381e+05	0.2732
4.381e+05	0.2723
4.381e+05	0.2792
4.381e+05	0.2807
4.381e+05	0.2804
4.381e+05	0.2913
4.381e+05	0.2901
4.381e+05	0.2907
4.381e+05	0.2906
4.381e+05	0.2921
4.381e+05	0.2941
4.381e+05	0.2926
4.381e+05	0.2883
4.381e+05	0.2896
4.381e+05	0.2935
4.381e+05	0.295
4.381e+05	0.2961
4.381e+05	0.295
4.381e+05	0.2969
4.381e+05	0.2998
4.381e+05	0.2953
4.381e+05	0.2919
4.381e+05	0.2877
4.381e+05	0.285
4.381e+05	0.2862
4.381e+05	0.2805
4.381e+05	0.2809
4.381e+05	0.281
4.381e+05	0.2808
4.381e+05	0.2795
4.381e+05	0.2798
4.381e+05	0.2805
4.381e+05	0.2791
4.381e+05	0.2789
4.381e+05	0.275
4.381e+05	0.2781
4.381e+05	0.2762
4.381e+05	0.275
4.381e+05	0.2714
4.381e+05	0.2705
4.381e+05	0.2689
4.381e+05	0.2677
4.381e+05	0.2715
4.381e+05	0.2735
4.381e+05	0.2728
4.381e+05	0.2711
4.381e+05	0.2735
4.381e+05	0.2756
4.381e+05	0.2729
4.381e+05	0.2709
4.381e+05	0.2689
4.381e+05	0.2685
4.381e+05	0.2638
4.381e+05	0.2658
4.381e+05	0.2693
4.381e+05	0.2708
4.381e+05	0.2696
4.381e+05	0.2691
4.381e+05	0.2673
4.381e+05	0.2651
4.381e+05	0.2633
4.381e+05	0.2626
4.381e+05	0.2628
4.381e+05	0.2623
4.381e+05	0.2614
4.381e+05	0.258
4.381e+05	0.2599
4.381e+05	0.2608
4.381e+05	0.261
4.381e+05	0.2603
4.381e+05	0.2591
4.381e+05	0.2582
4.381e+05	0.2595
4.381e+05	0.2607
4.381e+05	0.2624
4.381e+05	0.2629
4.381e+05	0.2643
4.381e+05	0.2619
4.381e+05	0.2619
4.381e+05	0.2634
4.381e+05	0.2637
4.381e+05	0.2641
4.381e+05	0.2627
4.381e+05	0.2624
4.381e+05	0.262
4.381e+05	0.2637
4.381e+05	0.262
4.381e+05	0.2604
4.381e+05	0.2609
4.381e+05	0.2629
4.381e+05	0.2611
4.381e+05	0.261
4.381e+05	0.2617
4.381e+05	0.2626
4.381e+05	0.2646
4.381e+05	0.2678
4.381e+05	0.2684
4.381e+05	0.2688
4.381e+05	0.2681
4.381e+05	0.2669
4.381e+05	0.2679
4.381e+05	0.2668
4.381e+05	0.2682
4.381e+05	0.2702
4.381e+05	0.2717
4.381e+05	0.2713
4.381e+05	0.2732
4.381e+05	0.2744
4.381e+05	0.2756
4.381e+05	0.2779
4.381e+05	0.2761
4.381e+05	0.2748
4.381e+05	0.2768
4.381e+05	0.2746
4.381e+05	0.2753
4.381e+05	0.2745
4.381e+05	0.2747
4.381e+05	0.2758
4.381e+05	0.277
4.381e+05	0.2788
4.381e+05	0.2801
4.381e+05	0.2796
4.381e+05	0.2791
4.381e+05	0.2793
4.381e+05	0.2799
4.381e+05	0.2808
4.381e+05	0.2806
4.381e+05	0.2798
4.381e+05	0.2819
4.381e+05	0.2826
4.381e+05	0.282
4.381e+05	0.2837
4.381e+05	0.2841
4.381e+05	0.2839
4.381e+05	0.2811
4.381e+05	0.2787
4.381e+05	0.2797
4.381e+05	0.2821
4.381e+05	0.2822
4.381e+05	0.2824
4.381e+05	0.2836
4.381e+05	0.2838
4.381e+05	0.2832
4.381e+05	0.2856
4.381e+05	0.2856
4.381e+05	0.2851
4.381e+05	0.2869
4.381e+05	0.2864
4.381e+05	0.2869
4.381e+05	0.287
4.381e+05	0.2885
4.381e+05	0.2904
4.381e+05	0.2897
4.381e+05	0.2885
4.381e+05	0.2863
4.381e+05	0.2874
4.381e+05	0.2868
4.381e+05	0.287
4.381e+05	0.2859
4.381e+05	0.2871
4.381e+05	0.2868
4.381e+05	0.2867
4.381e+05	0.2862
4.381e+05	0.2859
4.381e+05	0.2857
4.381e+05	0.2867
4.381e+05	0.286
4.381e+05	0.285
4.381e+05	0.2851
4.381e+05	0.2846
4.381e+05	0.2849
4.381e+05	0.2851
4.381e+05	0.2845
4.381e+05	0.284
4.381e+05	0.2832
4.381e+05	0.2823
4.381e+05	0.2834
4.381e+05	0.2855
4.381e+05	0.2853
4.381e+05	0.2861
4.381e+05	0.2871
4.381e+05	0.2867
4.381e+05	0.2881
4.381e+05	0.2869
4.381e+05	0.2861
4.381e+05	0.2851
4.381e+05	0.2863
4.381e+05	0.2866
4.381e+05	0.2878
4.381e+05	0.289
4.381e+05	0.2891
4.381e+05	0.2877
4.381e+05	0.2908
4.381e+05	0.2909
4.381e+05	0.2917
4.381e+05	0.2906
4.381e+05	0.2906
4.381e+05	0.2911
4.381e+05	0.2914
4.381e+05	0.2913
4.381e+05	0.292
4.381e+05	0.2924
4.381e+05	0.2927
4.381e+05	0.2932
4.381e+05	0.2927
4.381e+05	0.2926
4.381e+05	0.2945
4.381e+05	0.2943
4.381e+05	0.2946
4.381e+05	0.2941
4.381e+05	0.2945
4.381e+05	0.2942
4.381e+05	0.2948
4.381e+05	0.2956
4.381e+05	0.2957
4.381e+05	0.2959
4.381e+05	0.2954
4.381e+05	0.2954
4.381e+05	0.2957
4.381e+05	0.2947
4.381e+05	0.2948
4.381e+05	0.2948
4.381e+05	0.2941
4.381e+05	0.294
4.381e+05	0.2942
4.381e+05	0.2941
4.381e+05	0.2932
4.381e+05	0.2932
4.381e+05	0.2931
4.381e+05	0.2943
4.381e+05	0.294
4.381e+05	0.2939
4.381e+05	0.2941
4.381e+05	0.2944
4.381e+05	0.2935
4.381e+05	0.2948
4.381e+05	0.2952
4.381e+05	0.2953
4.381e+05	0.2959
4.381e+05	0.2963
4.381e+05	0.2961
4.381e+05	0.2966
4.381e+05	0.2975
4.381e+05	0.2966
4.381e+05	0.297
4.381e+05	0.2963
4.381e+05	0.2964
4.381e+05	0.2966
4.381e+05	0.2972
4.381e+05	0.2963
4.381e+05	0.2961
4.381e+05	0.2962
4.381e+05	0.2963
4.381e+05	0.2969
4.381e+05	0.2977
4.381e+05	0.2971
4.381e+05	0.297
4.381e+05	0.2968
4.381e+05	0.2964
4.381e+05	0.2954
4.381e+05	0.295
4.381e+05	0.2961
4.381e+05	0.2961
4.381e+05	0.2955
4.381e+05	0.2952
4.381e+05	0.2959
4.381e+05	0.2948
4.381e+05	0.2948
4.381e+05	0.2953
4.381e+05	0.2947
4.381e+05	0.295
4.381e+05	0.2961
4.381e+05	0.2964
4.381e+05	0.2968
4.381e+05	0.2958
4.381e+05	0.2959
4.381e+05	0.2962
4.381e+05	0.2968
4.381e+05	0.2963
4.381e+05	0.2963
4.381e+05	0.2969
4.381e+05	0.2963
4.381e+05	0.2959
4.381e+05	0.2965
4.381e+05	0.2969
4.381e+05	0.2981
4.381e+05	0.2983
4.381e+05	0.2985
4.381e+05	0.2995
4.381e+05	0.2987
4.381e+05	0.2983
4.381e+05	0.299
4.381e+05	0.2986
4.381e+05	0.2988
4.381e+05	0.299
4.381e+05	0.2995
4.381e+05	0.2992
4.381e+05	0.2989
4.381e+05	0.2986
4.381e+05	0.2976
4.381e+05	0.2973
4.381e+05	0.2973
4.381e+05	0.2987
4.381e+05	0.2984
4.381e+05	0.2983
4.381e+05	0.2988
4.381e+05	0.2982
4.381e+05	0.2982
4.381e+05	0.2985
4.381e+05	0.2988
4.381e+05	0.2998
4.381e+05	0.299
4.381e+05	0.2991
4.381e+05	0.2981
4.381e+05	0.2987
4.381e+05	0.2996
4.381e+05	0.3
4.381e+05	0.3002
4.381e+05	0.2999
4.381e+05	0.3001
4.381e+05	0.3004
4.381e+05	0.3005
4.381e+05	0.3011
4.381e+05	0.3013
4.381e+05	0.302
4.381e+05	0.3016
4.381e+05	0.3013
4.381e+05	0.3007
4.381e+05	0.3012
4.381e+05	0.3012
4.381e+05	0.3008
4.381e+05	0.3007
4.381e+05	0.3004
4.381e+05	0.3007
4.381e+05	0.3011
4.381e+05	0.3017
4.381e+05	0.3021
4.381e+05	0.302
4.381e+05	0.3014
4.381e+05	0.3009
4.381e+05	0.3003
4.381e+05	0.2997
4.381e+05	0.2998
4.381e+05	0.3002
4.381e+05	0.2996
4.381e+05	0.2993
4.381e+05	0.299
4.381e+05	0.299
4.381e+05	0.2992
4.381e+05	0.299
4.381e+05	0.2992
4.381e+05	0.2999
4.381e+05	0.2995
4.381e+05	0.2997
4.381e+05	0.2997
4.381e+05	0.3
4.381e+05	0.2999
4.381e+05	0.3004
4.381e+05	0.3009
4.381e+05	0.3002
4.381e+05	0.3003
4.381e+05	0.3002
4.381e+05	0.3004
4.381e+05	0.3003
4.381e+05	0.3007
4.381e+05	0.3004
4.381e+05	0.3001
4.381e+05	0.3011
4.381e+05	0.3007
4.381e+05	0.301
4.381e+05	0.3007
4.381e+05	0.3014
4.381e+05	0.3014
4.381e+05	0.3021
4.381e+05	0.3016
4.381e+05	0.3005
4.381e+05	0.3004
4.381e+05	0.2999
4.381e+05	0.2999
4.381e+05	0.2995
4.381e+05	0.2991
4.381e+05	0.2996
4.381e+05	0.2994
4.381e+05	0.2999
4.381e+05	0.2993
4.381e+05	0.2991
4.381e+05	0.2986
4.381e+05	0.2982
4.381e+05	0.2976
4.381e+05	0.2976
4.381e+05	0.297
4.381e+05	0.2976
4.381e+05	0.2976
4.381e+05	0.2976
4.381e+05	0.2976
4.381e+05	0.2972
4.381e+05	0.2982
4.381e+05	0.2987
4.381e+05	0.2984
4.381e+05	0.2983
4.381e+05	0.2991
4.381e+05	0.2992
4.381e+05	0.2994
4.381e+05	0.2992
4.381e+05	0.2991
4.381e+05	0.2988
4.381e+05	0.2988
4.381e+05	0.2988
4.381e+05	0.2982
4.381e+05	0.2977
4.381e+05	0.2978
4.381e+05	0.2974
4.381e+05	0.2975
4.381e+05	0.2979
4.381e+05	0.2979
4.381e+05	0.298
4.381e+05	0.2982
4.381e+05	0.2976
4.381e+05	0.2981
4.381e+05	0.2983
4.381e+05	0.2987
4.381e+05	0.2995
4.381e+05	0.2993
4.381e+05	0.2992
4.381e+05	0.2995
4.381e+05	0.3
4.381e+05	0.2997
4.381e+05	0.2989
4.381e+05	0.2991
4.381e+05	0.2994
4.381e+05	0.2996
4.381e+05	0.2991
4.381e+05	0.2989
4.381e+05	0.2994
4.381e+05	0.2994
4.381e+05	0.2994
4.381e+05	0.2999
4.381e+05	0.2998
4.381e+05	0.2989
4.381e+05	0.2988
4.381e+05	0.2991
4.381e+05	0.2986
4.381e+05	0.2987
4.381e+05	0.2986
4.381e+05	0.2986
4.381e+05	0.2986
4.381e+05	0.2984
4.381e+05	0.2982
4.381e+05	0.2985
