# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 12
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0109787
# min_important_energy after initialization: 65

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 137245157
# total moves: 274400000
# acceptance rate: 0.500165

# min_important_energy: 65

# energy   counts
21  32
22  174
23  1179
24  6359
25  28997
26  109744
27  334649
28  848751
29  1819926
30  3309640
31  5107158
32  6762544
33  7727798
34  7682777
35  7704844
36  7683976
37  7661848
38  7665199
39  7655733
40  7595487
41  7583618
42  7550275
43  7468949
44  7488583
45  7515219
46  7479153
47  7442633
48  7439671
49  7381079
50  7397275
51  7425448
52  7411266
53  7518582
54  7738004
55  7860936
56  7847442
57  7834453
58  7764976
59  7675681
60  7638916
61  7704379
62  7633961
63  7686254
64  7675968
65  7669681
66  4860783
