# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 12
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 90

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N18-tmmc-golden-transitions.dat
# iterations: 32400000
# working moves: 257235336
# total moves: 583200000
# acceptance rate: 0.441076

# min_important_energy: 90

# energy   counts
29  7
30  131
31  805
32  3655
33  14650
34  54304
35  167287
36  451452
37  1056184
38  2155852
39  3835808
40  6034846
41  8333568
42  10209007
43  11096119
44  11083293
45  11060381
46  11058244
47  11056270
48  11034648
49  11017791
50  11002644
51  10992787
52  11005407
53  10989326
54  10970530
55  10995606
56  10991722
57  11016638
58  11028582
59  11022022
60  11066109
61  11075531
62  11089737
63  11138221
64  11177761
65  11207060
66  11256840
67  11310853
68  11351521
69  11347768
70  11369395
71  11409859
72  11468032
73  11525192
74  11581900
75  11745959
76  11825879
77  11917380
78  11977986
79  11945161
80  11954495
81  11974607
82  11648193
83  11009049
84  11027438
85  11096410
86  12216711
87  13044255
88  13401002
89  13641770
90  13658360
