# version: 0.0.0-1795-g25330be2
# seed: 0
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1206
# min_important_energy: 2504

# WL Factor: 3.07032e-08
# iterations: 6513980000
# working moves: 1509132587599
# total moves: 3256990000000
# acceptance rate: 0.463352

# converged state: 2531
# converged temperature: 0.497224

# energy	lndos	ps	lndos_tm
0	-1671.76	0	-1684.17
1	-1671.76	0	-1684.17
2	-1671.76	0	-1684.17
3	-1671.76	0	-1684.17
4	-1671.76	0	-1684.17
5	-1671.76	0	-1684.17
6	-1671.76	0	-1684.17
7	-1671.76	0	-1684.17
8	-1671.76	0	-1684.17
9	-1671.76	0	-1684.17
10	-1671.76	0	-1684.17
11	-1671.76	0	-1684.17
12	-1671.76	0	-1684.17
13	-1671.76	0	-1684.17
14	-1671.76	0	-1684.17
15	-1671.76	0	-1684.17
16	-1671.76	0	-1684.17
17	-1671.76	0	-1684.17
18	-1671.76	0	-1684.17
19	-1671.76	0	-1684.17
20	-1671.76	0	-1684.17
21	-1671.76	0	-1684.17
22	-1671.76	0	-1684.17
23	-1671.76	0	-1684.17
24	-1671.76	0	-1684.17
25	-1671.76	0	-1684.17
26	-1671.76	0	-1684.17
27	-1671.76	0	-1684.17
28	-1671.76	0	-1684.17
29	-1671.76	0	-1684.17
30	-1671.76	0	-1684.17
31	-1671.76	0	-1684.17
32	-1671.76	0	-1684.17
33	-1671.76	0	-1684.17
34	-1671.76	0	-1684.17
35	-1671.76	0	-1684.17
36	-1671.76	0	-1684.17
37	-1671.76	0	-1684.17
38	-1671.76	0	-1684.17
39	-1671.76	0	-1684.17
40	-1671.76	0	-1684.17
41	-1671.76	0	-1684.17
42	-1671.76	0	-1684.17
43	-1671.76	0	-1684.17
44	-1671.76	0	-1684.17
45	-1671.76	0	-1684.17
46	-1671.76	0	-1684.17
47	-1671.76	0	-1684.17
48	-1671.76	0	-1684.17
49	-1671.76	0	-1684.17
50	-1671.76	0	-1684.17
51	-1671.76	0	-1684.17
52	-1671.76	0	-1684.17
53	-1671.76	0	-1684.17
54	-1671.76	0	-1684.17
55	-1671.76	0	-1684.17
56	-1671.76	0	-1684.17
57	-1671.76	0	-1684.17
58	-1671.76	0	-1684.17
59	-1671.76	0	-1684.17
60	-1671.76	0	-1684.17
61	-1671.76	0	-1684.17
62	-1671.76	0	-1684.17
63	-1671.76	0	-1684.17
64	-1671.76	0	-1684.17
65	-1671.76	0	-1684.17
66	-1671.76	0	-1684.17
67	-1671.76	0	-1684.17
68	-1671.76	0	-1684.17
69	-1671.76	0	-1684.17
70	-1671.76	0	-1684.17
71	-1671.76	0	-1684.17
72	-1671.76	0	-1684.17
73	-1671.76	0	-1684.17
74	-1671.76	0	-1684.17
75	-1671.76	0	-1684.17
76	-1671.76	0	-1684.17
77	-1671.76	0	-1684.17
78	-1671.76	0	-1684.17
79	-1671.76	0	-1684.17
80	-1671.76	0	-1684.17
81	-1671.76	0	-1684.17
82	-1671.76	0	-1684.17
83	-1671.76	0	-1684.17
84	-1671.76	0	-1684.17
85	-1671.76	0	-1684.17
86	-1671.76	0	-1684.17
87	-1671.76	0	-1684.17
88	-1671.76	0	-1684.17
89	-1671.76	0	-1684.17
90	-1671.76	0	-1684.17
91	-1671.76	0	-1684.17
92	-1671.76	0	-1684.17
93	-1671.76	0	-1684.17
94	-1671.76	0	-1684.17
95	-1671.76	0	-1684.17
96	-1671.76	0	-1684.17
97	-1671.76	0	-1684.17
98	-1671.76	0	-1684.17
99	-1671.76	0	-1684.17
100	-1671.76	0	-1684.17
101	-1671.76	0	-1684.17
102	-1671.76	0	-1684.17
103	-1671.76	0	-1684.17
104	-1671.76	0	-1684.17
105	-1671.76	0	-1684.17
106	-1671.76	0	-1684.17
107	-1671.76	0	-1684.17
108	-1671.76	0	-1684.17
109	-1671.76	0	-1684.17
110	-1671.76	0	-1684.17
111	-1671.76	0	-1684.17
112	-1671.76	0	-1684.17
113	-1671.76	0	-1684.17
114	-1671.76	0	-1684.17
115	-1671.76	0	-1684.17
116	-1671.76	0	-1684.17
117	-1671.76	0	-1684.17
118	-1671.76	0	-1684.17
119	-1671.76	0	-1684.17
120	-1671.76	0	-1684.17
121	-1671.76	0	-1684.17
122	-1671.76	0	-1684.17
123	-1671.76	0	-1684.17
124	-1671.76	0	-1684.17
125	-1671.76	0	-1684.17
126	-1671.76	0	-1684.17
127	-1671.76	0	-1684.17
128	-1671.76	0	-1684.17
129	-1671.76	0	-1684.17
130	-1671.76	0	-1684.17
131	-1671.76	0	-1684.17
132	-1671.76	0	-1684.17
133	-1671.76	0	-1684.17
134	-1671.76	0	-1684.17
135	-1671.76	0	-1684.17
136	-1671.76	0	-1684.17
137	-1671.76	0	-1684.17
138	-1671.76	0	-1684.17
139	-1671.76	0	-1684.17
140	-1671.76	0	-1684.17
141	-1671.76	0	-1684.17
142	-1671.76	0	-1684.17
143	-1671.76	0	-1684.17
144	-1671.76	0	-1684.17
145	-1671.76	0	-1684.17
146	-1671.76	0	-1684.17
147	-1671.76	0	-1684.17
148	-1671.76	0	-1684.17
149	-1671.76	0	-1684.17
150	-1671.76	0	-1684.17
151	-1671.76	0	-1684.17
152	-1671.76	0	-1684.17
153	-1671.76	0	-1684.17
154	-1671.76	0	-1684.17
155	-1671.76	0	-1684.17
156	-1671.76	0	-1684.17
157	-1671.76	0	-1684.17
