             #NAN!
0.5	0.001		2.84697	12.6933	15.2134	4.35949	-26.3942	5.9029	0.673344	-0.000115561	5	10000	0.05	2	0.142995
0.5	0.001		2.84837	12.6957	15.2198	4.36973	-26.3942	5.91078	0.673332	-0.000133238	5	10000	0.05	3	0.14201
0.5	0.001		2.84743	12.6647	15.2381	4.35602	-26.3942	5.90023	0.673289	-0.000196646	5	10000	0.05	4	0.142064
             #NAN!
             #NAN!
0.5	0.001		2.84701	12.6829	15.199	4.33467	-26.3942	5.88381	0.673323	-0.000146674	5	10000	0.05	7	0.144308
0.5	0.001		2.84855	12.6926	15.2071	4.35401	-26.3942	5.89869	0.673317	-0.000155513	5	10000	0.05	8	0.14399
             #NAN!
             #NAN!
             #NAN!
             #NAN!
0.5	0.001		2.8468	12.6788	15.2038	4.33524	-26.3942	5.88425	0.673288	-0.000198154	5	10000	0.05	13	0.144058
0.5	0.001		2.84966	12.6818	15.1839	4.32113	-26.3942	5.87339	0.673326	-0.000141721	5	10000	0.05	14	0.14157
0.5	0.001		2.84583	12.6786	15.1795	4.30969	-26.3942	5.86459	0.673308	-0.000169011	5	10000	0.05	15	0.141842
             #NAN!
             #NAN!
0.5	0.001		2.84634	12.6749	15.1853	4.31235	-26.3942	5.86664	0.673294	-0.000189074	5	10000	0.05	18	0.144576
             #NAN!
             #NAN!
0.5	0.001		2.84782	12.6835	15.1923	4.32939	-26.3942	5.87975	0.673351	-0.00010469	5	10000	0.05	21	0.145659
0.5	0.001		2.84804	12.6939	15.2257	4.37337	-26.3942	5.91358	0.673324	-0.000144783	5	10000	0.05	22	0.142303
             #NAN!
             #NAN!
0.5	0.001		2.84914	12.6895	15.2079	4.35235	-26.3942	5.89741	0.673314	-0.000159675	5	10000	0.05	25	0.142553
0.5	0.001		2.84673	12.687	15.2071	4.34659	-26.3942	5.89298	0.67333	-0.000136253	5	10000	0.05	26	0.141301
             #NAN!
             #NAN!
0.5	0.001		2.84829	12.67	15.1778	4.30191	-26.3942	5.85861	0.673289	-0.000196865	5	10000	0.05	29	0.141919
             #NAN!
             #NAN!
             #NAN!
             #NAN!
0.5	0.001		2.84836	12.6846	15.2009	4.33965	-26.3942	5.88764	0.673304	-0.000175308	5	10000	0.05	34	0.142646
0.5	0.001		2.84769	12.6924	15.2522	4.39803	-26.3942	5.93255	0.673296	-0.000186956	5	10000	0.05	35	0.141997
0.5	0.001		2.84519	12.6851	15.1995	4.33557	-26.3942	5.8845	0.673342	-0.00011861	5	10000	0.05	36	0.142539
0.5	0.001		2.84629	12.6748	15.2152	4.34209	-26.3942	5.88952	0.673275	-0.000217466	5	10000	0.05	37	0.142503
             #NAN!
             #NAN!
             #NAN!
0.5	0.001		2.84855	12.6867	15.2068	4.34786	-26.3942	5.89396	0.673301	-0.000178871	5	10000	0.05	41	0.141735
0.5	0.001		2.84783	12.6872	15.2461	4.3869	-26.3942	5.92399	0.673293	-0.00019175	5	10000	0.05	42	0.14272
             #NAN!
0.5	0.001		2.84808	12.6947	15.2597	4.40826	-26.3942	5.94042	0.673323	-0.000147292	5	10000	0.05	44	0.141798
0.5	0.001		2.84653	12.6698	15.1875	4.30958	-26.3942	5.86451	0.673313	-0.000161595	5	10000	0.05	45	0.140898
             #NAN!
0.5	0.001		2.848	12.6883	15.2007	4.34275	-26.3942	5.89003	0.673303	-0.000175941	5	10000	0.05	47	0.141536
             #NAN!
             #NAN!
0.5	0.001		2.84602	12.6724	15.1848	4.30895	-26.3942	5.86402	0.673245	-0.00026233	5	10000	0.05	50	0.142696
