# round trips	 doserror
0	962.3
0	962.3
0	962.2
0	962
0	961.9
0	961.1
0	960.9
0	960.2
0	959.8
0	959
0	957.4
0	955.7
0	954.7
0	953.2
0	953.2
0	953.2
0	953.2
0	951.3
0	949.4
0	947.6
0	946.7
0	943.2
0	941.7
0	938.7
0	936.7
0	931.4
0	931.9
0	929.5
0	928.3
0	927.2
0	925
0	921.7
0	915.3
0	916.9
0	915.4
0	913.1
0	910.2
0	907.3
0	905.6
0	904.7
0	903.6
0	902.1
0	901.8
0	900.1
0	898.5
0	896.4
0	896
0	893.8
0	893.2
0	888.7
0	890.1
0	887.4
0	885.3
0	884.9
0	883.5
0	877.8
0	877.5
0	877.2
0	877.1
0	876.2
0	875.1
0	873.8
0	872.2
0	871.1
0	871
0	868
0	865.3
0	865.2
0	864.1
0	863.1
0	860.8
0	861.8
0	858
0	855.8
0	853.3
0	851.9
0	848.9
0	848.9
0	848.4
0	846.9
0	845.5
0	842.8
0	841.4
0	839.6
0	836.3
0	834.5
0	833.9
0	831.2
0	830.1
0	830
0	827.3
0	827.2
0	825.5
0	825.1
0	825
0	821
0	821
0	819.7
0	817.1
0	816.1
0	815.2
0	813.2
0	812.7
0	809.4
0	810.2
0	808.5
0	805.1
0	804.7
0	804.6
0	802
0	801.8
0	799.2
0	797.7
0	796.8
0	796.8
0	795.6
0	792
0	791.9
0	791.1
0	790.5
0	787.5
0	787.6
0	785.4
0	782.7
0	782.6
0	782.5
0	779.5
0	778.8
0	778.8
0	778.8
0	775.2
0	773.1
0	772.1
0	770
0	766.9
0	766
0	766.1
0	765
0	762.9
0	762.3
0	762.2
0	759
0	757.1
0	755.5
0	753.6
0	753.6
0	750.1
0	749.9
0	747.3
0	748.1
0	745.8
0	745.8
0	743.1
0	743.3
0	740.1
0	739.7
0	736.4
0	736.5
0	731.6
0	732.7
0	729.4
0	727.8
0	727.3
0	727.3
0	725.2
0	724.5
0	719.8
0	719.5
0	719.1
0	718.4
0	715
0	715.5
0	713.5
0	713.5
0	710.5
0	710.6
0	709.2
0	706.5
0	704.9
0	701.6
0	699.1
0	695.7
0	695.6
0	695.6
0	693.6
0	694.4
0	693
0	693
0	688.4
0	687.5
0	685.8
0	685.1
0	682.4
0	682.3
0	682.3
0	682.3
0	680.3
0	678.3
0	674.2
0	675.2
