0.5	0.001		2.85406	12.7434	15.2221	4.42532	-26.3942	5.95354	0.673378	-6.44586e-05	50	10000	0.05	1	0.148523
0.5	0.001		2.85259	12.7361	15.2182	4.4126	-26.3942	5.94376	0.673376	-6.87578e-05	50	10000	0.05	2	0.149161
             #NAN!
0.5	0.001		2.85246	12.7339	15.2177	4.40992	-26.3942	5.9417	0.673403	-2.7225e-05	50	10000	0.05	4	0.14945
0.5	0.001		2.85172	12.7299	15.2082	4.39557	-26.3942	5.93066	0.673379	-6.34774e-05	50	10000	0.05	5	0.149007
0.5	0.001		2.85378	12.7504	15.2189	4.42888	-26.3942	5.95628	0.673449	3.97399e-05	50	10000	0.05	6	0.151778
0.5	0.001		2.85375	12.7385	15.2255	4.42355	-26.3942	5.95218	0.673407	-2.17228e-05	50	10000	0.05	7	0.148381
0.5	0.001		2.85326	12.7401	15.2096	4.40868	-26.3942	5.94074	0.673404	-2.65021e-05	50	10000	0.05	8	0.149135
0.5	0.001		2.85162	12.7198	15.1789	4.35613	-26.3942	5.90032	0.673362	-8.94325e-05	50	10000	0.05	9	0.14928
0.5	0.001		2.8529	12.7368	15.1996	4.3951	-26.3942	5.9303	0.673374	-7.13123e-05	50	10000	0.05	10	0.149646
             #NAN!
             #NAN!
0.5	0.001		2.85232	12.7307	15.216	4.40475	-26.3942	5.93772	0.673399	-3.33663e-05	50	10000	0.05	13	0.149011
0.5	0.001		2.85256	12.7291	15.1965	4.38391	-26.3942	5.92168	0.673381	-5.98775e-05	50	10000	0.05	14	0.150915
0.5	0.001		2.85329	12.743	15.2336	4.43573	-26.3942	5.96155	0.67342	-2.01591e-06	50	10000	0.05	15	0.147627
0.5	0.001		2.85228	12.7274	15.2181	4.40353	-26.3942	5.93678	0.673404	-2.63125e-05	50	10000	0.05	16	0.149585
             #NAN!
0.5	0.001		2.85212	12.7261	15.2016	4.38555	-26.3942	5.92295	0.673399	-3.43396e-05	50	10000	0.05	18	0.150487
0.5	0.001		2.85235	12.7363	15.2032	4.39764	-26.3942	5.93225	0.673402	-2.9726e-05	50	10000	0.05	19	0.14882
             #NAN!
0.5	0.001		2.85396	12.7382	15.2224	4.42034	-26.3942	5.94971	0.673419	-4.15741e-06	50	10000	0.05	21	0.148683
0.5	0.001		2.85332	12.7371	15.1981	4.39429	-26.3942	5.92967	0.673392	-4.37731e-05	50	10000	0.05	22	0.148135
0.5	0.001		2.85202	12.7402	15.2235	4.4215	-26.3942	5.9506	0.673443	3.18831e-05	50	10000	0.05	23	0.149578
0.5	0.001		2.85356	12.7366	15.2126	4.40855	-26.3942	5.94064	0.673384	-5.56179e-05	50	10000	0.05	24	0.149405
0.5	0.001		2.85179	12.7319	15.1905	4.37999	-26.3942	5.91867	0.673391	-4.62237e-05	50	10000	0.05	25	0.148456
0.5	0.001		2.85326	12.7426	15.2426	4.44421	-26.3942	5.96807	0.673385	-5.41868e-05	50	10000	0.05	26	0.151318
0.5	0.001		2.85214	12.7267	15.1861	4.37072	-26.3942	5.91154	0.673383	-5.83594e-05	50	10000	0.05	27	0.14808
0.5	0.001		2.85353	12.7341	15.2004	4.39377	-26.3942	5.92927	0.673383	-5.73914e-05	50	10000	0.05	28	0.148931
0.5	0.001		2.85194	12.7238	15.1917	4.37314	-26.3942	5.9134	0.673397	-3.66739e-05	50	10000	0.05	29	0.14924
             #NAN!
             #NAN!
0.5	0.001		2.85329	12.7352	15.2149	4.40911	-26.3942	5.94107	0.673381	-6.07018e-05	50	10000	0.05	32	0.148512
0.5	0.001		2.85168	12.73	15.2079	4.39533	-26.3942	5.93047	0.673402	-3.01056e-05	50	10000	0.05	33	0.14907
             #NAN!
0.5	0.001		2.85215	12.7426	15.2197	4.4203	-26.3942	5.94968	0.673388	-5.01242e-05	50	10000	0.05	35	0.148742
0.5	0.001		2.85287	12.7452	15.2305	4.43432	-26.3942	5.96046	0.67343	1.19211e-05	50	10000	0.05	36	0.147999
0.5	0.001		2.85259	12.7342	15.2072	4.39986	-26.3942	5.93395	0.673422	1.83497e-07	50	10000	0.05	37	0.148812
             #NAN!
0.5	0.001		2.8532	12.7418	15.2197	4.42045	-26.3942	5.94979	0.673418	-6.12037e-06	50	10000	0.05	39	0.149129
0.5	0.001		2.85111	12.7298	15.204	4.39065	-26.3942	5.92687	0.673379	-6.41061e-05	50	10000	0.05	40	0.149295
0.5	0.001		2.85261	12.7403	15.1992	4.39788	-26.3942	5.93243	0.67342	-2.37734e-06	50	10000	0.05	41	0.149026
0.5	0.001		2.85089	12.7248	15.2018	4.38328	-26.3942	5.9212	0.673397	-3.66934e-05	50	10000	0.05	42	0.149303
0.5	0.001		2.85213	12.7377	15.2022	4.39784	-26.3942	5.9324	0.673366	-8.23982e-05	50	10000	0.05	43	0.14849
0.5	0.001		2.85275	12.7361	15.2151	4.40972	-26.3942	5.94154	0.673369	-7.86498e-05	50	10000	0.05	44	0.149257
             #NAN!
             #NAN!
0.5	0.001		2.85258	12.7271	15.1982	4.38365	-26.3942	5.92148	0.673392	-4.36761e-05	50	10000	0.05	47	0.150125
0.5	0.001		2.85168	12.7277	15.2189	4.40406	-26.3942	5.93719	0.673411	-1.61903e-05	50	10000	0.05	48	0.148966
0.5	0.001		2.85453	12.7466	15.2265	4.43335	-26.3942	5.95972	0.673428	9.35331e-06	50	10000	0.05	49	0.148297
0.5	0.001		2.85239	12.7345	15.2164	4.40912	-26.3942	5.94108	0.673394	-4.06059e-05	50	10000	0.05	50	0.148819
