0	2.28e-05	0.974056	2.77542e-10	0
0.0999166	2.28e-05	0.97435	2.88026e-11	0
0.199833	2.28e-05	0.974055	3.5389e-10	0
0.29975	2.28e-05	0.974249	6.53871e-11	0
0.399666	2.28e-05	0.974022	6.77667e-10	0
0.499583	2.28e-05	0.974342	1.32894e-10	0
0.599499	2.28e-05	0.974165	7.98926e-10	0
0.699416	2.28e-05	0.97472	3.41801e-12	0
0.799332	2.28e-05	0.974744	2.29993e-11	0
0.899249	2.28e-05	0.975382	4.87396e-10	0
0.999166	2.28e-05	0.975069	3.04066e-11	0
1.09908	2.28e-05	0.975284	9.49931e-15	0
1.199	2.28e-05	0.975191	5.29258e-11	0
1.29892	2.28e-05	0.975982	3.69456e-10	0
1.39883	2.28e-05	0.975769	6.86428e-10	0
1.49875	2.28e-05	0.97601	3.66017e-12	0
1.59866	2.28e-05	0.975967	5.30659e-11	0
1.69858	2.28e-05	0.976714	3.93746e-13	0
1.7985	2.28e-05	0.976081	6.86502e-10	0
1.89841	2.28e-05	0.97709	1.71148e-10	0
1.99833	2.28e-05	0.976657	3.8329e-11	0
2.09825	2.28e-05	0.977717	3.79331e-10	0
2.19816	2.28e-05	0.977265	2.0097e-09	0
2.29808	2.28e-05	0.978208	1.44252e-10	0
2.398	2.28e-05	0.977273	8.121e-12	0
2.49791	2.28e-05	0.978899	2.00589e-10	0
2.59783	2.28e-05	0.976859	3.20553e-11	0
2.69775	2.28e-05	0.982423	3.99392e-11	0
2.79766	2.28e-05	0.96502	1.24541e-09	0
2.89758	2.28e-05	0.950404	6.54413e-07	0
2.9975	2.28e-05	0.919698	1.00977e-05	0
3.09741	2.28e-05	0.881003	4.0008e-05	0
3.19733	2.28e-05	0.83807	0.000100353	0
3.29725	2.28e-05	0.79378	0.000197809	0
3.39716	2.28e-05	0.747316	0.000346047	0
3.49708	2.28e-05	0.702829	0.000540254	0
3.597	2.28e-05	0.661339	0.000775625	0
3.69691	2.28e-05	0.622658	0.00104999	0
3.79683	2.28e-05	0.586883	0.00135792	0
3.89675	2.28e-05	0.553412	0.0017002	0
3.99666	2.28e-05	0.522708	0.00206545	0
4.09658	2.28e-05	0.494382	0.00245108	0
4.1965	2.28e-05	0.468107	0.00285543	0
4.29641	2.28e-05	0.443471	0.00328065	0
4.39633	2.28e-05	0.42065	0.00371749	0
4.49624	2.28e-05	0.399428	0.00416465	0
4.59616	2.28e-05	0.379702	0.0046189	0
4.69608	2.28e-05	0.361258	0.005081	0
4.79599	2.28e-05	0.344125	0.00554455	0
4.89591	2.28e-05	0.328038	0.00601408	0
4.99583	2.28e-05	0.313085	0.00648121	0
5.09574	2.28e-05	0.29913	0.00694642	0
5.19566	2.28e-05	0.286103	0.00740827	0
5.29558	2.28e-05	0.273931	0.00786586	0
5.39549	2.28e-05	0.262574	0.00831684	0
5.49541	2.28e-05	0.251823	0.00877022	0
5.59533	2.28e-05	0.241747	0.00921865	0
5.69524	0.0109662	0.232196	0.0096696	1
5.79516	0.0103059	0.223308	0.0101101	1
5.89508	0.0097075	0.215088	0.0105352	1
5.99499	0.00916634	0.207696	0.0109256	1
6.09491	0.00867622	0.20087	0.011298	1
6.19483	0.00823241	0.194252	0.0116835	1
