0	0	0	1.14e-05	0.969591
0	0.199536	0	1.14e-05	0.969593
0	0.399073	0	1.14e-05	0.969598
0	0.598609	0	1.14e-05	0.969606
0	0.798145	0	1.14e-05	0.969618
0	0.997681	0	1.14e-05	0.969634
0	1.19722	0	1.14e-05	0.969653
0	1.39675	0	1.14e-05	0.969677
0	1.59629	0	1.14e-05	0.969706
0	1.79583	0	1.14e-05	0.969739
0	1.99536	0	1.14e-05	0.969778
0	2.1949	0	1.14e-05	0.969822
0	2.39444	0	1.14e-05	0.969873
0	2.59397	0	1.14e-05	0.969931
0	2.79351	0	1.14e-05	0.969997
0	2.99304	0	1.14e-05	0.97007
0	3.19258	0	1.14e-05	0.970151
0	3.39212	0	1.14e-05	0.970239
0	3.59165	0	1.14e-05	0.97033
0	3.79119	0	1.14e-05	0.970415
0	3.99073	0	1.14e-05	0.970477
0	4.19026	0	1.14e-05	0.970478
0	4.3898	0	1.14e-05	0.97035
0	4.58933	0	1.14e-05	0.969968
0	4.78887	0	1.14e-05	0.969122
0	4.98841	0	1.14e-05	0.967465
0	5.18794	0	1.14e-05	0.964457
0	5.38748	0	1.14e-05	0.959307
0	5.58702	0	1.14e-05	0.950936
0	5.78655	0	1.14e-05	0.938011
0	5.98609	0	1.14e-05	0.919125
0	6.18563	0	1.14e-05	0.893149
0	6.38516	0	1.14e-05	0.859704
0	6.5847	0	1.14e-05	0.81952
0	6.78423	0	1.14e-05	0.774431
0	6.98377	0	1.14e-05	0.726947
0	7.18331	0	1.14e-05	0.679623
0	7.38284	0	1.14e-05	0.634541
0	7.58238	0	1.14e-05	0.593068
0	7.78192	0	1.14e-05	0.555862
0	7.98145	0	1.14e-05	0.523026
0	8.18099	0	1.14e-05	0.494294
0	8.38052	0	1.14e-05	0.469195
0	8.58006	0	1.14e-05	0.447177
0	8.7796	0	1.14e-05	0.427689
0	8.97913	0	1.14e-05	0.410226
0	9.17867	0	1.14e-05	0.394351
0	9.37821	0	1.14e-05	0.379703
0	9.57774	0	1.14e-05	0.365994
0	9.77728	0	1.14e-05	0.353001
0	9.97681	0	1.14e-05	0.340564
0	10.1764	0	1.14e-05	0.328571
0	10.3759	0	1.14e-05	0.316957
0	10.5754	0	1.14e-05	0.305691
0	10.775	0	1.14e-05	0.294769
0	10.9745	0	1.14e-05	0.284205
0	11.174	0	1.14e-05	0.274027
0	11.3736	0	1.14e-05	0.264265
0	11.5731	0	1.14e-05	0.254949
0	11.7726	0	1.14e-05	0.246104
0	11.9722	0	1.14e-05	0.237748
0	12.1717	0	1.14e-05	0.229888
0	12.3713	0	1.14e-05	0.222523
0	12.5708	0	1.14e-05	0.215645
0	12.7703	0	1.14e-05	0.209236
0	12.9699	0	1.14e-05	0.203273
0	13.1694	0	1.14e-05	0.19773
0	13.3689	0	0.00776761	0.192577
0	13.5685	0	0.00761536	0.187783
0	13.768	0	0.00738543	0.183318
0	13.9675	0	0.00710595	0.179153
0	14.1671	0	0.00680109	0.175258
0	14.3666	0	0.00649001	0.17161
0	14.5661	0	0.00618682	0.168185
0	14.7657	0	0.00590114	0.164964
0	14.9652	0	0.00563897	0.161929
0	15.1648	0	0.00540364	0.159065
0	15.3643	0	0.00519659	0.15636
0	15.5638	0	0.00501807	0.153806
0	15.7634	0	0.00486761	0.151393
0	15.9629	0	0.00474437	0.149117
0	16.1624	0	0.00464737	0.146972
0	16.362	0	0.00457557	0.144956
0	16.5615	0	0.00452795	0.143068
0	16.761	0	0.00450344	0.141306
0	16.9606	0	0.00450086	0.139671
0	17.1601	0	0.00451881	0.138165
0	17.3597	0	0.00455553	0.13679
0	17.5592	0	0.00460879	0.135548
0	17.7587	0	0.00467575	0.134441
0	17.9583	0	0.00475291	0.13347
0	18.1578	0	0.00483616	0.132637
0	18.3573	0	0.00492093	0.13194
0	18.5569	0	0.0050024	0.131375
0	18.7564	0	0.00507593	0.130934
0	18.9559	0	0.00513744	0.130608
0	19.1555	0	0.00518383	0.130383
0	19.355	0	0.0052133	0.130242
0	19.5546	0	0.00522547	0.130167
0	19.7541	0	0.00522136	0.130138
0	19.9536	0	0.00520315	0.130138
0	20.1532	0	0.00517387	0.130152
0	20.3527	0	0.00513693	0.130168
0	20.5522	0	0.00509584	0.130176
0	20.7518	0	0.00505381	0.130172
0	20.9513	0	0.0050136	0.130154
0	21.1508	0	0.0049774	0.130121
0	21.3504	0	0.00494674	0.130076
0	21.5499	0	0.00492259	0.13002
0	21.7495	0	0.00490536	0.129958
0	21.949	0	0.00489501	0.129893
0	22.1485	0	0.00489113	0.129828
0	22.3481	0	0.00489303	0.129766
0	22.5476	0	0.00489981	0.129709
0	22.7471	0	0.00491045	0.129659
0	22.9467	0	0.00492384	0.129619
0	23.1462	0	0.00493888	0.129588
0	23.3457	0	0.00495451	0.129568
0	23.5453	0	0.00496978	0.129558
0	23.7448	0	0.00498385	0.129558
0	23.9444	0	0.00499604	0.129566
0	24.1439	0	0.00500588	0.129583
0	24.3434	0	0.00501304	0.129606
0	24.543	0	0.00501741	0.129634
0	24.7425	0	0.00501905	0.129665
0	24.942	0	0.00501815	0.129699
0	25.1416	0	0.00501504	0.129732
0	25.3411	0	0.00501015	0.129765
0	25.5406	0	0.00500394	0.129795
0	25.7402	0	0.00499692	0.129821
0	25.9397	0	0.00498957	0.129844
0	26.1393	0	0.00498235	0.129863
0	26.3388	0	0.00497565	0.129877
0	26.5383	0	0.00496981	0.129888
0	26.7379	0	0.00496506	0.129894
0	26.9374	0	0.00496155	0.129896
0	27.1369	0	0.00495936	0.129896
