0	0	0	1.14e-05	0.973351	-5.27104e-21
0	0.199619	0	1.14e-05	0.97318	2.63032e-20
0	0.399238	0	1.14e-05	0.972616	1.35334e-21
0	0.598857	0	1.14e-05	0.97149	1.25986e-19
0	0.798476	0	1.14e-05	0.969491	9.03725e-20
0	0.998095	0	1.14e-05	0.966124	-5.08609e-21
0	1.19771	0	1.14e-05	0.960661	1.06782e-19
0	1.39733	0	1.14e-05	0.952121	7.63234e-21
0	1.59695	0	1.14e-05	0.939298	1.28589e-19
0	1.79657	0	1.14e-05	0.920909	-3.10962e-20
0	1.99619	0	1.14e-05	0.895877	7.04728e-20
0	2.19581	0	1.14e-05	0.863713	3.15652e-20
0	2.39543	0	1.14e-05	0.824846	-4.57012e-20
0	2.59505	0	1.14e-05	0.780704	5.36462e-20
0	2.79467	0	1.14e-05	0.733455	6.1126e-20
0	2.99428	0	1.14e-05	0.685514	1.19008e-18
0	3.1939	0	1.14e-05	0.639049	2.25899e-17
0	3.39352	0	1.14e-05	0.595663	3.88196e-16
0	3.59314	0	1.14e-05	0.556298	5.80963e-15
0	3.79276	0	1.14e-05	0.521301	7.54398e-14
0	3.99238	0	1.14e-05	0.490578	8.5012e-13
0	4.192	0	1.14e-05	0.463746	8.31949e-12
0	4.39162	0	1.14e-05	0.440279	7.0778e-11
0	4.59124	0	1.14e-05	0.419608	5.24157e-10
0	4.79085	0	1.14e-05	0.40119	3.38419e-09
0	4.99047	0	1.14e-05	0.38455	1.90807e-08
0	5.19009	0	1.14e-05	0.369297	9.40953e-08
0	5.38971	0	1.14e-05	0.355121	4.06439e-07
0	5.58933	0	1.14e-05	0.34179	1.53971e-06
0	5.78895	0	1.14e-05	0.329133	5.12346e-06
0	5.98857	0	1.14e-05	0.317035	1.50129e-05
0	6.18819	0	1.14e-05	0.30542	3.89101e-05
0	6.38781	0	1.14e-05	0.294247	8.98134e-05
0	6.58743	0	1.14e-05	0.2835	0.000186322
0	6.78704	0	1.14e-05	0.27318	0.00035105
0	6.98666	0	1.14e-05	0.263299	0.000607145
0	7.18628	0	1.14e-05	0.253873	0.000973718
0	7.3859	0	1.14e-05	0.24492	0.00146159
