# iterations	 errorinentropy	 maxerror
1.168e+08	4.065	28.13
1.191e+08	4.058	28.13
1.214e+08	4.067	28.13
1.238e+08	4.079	28.13
1.261e+08	4.087	28.13
1.285e+08	4.093	28.13
1.309e+08	4.101	28.13
1.334e+08	4.109	28.13
1.359e+08	4.115	28.13
1.384e+08	4.119	28.13
1.409e+08	4.117	28.13
1.434e+08	4.13	28.13
1.459e+08	4.138	28.13
1.485e+08	4.143	28.13
1.511e+08	4.152	28.13
1.538e+08	4.154	28.13
1.564e+08	4.157	28.13
1.59e+08	4.167	28.13
1.617e+08	4.174	28.13
1.644e+08	4.181	28.13
1.671e+08	4.185	28.13
1.698e+08	4.193	28.13
1.726e+08	4.188	28.13
1.754e+08	4.184	28.13
1.782e+08	4.185	28.13
1.811e+08	4.189	28.13
1.839e+08	4.196	28.13
1.868e+08	4.203	28.13
1.897e+08	4.204	28.13
1.926e+08	4.195	28.13
1.955e+08	4.191	28.13
1.985e+08	4.195	28.13
2.015e+08	4.195	28.13
2.045e+08	4.198	28.13
2.075e+08	4.2	28.13
2.105e+08	4.199	28.13
2.135e+08	4.205	28.13
2.166e+08	4.211	28.13
2.198e+08	4.219	28.13
2.229e+08	4.224	28.13
2.261e+08	4.222	28.13
2.293e+08	4.222	28.13
2.325e+08	4.223	28.13
2.357e+08	4.227	28.13
2.389e+08	4.232	28.13
2.422e+08	4.239	28.13
2.455e+08	4.245	28.13
2.489e+08	4.25	28.13
2.522e+08	4.243	28.13
2.556e+08	4.244	28.13
2.589e+08	4.247	28.13
2.623e+08	4.248	28.13
2.657e+08	6.291	28.46
2.692e+08	6.223	27.68
2.726e+08	6.161	27.02
2.761e+08	6.139	26.77
2.796e+08	6.121	26.64
2.832e+08	6.099	26.43
2.867e+08	6.077	26.19
2.903e+08	6.061	26.02
2.939e+08	6.034	25.72
2.975e+08	6.02	25.57
3.012e+08	6.014	25.5
3.048e+08	6.007	25.41
3.085e+08	5.998	25.32
3.122e+08	5.993	25.27
3.16e+08	5.986	25.2
3.197e+08	5.982	25.15
3.235e+08	5.976	25.09
3.273e+08	5.973	25.05
3.311e+08	5.965	24.96
3.35e+08	5.959	24.91
3.388e+08	5.954	24.86
3.427e+08	5.949	24.81
3.466e+08	5.942	24.76
3.506e+08	5.936	24.72
3.545e+08	5.931	24.68
3.585e+08	5.926	24.63
3.625e+08	5.921	24.59
3.666e+08	5.916	24.54
3.706e+08	5.913	24.52
3.747e+08	5.906	24.45
3.788e+08	5.903	24.42
3.829e+08	5.899	24.38
3.87e+08	5.893	24.33
3.911e+08	5.89	24.3
3.953e+08	5.884	24.24
3.995e+08	5.881	24.21
4.037e+08	5.87	24.11
4.08e+08	5.867	24.08
4.122e+08	5.865	24.06
4.165e+08	5.862	24.04
4.208e+08	5.86	24.01
4.252e+08	5.858	23.99
4.295e+08	5.855	23.97
4.339e+08	5.854	23.96
4.383e+08	5.852	23.94
4.427e+08	5.85	23.91
4.472e+08	5.824	23.66
4.516e+08	4.89	19.05
4.561e+08	3.159	12.42
4.606e+08	2.469	10.66
4.651e+08	2.372	13.94
4.696e+08	2.215	15.62
4.742e+08	2.198	15.1
4.788e+08	2.202	15.09
4.834e+08	2.203	15.06
4.88e+08	2.202	15.02
4.927e+08	2.205	15.01
4.974e+08	2.203	14.95
5.021e+08	2.201	14.88
5.068e+08	2.201	14.84
5.115e+08	2.202	14.83
5.163e+08	2.204	14.82
5.211e+08	2.204	14.75
5.259e+08	2.208	14.72
5.307e+08	2.209	14.68
5.356e+08	2.214	14.67
5.404e+08	2.216	14.65
5.454e+08	2.224	14.65
5.503e+08	2.225	14.62
5.552e+08	2.222	14.59
5.602e+08	2.225	14.53
5.652e+08	2.232	14.52
5.702e+08	2.236	14.5
5.752e+08	2.238	14.49
5.803e+08	2.24	14.45
5.854e+08	2.242	14.41
5.905e+08	2.245	14.4
5.956e+08	2.246	14.37
6.008e+08	2.25	14.35
6.059e+08	2.25	14.32
6.111e+08	2.255	14.31
6.164e+08	2.258	14.28
6.216e+08	2.261	14.26
6.269e+08	2.267	14.25
6.322e+08	2.268	14.21
6.375e+08	2.269	14.21
6.428e+08	2.272	14.19
6.482e+08	2.275	14.16
6.535e+08	2.275	14.14
6.589e+08	2.266	14.22
6.643e+08	2.272	14.4
6.697e+08	2.277	14.45
6.752e+08	2.278	14.42
6.807e+08	2.279	14.39
6.862e+08	2.28	14.35
6.917e+08	2.283	14.34
6.972e+08	2.287	14.32
7.028e+08	2.288	14.27
7.084e+08	2.291	14.26
7.141e+08	2.298	14.48
7.197e+08	2.3	14.7
7.253e+08	2.303	14.67
7.31e+08	2.305	14.67
7.367e+08	2.308	14.64
7.424e+08	2.311	14.62
7.482e+08	2.315	14.6
7.539e+08	2.314	14.56
7.597e+08	2.317	14.55
7.655e+08	2.32	14.54
7.713e+08	2.32	14.49
7.771e+08	2.321	14.48
7.83e+08	2.325	14.46
7.889e+08	2.326	14.44
7.949e+08	2.327	14.42
8.008e+08	2.328	14.39
8.068e+08	2.329	14.38
8.128e+08	2.33	14.35
8.188e+08	2.334	14.33
8.248e+08	2.336	14.32
8.309e+08	2.34	14.31
8.37e+08	2.344	14.31
8.431e+08	2.347	14.29
8.493e+08	2.352	14.28
8.554e+08	2.351	14.24
8.615e+08	2.352	14.21
8.677e+08	2.354	14.24
8.739e+08	2.352	14.25
8.801e+08	2.22	14.65
8.863e+08	2.223	14.64
8.926e+08	2.223	14.62
8.989e+08	2.225	14.6
9.052e+08	2.227	14.58
9.116e+08	2.228	14.56
9.179e+08	2.228	14.52
9.243e+08	2.232	14.52
9.307e+08	2.233	14.51
9.372e+08	2.237	14.5
9.437e+08	2.24	14.5
9.502e+08	2.241	14.47
9.567e+08	2.241	14.45
9.632e+08	2.243	14.42
9.697e+08	2.244	14.41
9.763e+08	2.248	14.4
9.829e+08	2.252	14.4
9.895e+08	2.253	14.38
9.961e+08	2.253	14.35
1.003e+09	2.255	14.34
1.009e+09	2.258	14.33
1.016e+09	2.259	14.3
1.023e+09	2.261	14.28
1.03e+09	2.261	14.26
1.036e+09	2.263	14.24
1.043e+09	2.262	14.22
1.05e+09	2.266	14.22
1.057e+09	2.269	14.2
1.064e+09	2.27	14.17
1.071e+09	2.273	14.17
1.077e+09	2.275	14.16
1.084e+09	2.292	14.72
1.091e+09	2.289	14.92
1.098e+09	2.291	14.91
1.105e+09	2.292	14.9
1.112e+09	2.293	14.87
1.119e+09	2.295	14.85
1.126e+09	2.297	14.84
1.133e+09	2.299	14.82
1.14e+09	2.3	14.8
1.148e+09	2.301	14.78
1.155e+09	2.305	14.77
1.162e+09	2.307	14.76
1.169e+09	2.309	14.74
1.176e+09	2.312	14.73
1.183e+09	2.315	14.71
1.191e+09	2.315	14.69
1.198e+09	2.317	14.67
1.205e+09	2.319	14.64
1.212e+09	2.322	14.63
1.22e+09	2.325	14.62
1.227e+09	2.326	14.6
1.235e+09	2.329	14.6
1.242e+09	2.33	14.58
1.249e+09	2.332	14.56
1.257e+09	2.334	14.55
1.264e+09	2.335	14.51
1.272e+09	2.336	14.49
1.279e+09	2.339	14.48
1.287e+09	2.341	14.47
1.294e+09	2.343	14.46
1.302e+09	2.343	14.43
1.309e+09	2.345	14.42
1.317e+09	2.348	14.41
1.324e+09	2.35	14.4
1.332e+09	2.35	14.37
1.339e+09	2.352	14.36
1.347e+09	2.356	14.36
1.355e+09	2.358	14.34
1.362e+09	2.359	14.33
1.37e+09	2.36	14.32
1.377e+09	2.363	14.31
1.385e+09	2.365	14.3
1.393e+09	2.368	14.29
1.401e+09	2.371	14.29
1.408e+09	2.372	14.35
1.416e+09	2.354	14.3
1.424e+09	2.356	14.29
1.432e+09	2.359	14.29
1.439e+09	2.36	14.26
1.447e+09	2.361	14.25
1.455e+09	2.362	14.23
1.463e+09	2.363	14.22
1.471e+09	2.365	14.21
1.479e+09	2.366	14.2
1.487e+09	2.367	14.19
1.495e+09	2.37	14.18
1.503e+09	2.371	14.18
1.511e+09	2.374	14.17
1.519e+09	2.374	14.14
1.527e+09	2.375	14.13
1.535e+09	2.377	14.11
1.543e+09	2.378	14.1
1.551e+09	2.379	14.1
1.559e+09	2.251	14.14
1.568e+09	2.251	14.15
1.576e+09	2.253	14.13
1.584e+09	2.254	14.11
1.592e+09	2.257	14.1
1.601e+09	2.258	14.08
1.609e+09	2.259	14.05
1.617e+09	2.04	16.07
1.625e+09	2.038	16.05
1.634e+09	2.036	16.04
1.642e+09	2.036	16.02
1.65e+09	2.035	16
1.659e+09	2.034	15.98
1.667e+09	2.034	15.96
1.676e+09	2.034	15.95
1.684e+09	2.033	15.92
1.693e+09	2.033	15.89
1.702e+09	2.034	15.89
1.71e+09	2.034	15.87
1.719e+09	2.035	15.85
1.728e+09	2.036	15.85
1.736e+09	2.037	15.82
1.745e+09	2.038	15.82
1.754e+09	2.039	15.81
1.763e+09	2.039	15.8
1.771e+09	2.04	15.8
1.78e+09	2.041	15.78
1.789e+09	2.041	15.76
1.798e+09	2.042	15.76
1.806e+09	2.043	15.74
1.815e+09	2.044	15.72
1.824e+09	2.045	15.71
1.833e+09	2.045	15.69
1.841e+09	2.046	15.68
1.849e+09	2.046	15.66
1.858e+09	2.047	15.65
1.866e+09	2.048	15.64
1.874e+09	2.05	15.63
1.882e+09	2.051	15.63
1.89e+09	2.052	15.62
1.899e+09	2.053	15.61
1.907e+09	2.053	15.59
1.916e+09	2.054	15.56
1.925e+09	2.054	15.55
1.933e+09	2.056	15.54
1.942e+09	2.057	15.53
1.951e+09	2.059	15.52
1.96e+09	2.058	15.49
1.969e+09	2.045	15.41
1.978e+09	2.062	17.02
1.987e+09	2.063	17.01
1.996e+09	2.063	16.98
2.005e+09	2.062	16.96
2.014e+09	2.062	16.94
2.022e+09	2.063	16.93
2.031e+09	2.064	16.92
2.041e+09	2.065	16.9
2.05e+09	2.064	16.88
2.059e+09	2.065	16.88
2.069e+09	2.067	16.87
2.079e+09	2.068	16.86
2.088e+09	2.069	16.85
2.098e+09	2.07	16.84
2.107e+09	2.069	16.81
2.117e+09	2.069	16.79
2.126e+09	2.07	16.78
2.135e+09	2.071	16.77
2.145e+09	2.071	16.76
2.154e+09	2.073	16.75
2.163e+09	2.074	16.72
2.173e+09	2.074	16.71
2.182e+09	2.075	16.7
2.192e+09	2.075	16.69
2.202e+09	2.077	16.68
2.211e+09	2.079	16.67
2.221e+09	2.079	16.64
2.23e+09	2.08	16.62
2.24e+09	2.081	16.61
2.249e+09	2.082	16.64
2.259e+09	2.08	16.71
2.269e+09	2.069	17.31
2.278e+09	2.067	17.29
2.288e+09	2.066	17.27
2.299e+09	2.067	17.29
2.309e+09	2.113	17.88
2.319e+09	2.127	17.29
2.329e+09	2.125	17.27
2.339e+09	2.132	17.35
2.349e+09	2.13	17.33
2.36e+09	2.129	17.32
2.37e+09	2.127	17.29
2.381e+09	2.125	17.28
2.391e+09	2.123	17.26
2.401e+09	2.121	17.24
2.411e+09	2.12	17.22
2.422e+09	2.117	17.21
2.432e+09	2.116	17.19
2.443e+09	2.115	17.19
2.453e+09	2.113	17.17
2.464e+09	2.114	17.17
2.475e+09	2.114	17.17
2.485e+09	2.109	17.13
2.496e+09	2.107	17.11
2.506e+09	2.106	17.1
2.517e+09	2.105	17.09
2.527e+09	2.102	17.07
2.538e+09	2.102	17.06
2.548e+09	2.1	17.05
2.559e+09	2.099	17.03
2.569e+09	2.097	17.01
2.58e+09	2.096	17
2.59e+09	2.093	16.97
2.601e+09	2.092	16.96
2.612e+09	2.09	16.95
2.623e+09	2.089	16.94
2.633e+09	2.093	17.02
2.644e+09	2.092	17.01
2.655e+09	2.09	17
2.666e+09	2.089	16.97
2.677e+09	2.088	16.97
2.688e+09	2.086	16.95
2.699e+09	2.084	16.94
2.709e+09	2.083	16.92
2.72e+09	2.081	16.9
2.731e+09	2.079	16.89
2.742e+09	2.077	16.87
2.753e+09	2.076	16.85
2.764e+09	2.074	16.84
2.776e+09	2.074	16.82
2.787e+09	2.076	16.86
2.798e+09	2.075	16.85
2.809e+09	2.074	16.84
2.82e+09	2.073	16.82
2.831e+09	2.072	16.82
2.842e+09	2.071	16.8
2.854e+09	2.073	16.83
2.865e+09	2.072	16.82
2.876e+09	2.07	16.8
2.888e+09	2.068	16.78
2.899e+09	2.067	16.77
2.91e+09	2.066	16.76
2.922e+09	2.065	16.75
2.933e+09	2.063	16.72
2.945e+09	2.062	16.72
2.956e+09	2.06	16.7
2.968e+09	2.059	16.69
2.98e+09	2.058	16.67
2.991e+09	2.057	16.67
3.003e+09	2.055	16.64
3.014e+09	2.054	16.63
3.026e+09	2.053	16.62
3.038e+09	2.052	16.61
3.05e+09	2.052	16.61
3.061e+09	2.05	16.59
3.073e+09	2.048	16.57
3.085e+09	2.047	16.55
3.097e+09	2.046	16.54
3.108e+09	2.045	16.53
3.12e+09	2.045	16.53
3.132e+09	2.044	16.51
3.144e+09	2.043	16.5
3.155e+09	2.041	16.48
3.167e+09	2.04	16.47
3.179e+09	2.038	16.46
3.191e+09	2.037	16.44
3.203e+09	2.036	16.43
3.215e+09	2.036	16.43
3.227e+09	2.035	16.41
3.239e+09	2.034	16.4
3.251e+09	2.033	16.39
3.263e+09	2.032	16.38
3.275e+09	2.034	16.39
3.287e+09	2.035	16.39
3.299e+09	2.035	16.38
3.311e+09	2.034	16.37
3.323e+09	2.033	16.36
3.336e+09	2.033	16.35
3.348e+09	2.031	16.33
3.36e+09	2.029	16.32
3.372e+09	2.028	16.31
3.384e+09	2.027	16.3
3.396e+09	2.026	16.28
3.409e+09	2.027	16.29
3.421e+09	2.041	16.37
3.433e+09	2.052	16.43
3.446e+09	2.057	16.45
3.458e+09	2.056	16.44
3.47e+09	2.055	16.43
3.483e+09	2.053	16.41
3.495e+09	2.052	16.39
3.508e+09	2.05	16.37
3.52e+09	2.048	16.36
3.533e+09	2.047	16.35
3.546e+09	2.046	16.33
3.558e+09	2.045	16.32
3.571e+09	2.044	16.31
3.584e+09	2.054	16.41
3.596e+09	2.055	16.44
3.609e+09	2.054	16.43
3.622e+09	2.053	16.42
3.635e+09	2.052	16.4
3.648e+09	2.05	16.39
3.661e+09	2.049	16.37
3.673e+09	2.049	16.37
3.686e+09	2.049	16.39
3.699e+09	2.048	16.37
3.712e+09	2.047	16.36
3.725e+09	2.045	16.34
3.738e+09	2.043	16.33
3.751e+09	2.042	16.31
3.764e+09	2.048	16.5
3.777e+09	2.055	16.57
3.79e+09	2.054	16.56
3.804e+09	2.053	16.54
3.817e+09	2.051	16.53
3.83e+09	2.05	16.52
3.843e+09	2.049	16.51
3.856e+09	2.048	16.5
3.87e+09	2.047	16.49
3.883e+09	2.046	16.48
3.896e+09	2.046	16.48
3.909e+09	2.045	16.47
3.922e+09	2.058	16.65
3.936e+09	2.057	16.64
3.949e+09	2.056	16.64
3.963e+09	2.055	16.63
3.976e+09	2.057	16.64
3.989e+09	2.057	16.63
4.003e+09	2.056	16.62
4.016e+09	2.055	16.61
4.029e+09	2.053	16.59
4.043e+09	2.054	16.61
4.056e+09	2.073	16.76
4.069e+09	2.072	16.75
4.083e+09	2.071	16.75
4.096e+09	2.07	16.73
4.109e+09	2.072	16.75
4.123e+09	2.067	16.17
4.136e+09	2.069	16.19
4.149e+09	2.08	16.27
4.163e+09	2.08	16.27
4.176e+09	2.079	16.27
4.189e+09	2.077	16.26
4.203e+09	2.094	16.19
4.216e+09	2.093	16.18
4.229e+09	2.091	16.17
4.243e+09	2.09	16.16
4.256e+09	2.088	16.14
4.269e+09	2.087	16.13
4.283e+09	2.085	16.12
4.296e+09	2.085	16.12
4.309e+09	2.083	16.11
4.323e+09	2.082	16.1
4.336e+09	2.08	16.08
4.349e+09	2.079	16.07
4.363e+09	2.078	16.07
4.376e+09	2.077	16.06
4.389e+09	2.075	16.04
4.403e+09	2.074	16.03
4.416e+09	2.073	16.02
4.429e+09	2.072	16.01
4.443e+09	2.071	16.01
4.456e+09	2.069	16
4.469e+09	2.091	16.13
4.483e+09	2.098	16.17
4.496e+09	2.096	16.16
4.51e+09	2.127	16.89
4.523e+09	2.126	16.88
4.536e+09	2.124	16.87
4.55e+09	2.123	16.87
4.563e+09	2.121	16.86
4.576e+09	2.12	16.85
4.59e+09	2.118	16.84
4.603e+09	2.126	16.88
4.616e+09	2.124	16.87
4.63e+09	2.123	16.86
4.643e+09	2.121	16.85
4.656e+09	2.12	16.84
4.669e+09	2.119	16.84
4.683e+09	2.118	16.83
4.696e+09	2.117	16.82
4.71e+09	2.115	16.81
4.723e+09	2.113	16.8
4.736e+09	2.112	16.78
4.749e+09	2.111	16.78
4.763e+09	2.11	16.77
4.776e+09	2.118	16.84
4.789e+09	2.118	16.85
4.803e+09	2.116	16.84
4.816e+09	2.115	16.83
4.83e+09	2.114	16.82
4.843e+09	2.116	16.83
4.856e+09	2.115	16.82
4.87e+09	2.113	16.81
4.883e+09	2.111	16.8
4.896e+09	2.109	16.79
4.909e+09	2.108	16.78
4.923e+09	2.107	16.77
4.936e+09	2.106	16.77
4.949e+09	2.105	16.76
4.963e+09	2.104	16.75
4.976e+09	2.102	16.74
4.989e+09	2.101	16.74
5.003e+09	2.101	16.73
5.016e+09	2.102	16.73
5.029e+09	2.1	16.66
5.043e+09	2.108	16.69
5.056e+09	2.108	16.69
5.07e+09	2.107	16.68
5.083e+09	2.105	16.67
5.096e+09	2.104	16.66
5.11e+09	2.105	16.66
5.123e+09	2.104	16.66
5.136e+09	2.103	16.65
5.15e+09	2.101	16.64
5.163e+09	2.101	16.63
5.176e+09	2.099	16.62
5.19e+09	2.099	16.62
5.203e+09	2.097	16.61
5.216e+09	2.096	16.6
5.23e+09	2.095	16.59
5.243e+09	2.094	16.58
5.256e+09	2.093	16.57
5.27e+09	2.092	16.56
5.283e+09	2.092	16.56
5.296e+09	2.092	16.57
5.31e+09	2.091	16.55
5.323e+09	2.09	16.55
5.336e+09	2.088	16.53
5.35e+09	2.087	16.53
5.363e+09	2.086	16.52
5.376e+09	2.084	16.51
5.389e+09	2.084	16.5
5.403e+09	2.084	16.51
5.416e+09	2.084	16.52
5.429e+09	2.083	16.51
5.443e+09	2.082	16.5
5.456e+09	2.081	16.49
5.469e+09	2.081	16.49
5.483e+09	2.094	16.62
5.496e+09	2.093	16.61
5.509e+09	2.095	16.62
5.523e+09	2.095	16.65
5.536e+09	2.094	16.64
5.549e+09	2.097	16.67
5.563e+09	2.097	16.68
5.576e+09	2.097	16.68
5.589e+09	2.096	16.67
5.603e+09	2.095	16.66
5.616e+09	2.094	16.65
5.629e+09	2.093	16.65
5.643e+09	2.093	16.64
5.656e+09	2.093	16.65
5.669e+09	2.092	16.64
5.683e+09	2.091	16.63
5.696e+09	2.091	16.63
5.709e+09	2.097	16.66
5.723e+09	2.097	16.65
5.736e+09	2.096	16.64
5.749e+09	2.094	16.63
5.763e+09	2.094	16.62
5.776e+09	2.093	16.61
5.789e+09	2.092	16.6
5.803e+09	2.092	16.6
5.816e+09	2.09	16.59
5.829e+09	2.089	16.58
5.843e+09	2.088	16.57
5.856e+09	2.087	16.56
5.869e+09	2.087	16.56
5.883e+09	2.086	16.55
5.896e+09	2.085	16.55
5.909e+09	2.084	16.54
5.923e+09	2.084	16.53
5.936e+09	2.083	16.53
5.949e+09	2.082	16.52
5.963e+09	2.081	16.51
5.976e+09	2.08	16.5
5.989e+09	2.083	16.52
6.003e+09	2.082	16.51
6.016e+09	2.081	16.5
6.029e+09	2.08	16.49
6.043e+09	2.079	16.48
6.056e+09	2.078	16.47
6.069e+09	2.079	16.48
6.083e+09	2.079	16.48
6.096e+09	2.082	16.49
6.109e+09	2.081	16.48
6.123e+09	2.081	16.48
6.136e+09	2.081	16.48
6.149e+09	2.08	16.47
6.163e+09	2.08	16.47
6.176e+09	2.079	16.46
6.189e+09	2.078	16.45
6.203e+09	2.078	16.45
6.216e+09	2.077	16.45
6.229e+09	2.076	16.44
6.242e+09	2.075	16.43
6.256e+09	2.074	16.43
6.269e+09	2.073	16.42
6.282e+09	2.078	16.46
6.295e+09	2.084	16.51
6.309e+09	2.091	16.56
6.322e+09	2.09	16.56
6.335e+09	2.089	16.55
6.349e+09	2.089	16.55
6.362e+09	2.089	16.54
6.375e+09	2.088	16.54
6.389e+09	2.087	16.53
6.402e+09	2.087	16.53
6.415e+09	2.086	16.53
6.429e+09	2.085	16.52
6.442e+09	2.085	16.52
6.455e+09	2.084	16.51
6.469e+09	2.083	16.51
6.482e+09	2.083	16.5
6.495e+09	2.082	16.49
6.509e+09	2.081	16.48
6.522e+09	2.08	16.48
6.535e+09	2.08	16.47
6.549e+09	2.079	16.47
6.562e+09	2.078	16.46
6.575e+09	2.078	16.45
6.589e+09	2.077	16.45
6.602e+09	2.078	16.46
6.615e+09	2.077	16.45
6.629e+09	2.084	16.49
6.642e+09	2.083	16.48
6.655e+09	2.082	16.48
6.669e+09	2.082	16.48
6.682e+09	2.082	16.48
6.695e+09	2.082	16.47
6.709e+09	2.081	16.47
6.722e+09	2.081	16.46
6.735e+09	2.081	16.46
6.749e+09	2.083	16.48
6.762e+09	2.082	16.47
6.775e+09	2.081	16.46
6.789e+09	2.08	16.45
6.802e+09	2.093	16.7
6.815e+09	2.093	16.69
6.829e+09	2.092	16.68
6.842e+09	2.091	16.67
6.855e+09	2.09	16.66
6.869e+09	2.089	16.66
6.882e+09	2.089	16.66
6.895e+09	2.088	16.65
6.909e+09	2.088	16.64
6.922e+09	2.087	16.64
6.935e+09	2.087	16.64
6.949e+09	2.086	16.63
6.962e+09	2.087	16.65
6.975e+09	2.092	16.69
6.989e+09	2.092	16.69
7.002e+09	2.092	16.68
7.015e+09	2.091	16.68
7.028e+09	2.09	16.67
7.042e+09	2.09	16.67
7.055e+09	2.089	16.66
7.068e+09	2.088	16.64
7.082e+09	2.087	16.64
7.095e+09	2.086	16.63
7.108e+09	2.085	16.62
7.122e+09	2.094	16.71
7.135e+09	2.096	16.73
7.148e+09	2.096	16.72
7.161e+09	2.095	16.72
7.175e+09	2.094	16.71
7.188e+09	2.094	16.7
7.201e+09	2.093	16.69
7.215e+09	2.092	16.68
7.228e+09	2.091	16.68
7.241e+09	2.09	16.67
7.255e+09	2.09	16.66
7.268e+09	2.089	16.66
7.281e+09	2.088	16.65
7.295e+09	2.088	16.65
7.308e+09	2.087	16.64
7.321e+09	2.086	16.63
7.335e+09	2.086	16.63
7.348e+09	2.085	16.62
7.361e+09	2.085	16.61
7.375e+09	2.084	16.61
7.388e+09	2.084	16.6
7.401e+09	2.083	16.6
7.415e+09	2.083	16.6
7.428e+09	2.082	16.59
7.441e+09	2.081	16.59
7.454e+09	2.081	16.58
7.468e+09	2.08	16.58
7.481e+09	2.08	16.57
7.495e+09	2.079	16.57
7.508e+09	2.08	16.57
7.521e+09	2.079	16.56
7.535e+09	2.079	16.56
7.548e+09	2.078	16.56
7.561e+09	2.078	16.55
7.574e+09	2.077	16.54
7.588e+09	2.076	16.53
7.601e+09	2.076	16.53
7.614e+09	2.075	16.53
7.627e+09	2.075	16.52
7.641e+09	2.074	16.52
7.654e+09	2.074	16.51
7.668e+09	2.078	16.54
7.681e+09	2.078	16.54
7.694e+09	2.077	16.53
7.707e+09	2.076	16.52
7.721e+09	2.076	16.51
7.734e+09	2.075	16.51
7.747e+09	2.074	16.5
7.761e+09	2.074	16.5
7.774e+09	2.074	16.49
7.788e+09	2.073	16.49
7.801e+09	2.072	16.48
7.814e+09	2.072	16.48
7.828e+09	2.072	16.48
7.841e+09	2.076	16.52
7.854e+09	2.08	16.54
7.868e+09	2.087	16.63
7.881e+09	2.086	16.62
7.894e+09	2.085	16.62
7.908e+09	2.085	16.61
7.921e+09	2.084	16.61
7.934e+09	2.084	16.61
7.948e+09	2.083	16.6
7.961e+09	2.085	16.61
7.974e+09	2.089	16.65
7.988e+09	2.088	16.64
8.001e+09	2.088	16.63
8.014e+09	2.087	16.63
8.028e+09	2.086	16.61
8.041e+09	2.086	16.61
8.054e+09	2.085	16.6
8.067e+09	2.085	16.6
8.081e+09	2.156	19.11
8.094e+09	2.161	19.14
8.107e+09	2.161	19.14
8.121e+09	2.162	19.13
8.134e+09	2.175	19.2
8.147e+09	2.174	19.2
8.16e+09	2.173	19.19
8.173e+09	2.186	19.28
8.187e+09	2.186	19.28
8.2e+09	2.185	19.27
8.213e+09	2.185	19.27
8.226e+09	2.184	19.26
8.24e+09	2.183	19.26
8.253e+09	2.189	19.33
8.266e+09	2.188	19.33
8.28e+09	2.188	19.32
8.293e+09	2.187	19.32
8.306e+09	2.186	19.31
8.32e+09	2.186	19.31
8.333e+09	2.185	19.3
8.346e+09	2.189	19.32
8.36e+09	2.188	19.31
8.373e+09	2.188	19.31
