# version: 0.0.0-706-g5794781-dirty
# well_width: 1.3
# ff: 0.07714670457723161
# N: 27
# walls: 0
# cell dimensions: (11.36, 11.36, 11.36)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 244
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 726163521
# working moves: 13900496925
# total moves: 19606415067
# acceptance rate: 0.708977
# converged state: 101
# converged temperature: 0.303067

# max_entropy_state: 11
# min_important_energy: 75

# energy   counts
0  0
1  2.88547
2  5.00481
3  6.67916
4  8.02444
5  9.1031
6  9.95562
7  10.6119
8  11.091
9  11.412
10  11.589
11  11.6333
12  11.5553
13  11.3632
14  11.0673
15  10.6738
16  10.1894
17  9.62163
18  8.97384
19  8.2531
20  7.46448
21  6.61236
22  5.70137
23  4.73622
24  3.721
25  2.65912
26  1.55378
27  0.409216
28  -0.772302
29  -1.98606
30  -3.23129
31  -4.50475
32  -5.80566
33  -7.13105
34  -8.47861
35  -9.84803
36  -11.2378
37  -12.647
38  -14.0739
39  -15.5163
40  -16.9749
41  -18.4495
42  -19.937
43  -21.4401
44  -22.956
45  -24.4855
46  -26.0282
47  -27.5839
48  -29.1522
49  -30.733
50  -32.3266
51  -33.932
52  -35.5505
53  -37.1817
54  -38.8257
55  -40.483
56  -42.1527
57  -43.8363
58  -45.5328
59  -47.2447
60  -48.9701
61  -50.7102
62  -52.4649
63  -54.2344
64  -56.0204
65  -57.8218
66  -59.6406
67  -61.476
68  -63.3291
69  -65.1999
70  -67.0875
71  -68.9969
72  -70.9262
73  -72.8758
74  -74.8474
75  -76.8399
76  -78.8573
77  -80.8976
78  -82.9615
79  -85.0535
80  -87.1692
81  -89.3127
82  -91.4822
83  -93.6789
84  -95.9048
85  -98.1615
86  -100.448
87  -102.774
88  -105.131
89  -107.523
90  -109.956
91  -112.425
92  -114.937
93  -117.492
94  -120.087
95  -122.751
96  -125.426
97  -128.215
98  -131.124
99  -133.982
100  -137.074
101  -140.373
