# unused	g3	z	x
0	1.01832	-10	0
0	1.01832	-9.99	0
0	1.01832	-9.98	0
0	1.01832	-9.97	0
0	1.01832	-9.96	0
0	1.01833	-9.95	0
0	1.01833	-9.94	0
0	1.01833	-9.93	0
0	1.01833	-9.92	0
0	1.01833	-9.91	0
0	1.01833	-9.9	0
0	1.01834	-9.89	0
0	1.01834	-9.88	0
0	1.01834	-9.87	0
0	1.01835	-9.86	0
0	1.01835	-9.85	0
0	1.01835	-9.84	0
0	1.01836	-9.83	0
0	1.01836	-9.82	0
0	1.01837	-9.81	0
0	1.01837	-9.8	0
0	1.01838	-9.79	0
0	1.01838	-9.78	0
0	1.01839	-9.77	0
0	1.01839	-9.76	0
0	1.0184	-9.75	0
0	1.01841	-9.74	0
0	1.01841	-9.73	0
0	1.01842	-9.72	0
0	1.01843	-9.71	0
0	1.01843	-9.7	0
0	1.01844	-9.69	0
0	1.01845	-9.68	0
0	1.01846	-9.67	0
0	1.01847	-9.66	0
0	1.01847	-9.65	0
0	1.01848	-9.64	0
0	1.01849	-9.63	0
0	1.0185	-9.62	0
0	1.01851	-9.61	0
0	1.01852	-9.6	0
0	1.01853	-9.59	0
0	1.01853	-9.58	0
0	1.01854	-9.57	0
0	1.01855	-9.56	0
0	1.01856	-9.55	0
0	1.01857	-9.54	0
0	1.01858	-9.53	0
0	1.01859	-9.52	0
0	1.0186	-9.51	0
0	1.01861	-9.5	0
0	1.01862	-9.49	0
0	1.01863	-9.48	0
0	1.01864	-9.47	0
0	1.01865	-9.46	0
0	1.01866	-9.45	0
0	1.01867	-9.44	0
0	1.01868	-9.43	0
0	1.01869	-9.42	0
0	1.01871	-9.41	0
0	1.01872	-9.4	0
0	1.01873	-9.39	0
0	1.01874	-9.38	0
0	1.01875	-9.37	0
0	1.01876	-9.36	0
0	1.01877	-9.35	0
0	1.01878	-9.34	0
0	1.01879	-9.33	0
0	1.0188	-9.32	0
0	1.01881	-9.31	0
0	1.01882	-9.3	0
0	1.01883	-9.29	0
0	1.01884	-9.28	0
0	1.01885	-9.27	0
0	1.01886	-9.26	0
0	1.01887	-9.25	0
0	1.01888	-9.24	0
0	1.01888	-9.23	0
0	1.01889	-9.22	0
0	1.0189	-9.21	0
0	1.01891	-9.2	0
0	1.01892	-9.19	0
0	1.01893	-9.18	0
0	1.01893	-9.17	0
0	1.01894	-9.16	0
0	1.01895	-9.15	0
0	1.01896	-9.14	0
0	1.01896	-9.13	0
0	1.01897	-9.12	0
0	1.01898	-9.11	0
0	1.01898	-9.1	0
0	1.01899	-9.09	0
0	1.01899	-9.08	0
0	1.019	-9.07	0
0	1.019	-9.06	0
0	1.01901	-9.05	0
0	1.01901	-9.04	0
0	1.01902	-9.03	0
0	1.01902	-9.02	0
0	1.01902	-9.01	0
0	1.01902	-9	0
0	1.01903	-8.99	0
0	1.01903	-8.98	0
0	1.01903	-8.97	0
0	1.01903	-8.96	0
0	1.01903	-8.95	0
0	1.01903	-8.94	0
0	1.01903	-8.93	0
0	1.01903	-8.92	0
0	1.01903	-8.91	0
0	1.01903	-8.9	0
0	1.01903	-8.89	0
0	1.01903	-8.88	0
0	1.01902	-8.87	0
0	1.01902	-8.86	0
0	1.01902	-8.85	0
0	1.01902	-8.84	0
0	1.01901	-8.83	0
0	1.019	-8.82	0
0	1.019	-8.81	0
0	1.01899	-8.8	0
0	1.01899	-8.79	0
0	1.01898	-8.78	0
0	1.01897	-8.77	0
0	1.01896	-8.76	0
0	1.01896	-8.75	0
0	1.01895	-8.74	0
0	1.01894	-8.73	0
0	1.01893	-8.72	0
0	1.01892	-8.71	0
0	1.01891	-8.7	0
0	1.01889	-8.69	0
0	1.01888	-8.68	0
0	1.01887	-8.67	0
0	1.01886	-8.66	0
0	1.01884	-8.65	0
0	1.01883	-8.64	0
0	1.01882	-8.63	0
0	1.0188	-8.62	0
0	1.01878	-8.61	0
0	1.01877	-8.6	0
0	1.01875	-8.59	0
0	1.01874	-8.58	0
0	1.01872	-8.57	0
0	1.0187	-8.56	0
0	1.01868	-8.55	0
0	1.01867	-8.54	0
0	1.01865	-8.53	0
0	1.01863	-8.52	0
0	1.01861	-8.51	0
0	1.01859	-8.5	0
0	1.01857	-8.49	0
0	1.01855	-8.48	0
0	1.01852	-8.47	0
0	1.0185	-8.46	0
0	1.01848	-8.45	0
0	1.01846	-8.44	0
0	1.01844	-8.43	0
0	1.01841	-8.42	0
0	1.01839	-8.41	0
0	1.01837	-8.4	0
0	1.01834	-8.39	0
0	1.01832	-8.38	0
0	1.0183	-8.37	0
0	1.01827	-8.36	0
0	1.01825	-8.35	0
0	1.01822	-8.34	0
0	1.0182	-8.33	0
0	1.01817	-8.32	0
0	1.01815	-8.31	0
0	1.01812	-8.3	0
0	1.0181	-8.29	0
0	1.01807	-8.28	0
0	1.01805	-8.27	0
0	1.01802	-8.26	0
0	1.018	-8.25	0
0	1.01797	-8.24	0
0	1.01795	-8.23	0
0	1.01792	-8.22	0
0	1.0179	-8.21	0
0	1.01787	-8.2	0
0	1.01785	-8.19	0
0	1.01782	-8.18	0
0	1.0178	-8.17	0
0	1.01777	-8.16	0
0	1.01775	-8.15	0
0	1.01773	-8.14	0
0	1.0177	-8.13	0
0	1.01768	-8.12	0
0	1.01765	-8.11	0
0	1.01763	-8.1	0
0	1.01761	-8.09	0
0	1.01759	-8.08	0
0	1.01757	-8.07	0
0	1.01755	-8.06	0
0	1.01753	-8.05	0
0	1.01751	-8.04	0
0	1.01749	-8.03	0
0	1.01747	-8.02	0
0	1.01745	-8.01	0
0	1.01744	-8	0
0	1.01742	-7.99	0
0	1.0174	-7.98	0
0	1.01739	-7.97	0
0	1.01737	-7.96	0
0	1.01736	-7.95	0
0	1.01735	-7.94	0
0	1.01733	-7.93	0
0	1.01732	-7.92	0
0	1.01731	-7.91	0
0	1.0173	-7.9	0
0	1.01729	-7.89	0
0	1.01729	-7.88	0
0	1.01728	-7.87	0
0	1.01727	-7.86	0
0	1.01727	-7.85	0
0	1.01726	-7.84	0
0	1.01726	-7.83	0
0	1.01726	-7.82	0
0	1.01726	-7.81	0
0	1.01726	-7.8	0
0	1.01726	-7.79	0
0	1.01726	-7.78	0
0	1.01727	-7.77	0
0	1.01727	-7.76	0
0	1.01728	-7.75	0
0	1.01729	-7.74	0
0	1.0173	-7.73	0
0	1.01731	-7.72	0
0	1.01731	-7.71	0
0	1.01733	-7.7	0
0	1.01735	-7.69	0
0	1.01736	-7.68	0
0	1.01738	-7.67	0
0	1.0174	-7.66	0
0	1.01741	-7.65	0
0	1.01743	-7.64	0
0	1.01746	-7.63	0
0	1.01748	-7.62	0
0	1.01751	-7.61	0
0	1.01753	-7.6	0
0	1.01756	-7.59	0
0	1.01758	-7.58	0
0	1.01761	-7.57	0
0	1.01765	-7.56	0
0	1.01768	-7.55	0
0	1.01772	-7.54	0
0	1.01775	-7.53	0
0	1.01779	-7.52	0
0	1.01782	-7.51	0
0	1.01786	-7.5	0
0	1.01791	-7.49	0
0	1.01795	-7.48	0
0	1.018	-7.47	0
0	1.01804	-7.46	0
0	1.01808	-7.45	0
0	1.01813	-7.44	0
0	1.01818	-7.43	0
0	1.01823	-7.42	0
0	1.01828	-7.41	0
0	1.01833	-7.4	0
0	1.01839	-7.39	0
0	1.01844	-7.38	0
0	1.01849	-7.37	0
0	1.01855	-7.36	0
0	1.01861	-7.35	0
0	1.01867	-7.34	0
0	1.01873	-7.33	0
0	1.01879	-7.32	0
0	1.01885	-7.31	0
0	1.01891	-7.3	0
0	1.01897	-7.29	0
0	1.01904	-7.28	0
0	1.0191	-7.27	0
0	1.01917	-7.26	0
0	1.01923	-7.25	0
0	1.0193	-7.24	0
0	1.01936	-7.23	0
0	1.01943	-7.22	0
0	1.0195	-7.21	0
0	1.01957	-7.2	0
0	1.01964	-7.19	0
0	1.0197	-7.18	0
0	1.01977	-7.17	0
0	1.01984	-7.16	0
0	1.01991	-7.15	0
0	1.01998	-7.14	0
0	1.02005	-7.13	0
0	1.02012	-7.12	0
0	1.02019	-7.11	0
0	1.02025	-7.1	0
0	1.02032	-7.09	0
0	1.02039	-7.08	0
0	1.02045	-7.07	0
0	1.02052	-7.06	0
0	1.02059	-7.05	0
0	1.02065	-7.04	0
0	1.02072	-7.03	0
0	1.02078	-7.02	0
0	1.02084	-7.01	0
0	1.0209	-7	0
0	1.02096	-6.99	0
0	1.02103	-6.98	0
0	1.02108	-6.97	0
0	1.02114	-6.96	0
0	1.02119	-6.95	0
0	1.02124	-6.94	0
0	1.0213	-6.93	0
0	1.02135	-6.92	0
0	1.0214	-6.91	0
0	1.02144	-6.9	0
0	1.02149	-6.89	0
0	1.02153	-6.88	0
0	1.02157	-6.87	0
0	1.02161	-6.86	0
0	1.02165	-6.85	0
0	1.02169	-6.84	0
0	1.02171	-6.83	0
0	1.02174	-6.82	0
0	1.02176	-6.81	0
0	1.02179	-6.8	0
0	1.02181	-6.79	0
0	1.02184	-6.78	0
0	1.02185	-6.77	0
0	1.02186	-6.76	0
0	1.02186	-6.75	0
0	1.02187	-6.74	0
0	1.02188	-6.73	0
0	1.02188	-6.72	0
0	1.02189	-6.71	0
0	1.02187	-6.7	0
0	1.02186	-6.69	0
0	1.02184	-6.68	0
0	1.02182	-6.67	0
0	1.02181	-6.66	0
0	1.02179	-6.65	0
0	1.02176	-6.64	0
0	1.02172	-6.63	0
0	1.02168	-6.62	0
0	1.02164	-6.61	0
0	1.0216	-6.6	0
0	1.02156	-6.59	0
0	1.02152	-6.58	0
0	1.02145	-6.57	0
0	1.02139	-6.56	0
0	1.02132	-6.55	0
0	1.02125	-6.54	0
0	1.02118	-6.53	0
0	1.02111	-6.52	0
0	1.02104	-6.51	0
0	1.02094	-6.5	0
0	1.02085	-6.49	0
0	1.02075	-6.48	0
0	1.02065	-6.47	0
0	1.02056	-6.46	0
0	1.02046	-6.45	0
0	1.02035	-6.44	0
0	1.02022	-6.43	0
0	1.0201	-6.42	0
0	1.01998	-6.41	0
0	1.01985	-6.4	0
0	1.01973	-6.39	0
0	1.0196	-6.38	0
0	1.01945	-6.37	0
0	1.0193	-6.36	0
0	1.01915	-6.35	0
0	1.019	-6.34	0
0	1.01885	-6.33	0
0	1.0187	-6.32	0
0	1.01854	-6.31	0
0	1.01836	-6.3	0
0	1.01819	-6.29	0
0	1.01801	-6.28	0
0	1.01783	-6.27	0
0	1.01766	-6.26	0
0	1.01748	-6.25	0
0	1.01729	-6.24	0
0	1.0171	-6.23	0
0	1.0169	-6.22	0
0	1.0167	-6.21	0
0	1.01651	-6.2	0
0	1.01631	-6.19	0
0	1.01611	-6.18	0
0	1.0159	-6.17	0
0	1.01569	-6.16	0
0	1.01548	-6.15	0
0	1.01527	-6.14	0
0	1.01506	-6.13	0
0	1.01484	-6.12	0
0	1.01463	-6.11	0
0	1.01441	-6.1	0
0	1.01419	-6.09	0
0	1.01397	-6.08	0
0	1.01375	-6.07	0
0	1.01353	-6.06	0
0	1.01331	-6.05	0
0	1.01308	-6.04	0
0	1.01286	-6.03	0
0	1.01264	-6.02	0
0	1.01242	-6.01	0
0	1.0122	-6	0
0	1.01198	-5.99	0
0	1.01176	-5.98	0
0	1.01154	-5.97	0
0	1.01133	-5.96	0
0	1.01112	-5.95	0
0	1.0109	-5.94	0
0	1.01069	-5.93	0
0	1.01048	-5.92	0
0	1.01027	-5.91	0
0	1.01007	-5.9	0
0	1.00988	-5.89	0
0	1.00968	-5.88	0
0	1.00948	-5.87	0
0	1.00929	-5.86	0
0	1.00909	-5.85	0
0	1.00892	-5.84	0
0	1.00875	-5.83	0
0	1.00858	-5.82	0
0	1.00841	-5.81	0
0	1.00824	-5.8	0
0	1.00808	-5.79	0
0	1.00791	-5.78	0
0	1.00778	-5.77	0
0	1.00765	-5.76	0
0	1.00752	-5.75	0
0	1.00739	-5.74	0
0	1.00726	-5.73	0
0	1.00713	-5.72	0
0	1.00702	-5.71	0
0	1.00694	-5.7	0
0	1.00686	-5.69	0
0	1.00678	-5.68	0
0	1.0067	-5.67	0
0	1.00662	-5.66	0
0	1.00654	-5.65	0
0	1.0065	-5.64	0
0	1.00648	-5.63	0
0	1.00646	-5.62	0
0	1.00643	-5.61	0
0	1.00641	-5.6	0
0	1.00639	-5.59	0
0	1.00637	-5.58	0
0	1.00642	-5.57	0
0	1.00646	-5.56	0
0	1.00651	-5.55	0
