0.998649	0.984226	0.969389	0.95473	0.940846	0.928303	0.917621	0.909259	0.903621	0.901063	0.901901	0.906435	0.914956	0.927769	0.945204	0.967631	0.99547	1.02921	1.0694	1.1167	1.17186	1.23576	1.30942	1.39402	1.49095	1.60182	1.72855	1.87332	2.0387	2.22762	0.224663	0.00010009	0.000100002	9.99101e-05	9.98127e-05	9.97101e-05	9.96021e-05	9.9489e-05	9.93709e-05	9.92483e-05	9.91217e-05	9.8992e-05	9.886e-05	9.87268e-05	9.85936e-05	9.84615e-05	9.83317e-05	9.82051e-05	9.80826e-05	9.79648e-05	9.78517e-05	9.77431e-05	9.76383e-05	9.7536e-05	9.74346e-05	9.73327e-05	9.72288e-05	9.71223e-05	9.70137e-05	9.69048e-05	9.67989e-05	9.67006e-05	9.66159e-05	9.65519e-05	9.65171e-05	9.65212e-05	9.65752e-05	9.66912e-05	9.68825e-05	9.71634e-05	9.75493e-05	9.80567e-05	9.87036e-05	9.95099e-05	0.000100498	0.000101695	0.000103131	0.000104842	0.000106872	0.000109274	0.000112112	0.000115461	0.000119414	0.000124075	0.000129573	0.000136051	0.000143678	0.000152646	0.000163175	0.000175515	0.426007	4.59511	4.60126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51255	2.28614	2.09037	1.92127	1.77537	1.64966	1.5415	1.4486	1.36894	1.30079	1.2426	1.19306	1.151	1.11539	1.08538	1.06018	1.03913	1.02165	1.00724	0.995467	0.985943	0.978344	0.972384	0.967818	0.96443	0.962036	0.960474	0.959607	0.959314	0.959492	0.960051	0.960915	0.96202	0.963309	0.964736	0.966261	0.967851	0.969481	0.971127	0.972772	0.974403	0.976009	0.977582	
0.998765	0.98435	0.969516	0.954856	0.940964	0.928409	0.917709	0.909325	0.903661	0.901072	0.901875	0.906368	0.914845	0.927608	0.944987	0.967351	0.99512	1.02878	1.06888	1.11607	1.17112	1.23488	1.30837	1.39278	1.48949	1.60012	1.72654	1.87096	2.03591	2.22433	0.22433	0.00010009	0.000100003	9.99107e-05	9.98133e-05	9.97107e-05	9.96028e-05	9.94897e-05	9.93717e-05	9.92491e-05	9.91225e-05	9.89927e-05	9.88607e-05	9.87274e-05	9.85941e-05	9.84618e-05	9.83318e-05	9.82049e-05	9.80821e-05	9.79639e-05	9.78504e-05	9.77414e-05	9.76361e-05	9.75334e-05	9.74317e-05	9.73295e-05	9.72254e-05	9.71189e-05	9.70104e-05	9.69017e-05	9.6796e-05	9.66979e-05	9.66135e-05	9.65497e-05	9.65151e-05	9.65193e-05	9.65732e-05	9.66891e-05	9.68801e-05	9.71606e-05	9.75457e-05	9.8052e-05	9.86975e-05	9.95021e-05	0.000100488	0.000101682	0.000103115	0.000104822	0.000106848	0.000109245	0.000112076	0.000115419	0.000119362	0.000124014	0.000129499	0.000135962	0.000143571	0.000152518	0.000163021	0.000175329	0.42487	4.58231	4.58835	4.63803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50847	2.28272	2.08751	1.91888	1.77337	1.64799	1.54011	1.44744	1.36798	1.29998	1.24194	1.19251	1.15054	1.11502	1.08507	1.05993	1.03893	1.02149	1.00711	0.995361	0.985859	0.978279	0.972335	0.967781	0.964404	0.962018	0.960463	0.959602	0.959313	0.959494	0.960056	0.960923	0.962029	0.963319	0.964747	0.966272	0.967863	0.969493	0.971139	0.972784	0.974415	0.97602	0.977593	
0.999112	0.984722	0.969898	0.955232	0.941319	0.928727	0.917975	0.909525	0.903782	0.9011	0.901798	0.906173	0.914517	0.927131	0.944343	0.96652	0.994076	1.02749	1.06732	1.11421	1.16889	1.23224	1.30525	1.38911	1.48517	1.59503	1.72055	1.86391	2.02761	2.21454	0.23792	0.0016652	0.000100005	9.99124e-05	9.98151e-05	9.97126e-05	9.96049e-05	9.94919e-05	9.93739e-05	9.92514e-05	9.91248e-05	9.8995e-05	9.88628e-05	9.87293e-05	9.85955e-05	9.84628e-05	9.83321e-05	9.82045e-05	9.80807e-05	9.79614e-05	9.78467e-05	9.77365e-05	9.76299e-05	9.75259e-05	9.74231e-05	9.73201e-05	9.72155e-05	9.71089e-05	9.70005e-05	9.68923e-05	9.67873e-05	9.66899e-05	9.66061e-05	9.6543e-05	9.65088e-05	9.65133e-05	9.65672e-05	9.66827e-05	9.68728e-05	9.71518e-05	9.75347e-05	9.80379e-05	9.86793e-05	9.94786e-05	0.000100458	0.000101645	0.000103068	0.000104764	0.000106776	0.000109157	0.000111971	0.000115291	0.000119209	0.00012383	0.000129278	0.000135697	0.000143253	0.000152135	0.00016256	0.00290765	0.449014	4.54428	4.54996	4.5988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4963	2.27254	2.07899	1.91175	1.76741	1.64301	1.53595	1.44397	1.36509	1.29758	1.23994	1.19086	1.14918	1.1139	1.08415	1.05917	1.03831	1.02099	1.00671	0.995044	0.98561	0.978085	0.972187	0.967671	0.964325	0.961965	0.960431	0.959586	0.959311	0.959502	0.960073	0.960945	0.962056	0.96335	0.96478	0.966307	0.967899	0.969529	0.971175	0.972819	0.974449	0.976054	0.977626	
0.99969	0.98534	0.970533	0.955859	0.941912	0.92926	0.918422	0.909863	0.903989	0.901154	0.901678	0.905856	0.913979	0.926347	0.943283	0.965149	0.992356	1.02537	1.06475	1.11112	1.16521	1.22788	1.30011	1.38304	1.47803	1.58663	1.71068	1.85229	2.01393	2.19841	2.40907	0.234847	0.000100007	9.99152e-05	9.98181e-05	9.97159e-05	9.96083e-05	9.94955e-05	9.93777e-05	9.92553e-05	9.91287e-05	9.89988e-05	9.88663e-05	9.87324e-05	9.85981e-05	9.84645e-05	9.83328e-05	9.82039e-05	9.80786e-05	9.79576e-05	9.7841e-05	9.77286e-05	9.76199e-05	9.75139e-05	9.74093e-05	9.73048e-05	9.71993e-05	9.70923e-05	9.69841e-05	9.68765e-05	9.67724e-05	9.66761e-05	9.65934e-05	9.65312e-05	9.64978e-05	9.65027e-05	9.65567e-05	9.66715e-05	9.68602e-05	9.71366e-05	9.75158e-05	9.80138e-05	9.86484e-05	9.94391e-05	0.000100408	0.000101581	0.000102989	0.000104666	0.000106657	0.000109013	0.000111795	0.00011508	0.000118955	0.000123525	0.000128912	0.000135258	0.000142726	0.000151501	0.000161798	0.40791	4.51985	4.48192	4.48701	4.53447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47625	2.25575	2.06494	1.89999	1.75758	1.63479	1.52909	1.43824	1.36032	1.29362	1.23666	1.18813	1.14692	1.11204	1.08263	1.05793	1.0373	1.02017	1.00605	0.99452	0.985198	0.977765	0.971943	0.96749	0.964196	0.961877	0.960378	0.95956	0.959307	0.959516	0.9601	0.960983	0.962102	0.963401	0.964835	0.966365	0.967958	0.969588	0.971234	0.972878	0.974507	0.97611	0.97768	
1.00049	0.986203	0.971422	0.956739	0.942745	0.93001	0.919055	0.910346	0.904289	0.901243	0.901525	0.90543	0.913247	0.925273	0.941826	0.963261	0.989982	1.02245	1.0612	1.10686	1.16013	1.22186	1.29299	1.37466	1.46817	1.57505	1.69706	1.83627	1.99507	2.1762	2.38286	0.232275	0.000100011	9.9919e-05	9.98223e-05	9.97204e-05	9.96131e-05	9.95006e-05	9.9383e-05	9.92607e-05	9.91342e-05	9.90041e-05	9.88714e-05	9.8737e-05	9.86019e-05	9.84673e-05	9.83342e-05	9.82036e-05	9.80763e-05	9.79529e-05	9.78337e-05	9.77185e-05	9.76069e-05	9.74981e-05	9.7391e-05	9.72845e-05	9.71775e-05	9.70697e-05	9.69615e-05	9.68544e-05	9.67513e-05	9.66563e-05	9.6575e-05	9.65141e-05	9.64817e-05	9.64872e-05	9.6541e-05	9.6655e-05	9.68416e-05	9.71145e-05	9.74885e-05	9.79794e-05	9.86045e-05	9.93833e-05	0.000100338	0.000101493	0.000102879	0.000104531	0.000106491	0.000108811	0.000111552	0.000114787	0.000118603	0.000123103	0.000128406	0.000134651	0.000141996	0.000150625	0.000160745	0.400491	4.43427	4.39668	4.401	4.44659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44868	2.23265	2.04559	1.88379	1.74403	1.62346	1.51962	1.43035	1.35374	1.28815	1.23211	1.18437	1.14382	1.10948	1.08052	1.05621	1.0359	1.01904	1.00515	0.993798	0.984629	0.977324	0.971608	0.967241	0.964018	0.961758	0.960306	0.959526	0.959303	0.959537	0.960139	0.961037	0.962166	0.963473	0.964913	0.966446	0.968041	0.969672	0.971317	0.97296	0.974587	0.976189	0.977756	
1.00152	0.987309	0.972564	0.957872	0.943822	0.930984	0.919882	0.910982	0.904695	0.901379	0.901353	0.904912	0.91234	0.923931	0.939997	0.960885	0.98699	1.01876	1.05672	1.10148	1.15371	1.21425	1.28401	1.36408	1.45573	1.56042	1.67988	1.81608	1.97133	2.14825	2.3499	0.229043	0.000100015	9.9924e-05	9.98277e-05	9.97261e-05	9.96193e-05	9.95071e-05	9.93899e-05	9.92678e-05	9.91413e-05	9.90112e-05	9.88782e-05	9.87431e-05	9.86071e-05	9.84713e-05	9.83365e-05	9.82039e-05	9.80741e-05	9.79479e-05	9.78255e-05	9.77069e-05	9.75918e-05	9.74796e-05	9.73693e-05	9.726e-05	9.71509e-05	9.70418e-05	9.69332e-05	9.68264e-05	9.67242e-05	9.66305e-05	9.65506e-05	9.64912e-05	9.64599e-05	9.64661e-05	9.65198e-05	9.66325e-05	9.68164e-05	9.70849e-05	9.74522e-05	9.79339e-05	9.8547e-05	9.93106e-05	0.000100246	0.000101379	0.000102737	0.000104357	0.000106279	0.000108554	0.000111242	0.000114414	0.000118156	0.000122567	0.000127764	0.000133881	0.000141074	0.000149518	0.000159414	0.391243	4.32767	4.29053	4.29388	4.33718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41406	2.20363	2.02126	1.86341	1.72697	1.60919	1.5077	1.4204	1.34545	1.28125	1.22638	1.17962	1.13989	1.10625	1.07787	1.05404	1.03414	1.01761	1.004	0.992886	0.983912	0.976769	0.971186	0.966929	0.963796	0.961609	0.960217	0.959485	0.959301	0.959565	0.960191	0.961107	0.96225	0.963567	0.965013	0.96655	0.968148	0.969779	0.971424	0.973066	0.974691	0.976289	0.977854	
1.00277	0.988654	0.973959	0.95926	0.945147	0.932189	0.920911	0.911783	0.90522	0.90158	0.901183	0.904324	0.911283	0.922349	0.937829	0.958059	0.983424	1.01436	1.05137	1.09504	1.14604	1.20514	1.27326	1.35143	1.44086	1.54296	1.65938	1.79201	1.94304	2.11498	2.31072	0.225203	0.000100021	9.99301e-05	9.98342e-05	9.97331e-05	9.96268e-05	9.95151e-05	9.93983e-05	9.92765e-05	9.91502e-05	9.902e-05	9.88866e-05	9.8751e-05	9.86141e-05	9.84768e-05	9.83402e-05	9.82053e-05	9.80728e-05	9.79434e-05	9.78174e-05	9.76949e-05	9.75757e-05	9.74594e-05	9.73453e-05	9.72326e-05	9.71209e-05	9.701e-05	9.69003e-05	9.67934e-05	9.66918e-05	9.65992e-05	9.65207e-05	9.64627e-05	9.64326e-05	9.64394e-05	9.64927e-05	9.66037e-05	9.67842e-05	9.70471e-05	9.74063e-05	9.78769e-05	9.84756e-05	9.92209e-05	0.000100134	0.000101239	0.000102565	0.000104146	0.000106023	0.000108244	0.000110868	0.000113965	0.000117618	0.000121923	0.000126993	0.000132959	0.000139968	0.000148192	0.000157823	0.380366	4.20243	4.16581	4.16806	4.2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37297	2.16915	1.99235	1.83917	1.70666	1.59219	1.49349	1.40853	1.33556	1.27301	1.21954	1.17395	1.1352	1.10238	1.0747	1.05145	1.03203	1.01591	1.00263	0.991798	0.983057	0.976107	0.970684	0.966559	0.963533	0.961435	0.960114	0.95944	0.959302	0.959602	0.960256	0.961194	0.962353	0.963682	0.965136	0.966678	0.968278	0.969911	0.971555	0.973195	0.974817	0.976412	0.977973	
1.00423	0.990235	0.975604	0.960904	0.946724	0.93363	0.922152	0.912764	0.90588	0.901864	0.901037	0.903691	0.910106	0.920563	0.93536	0.954828	0.979334	1.0093	1.04521	1.08763	1.1372	1.19466	1.26088	1.33686	1.42375	1.52289	1.63583	1.76438	1.91061	2.07689	2.26594	0.220812	0.000100028	9.99372e-05	9.98419e-05	9.97414e-05	9.96356e-05	9.95245e-05	9.94082e-05	9.92868e-05	9.91608e-05	9.90306e-05	9.8897e-05	9.87608e-05	9.86229e-05	9.84842e-05	9.83457e-05	9.82083e-05	9.80729e-05	9.794e-05	9.78101e-05	9.76834e-05	9.75598e-05	9.7439e-05	9.73205e-05	9.7204e-05	9.7089e-05	9.69756e-05	9.68644e-05	9.67568e-05	9.66554e-05	9.65635e-05	9.64862e-05	9.64293e-05	9.64002e-05	9.64072e-05	9.64598e-05	9.65685e-05	9.67448e-05	9.70009e-05	9.73505e-05	9.78081e-05	9.83899e-05	9.9114e-05	0.000100001	0.000101075	0.000102363	0.000103899	0.000105723	0.000107882	0.000110434	0.000113445	0.000116995	0.000121178	0.000126103	0.000131893	0.000138693	0.000146665	0.000155993	0.368085	4.0612	4.02517	4.02623	4.06393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32609	2.12977	1.95928	1.81143	1.6834	1.57271	1.47719	1.39491	1.32419	1.26355	1.21168	1.16743	1.12981	1.09794	1.07105	1.04846	1.0296	1.01395	1.00106	0.990548	0.982076	0.975349	0.970109	0.966136	0.963235	0.961239	0.96	0.959393	0.959307	0.959649	0.960337	0.961299	0.962477	0.963819	0.965282	0.96683	0.968433	0.970066	0.971709	0.973347	0.974966	0.976557	0.978113	
1.00589	0.992045	0.977496	0.962806	0.948557	0.935318	0.923619	0.913938	0.906694	0.902255	0.900941	0.903044	0.908842	0.918609	0.932637	0.951242	0.974779	1.00365	1.03833	1.07934	1.1273	1.18293	1.24703	1.32057	1.40462	1.50046	1.60955	1.73358	1.8745	2.03453	2.2162	0.273272	0.00601904	9.99453e-05	9.98506e-05	9.97509e-05	9.96458e-05	9.95354e-05	9.94197e-05	9.92988e-05	9.91731e-05	9.90431e-05	9.89094e-05	9.87727e-05	9.86338e-05	9.84938e-05	9.83534e-05	9.82136e-05	9.80751e-05	9.79386e-05	9.78047e-05	9.76735e-05	9.75452e-05	9.74196e-05	9.72965e-05	9.71757e-05	9.70569e-05	9.69405e-05	9.68272e-05	9.67184e-05	9.66165e-05	9.6525e-05	9.64483e-05	9.63922e-05	9.63635e-05	9.63703e-05	9.64215e-05	9.65272e-05	9.66982e-05	9.69464e-05	9.72848e-05	9.77275e-05	9.82902e-05	9.89903e-05	9.9848e-05	0.000100886	0.000102132	0.000103619	0.000105384	0.000107473	0.000109943	0.000112857	0.000116293	0.00012034	0.000125101	0.000130697	0.000137263	0.000144954	0.00926273	0.448809	3.90683	3.87148	3.87127	3.90582	3.97542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49015	2.27416	2.08609	1.92257	1.78059	1.65752	1.55102	1.45903	1.37973	1.31152	1.25299	1.2029	1.16015	1.12379	1.09297	1.06697	1.04513	1.02689	1.01176	0.999303	0.989154	0.980983	0.974505	0.969472	0.965669	0.962908	0.961025	0.959879	0.959346	0.95932	0.959709	0.960433	0.961423	0.962622	0.963978	0.965452	0.967006	0.968612	0.970245	0.971887	0.973522	0.975137	0.976723	0.978275	
1.00775	0.994078	0.979634	0.964965	0.950652	0.93726	0.925323	0.915323	0.907684	0.902776	0.900923	0.902417	0.90753	0.916533	0.929707	0.947358	0.969825	0.997494	1.03081	1.07027	1.11647	1.17008	1.23187	1.30274	1.3837	1.47595	1.58085	1.69999	1.83517	1.98846	2.1622	2.35907	0.221891	9.99545e-05	9.98605e-05	9.97615e-05	9.96573e-05	9.95476e-05	9.94327e-05	9.93125e-05	9.91873e-05	9.90576e-05	9.89238e-05	9.87868e-05	9.86472e-05	9.85058e-05	9.83636e-05	9.82214e-05	9.808e-05	9.794e-05	9.7802e-05	9.76664e-05	9.75332e-05	9.74027e-05	9.72748e-05	9.71493e-05	9.70265e-05	9.69067e-05	9.67907e-05	9.66801e-05	9.65772e-05	9.64853e-05	9.64086e-05	9.63526e-05	9.63238e-05	9.63297e-05	9.63787e-05	9.64803e-05	9.6645e-05	9.68839e-05	9.72096e-05	9.76356e-05	9.81769e-05	9.88505e-05	9.96757e-05	0.000100675	0.000101875	0.000103306	0.000105006	0.00010702	0.0001094	0.000112208	0.000115519	0.000119416	0.000124	0.000129383	0.000135694	0.00014308	0.336472	3.81102	3.74228	3.70766	3.70616	3.73744	3.80175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42345	2.21795	2.03876	1.88274	1.7471	1.62938	1.52741	1.43924	1.36317	1.29769	1.24146	1.19331	1.15219	1.11721	1.08755	1.06251	1.04148	1.02392	1.00936	0.997385	0.987633	0.979792	0.973588	0.968782	0.965166	0.962557	0.9608	0.959755	0.959304	0.959343	0.959783	0.960547	0.961567	0.962788	0.964161	0.965645	0.967206	0.968815	0.970449	0.972089	0.97372	0.97533	0.976912	0.978457	
