# unused	g3	z	x
0	3.11246	-7	0
0	3.11548	-6.99	0
0	3.11852	-6.98	0
0	3.12159	-6.97	0
0	3.12467	-6.96	0
0	3.12778	-6.95	0
0	3.1309	-6.94	0
0	3.13404	-6.93	0
0	3.1372	-6.92	0
0	3.14038	-6.91	0
0	3.14357	-6.9	0
0	3.14677	-6.89	0
0	3.14999	-6.88	0
0	3.15323	-6.87	0
0	3.15649	-6.86	0
0	3.15977	-6.85	0
0	3.16305	-6.84	0
0	3.16632	-6.83	0
0	3.16961	-6.82	0
0	3.17293	-6.81	0
0	3.17626	-6.8	0
0	3.17961	-6.79	0
0	3.18298	-6.78	0
0	3.18632	-6.77	0
0	3.18965	-6.76	0
0	3.19301	-6.75	0
0	3.19638	-6.74	0
0	3.19978	-6.73	0
0	3.20319	-6.72	0
0	3.20662	-6.71	0
0	3.20997	-6.7	0
0	3.21334	-6.69	0
0	3.21673	-6.68	0
0	3.22014	-6.67	0
0	3.22356	-6.66	0
0	3.22701	-6.65	0
0	3.23042	-6.64	0
0	3.23377	-6.63	0
0	3.23714	-6.62	0
0	3.24053	-6.61	0
0	3.24394	-6.6	0
0	3.24737	-6.59	0
0	3.25083	-6.58	0
0	3.25416	-6.57	0
0	3.25748	-6.56	0
0	3.26082	-6.55	0
0	3.26419	-6.54	0
0	3.26757	-6.53	0
0	3.27097	-6.52	0
0	3.27436	-6.51	0
0	3.27761	-6.5	0
0	3.28087	-6.49	0
0	3.28416	-6.48	0
0	3.28746	-6.47	0
0	3.29079	-6.46	0
0	3.29414	-6.45	0
0	3.29739	-6.44	0
0	3.30055	-6.43	0
0	3.30373	-6.42	0
0	3.30694	-6.41	0
0	3.31016	-6.4	0
0	3.31341	-6.39	0
0	3.31668	-6.38	0
0	3.31975	-6.37	0
0	3.32281	-6.36	0
0	3.3259	-6.35	0
0	3.329	-6.34	0
0	3.33213	-6.33	0
0	3.33527	-6.32	0
0	3.33838	-6.31	0
0	3.34131	-6.3	0
0	3.34427	-6.29	0
0	3.34724	-6.28	0
0	3.35024	-6.27	0
0	3.35325	-6.26	0
0	3.35629	-6.25	0
0	3.35919	-6.24	0
0	3.36201	-6.23	0
0	3.36485	-6.22	0
0	3.36771	-6.21	0
0	3.3706	-6.2	0
0	3.3735	-6.19	0
0	3.37642	-6.18	0
0	3.37913	-6.17	0
0	3.38185	-6.16	0
0	3.38458	-6.15	0
0	3.38734	-6.14	0
0	3.39012	-6.13	0
0	3.39291	-6.12	0
0	3.39566	-6.11	0
0	3.39828	-6.1	0
0	3.40091	-6.09	0
0	3.40356	-6.08	0
0	3.40623	-6.07	0
0	3.40892	-6.06	0
0	3.41163	-6.05	0
0	3.41424	-6.04	0
0	3.4168	-6.03	0
0	3.41938	-6.02	0
