# unused	g3	z	x
0	1.5927	11	0
0	1.59514	10.99	0
0	1.59758	10.98	0
0	1.60002	10.97	0
0	1.60245	10.96	0
0	1.60488	10.95	0
0	1.6073	10.94	0
0	1.60972	10.93	0
0	1.61214	10.92	0
0	1.61456	10.91	0
0	1.61697	10.9	0
0	1.61938	10.89	0
0	1.62178	10.88	0
0	1.62417	10.87	0
0	1.62657	10.86	0
0	1.62896	10.85	0
0	1.63134	10.84	0
0	1.63373	10.83	0
0	1.6361	10.82	0
0	1.63846	10.81	0
0	1.64083	10.8	0
0	1.64318	10.79	0
0	1.64553	10.78	0
0	1.64788	10.77	0
0	1.65022	10.76	0
0	1.65255	10.75	0
0	1.65487	10.74	0
0	1.65719	10.73	0
0	1.6595	10.72	0
0	1.66181	10.71	0
0	1.6641	10.7	0
0	1.66639	10.69	0
0	1.66867	10.68	0
0	1.67094	10.67	0
0	1.67321	10.66	0
0	1.67546	10.65	0
0	1.67771	10.64	0
0	1.67994	10.63	0
0	1.68217	10.62	0
0	1.68439	10.61	0
0	1.6866	10.6	0
0	1.68879	10.59	0
0	1.69098	10.58	0
0	1.69316	10.57	0
0	1.69532	10.56	0
0	1.69748	10.55	0
0	1.69962	10.54	0
0	1.70175	10.53	0
0	1.70387	10.52	0
0	1.70598	10.51	0
0	1.70807	10.5	0
0	1.71016	10.49	0
0	1.71223	10.48	0
0	1.71429	10.47	0
0	1.71633	10.46	0
0	1.71836	10.45	0
0	1.72037	10.44	0
0	1.72237	10.43	0
0	1.72436	10.42	0
0	1.72634	10.41	0
0	1.7283	10.4	0
0	1.73024	10.39	0
0	1.73216	10.38	0
0	1.73407	10.37	0
0	1.73596	10.36	0
0	1.73784	10.35	0
0	1.7397	10.34	0
0	1.74155	10.33	0
0	1.74337	10.32	0
0	1.74518	10.31	0
0	1.74696	10.3	0
0	1.74874	10.29	0
0	1.75049	10.28	0
0	1.75223	10.27	0
0	1.75394	10.26	0
0	1.75563	10.25	0
0	1.7573	10.24	0
0	1.75895	10.23	0
0	1.76059	10.22	0
0	1.7622	10.21	0
0	1.76379	10.2	0
0	1.76536	10.19	0
0	1.7669	10.18	0
0	1.76842	10.17	0
0	1.76992	10.16	0
0	1.7714	10.15	0
0	1.77285	10.14	0
0	1.77428	10.13	0
0	1.77569	10.12	0
0	1.77706	10.11	0
0	1.77841	10.1	0
0	1.77974	10.09	0
0	1.78105	10.08	0
0	1.78233	10.07	0
0	1.78358	10.06	0
0	1.7848	10.05	0
0	1.78599	10.04	0
0	1.78716	10.03	0
0	1.7883	10.02	0
0	1.78942	10.01	0
0	1.7905	10	0
0	1.79155	9.99	0
0	1.79257	9.98	0
0	1.79356	9.97	0
0	1.79452	9.96	0
0	1.79546	9.95	0
0	1.79636	9.94	0
0	1.79723	9.93	0
0	1.79806	9.92	0
0	1.79886	9.91	0
0	1.79963	9.9	0
0	1.80037	9.89	0
0	1.80107	9.88	0
0	1.80174	9.87	0
0	1.80238	9.86	0
0	1.80297	9.85	0
0	1.80353	9.84	0
0	1.80406	9.83	0
0	1.80455	9.82	0
0	1.80501	9.81	0
0	1.80543	9.8	0
0	1.80581	9.79	0
0	1.80615	9.78	0
0	1.80644	9.77	0
0	1.80671	9.76	0
0	1.80694	9.75	0
0	1.80713	9.74	0
0	1.80727	9.73	0
0	1.80737	9.72	0
0	1.80743	9.71	0
0	1.80745	9.7	0
0	1.80744	9.69	0
0	1.80738	9.68	0
0	1.80727	9.67	0
0	1.80712	9.66	0
0	1.80693	9.65	0
0	1.80669	9.64	0
0	1.80641	9.63	0
0	1.80609	9.62	0
0	1.80572	9.61	0
0	1.80531	9.6	0
0	1.80485	9.59	0
0	1.80434	9.58	0
0	1.80378	9.57	0
0	1.80318	9.56	0
0	1.80253	9.55	0
0	1.80184	9.54	0
0	1.80109	9.53	0
0	1.8003	9.52	0
0	1.79945	9.51	0
0	1.79856	9.5	0
0	1.79761	9.49	0
0	1.79662	9.48	0
0	1.79558	9.47	0
0	1.79448	9.46	0
0	1.79334	9.45	0
0	1.79214	9.44	0
0	1.79089	9.43	0
0	1.78958	9.42	0
0	1.78823	9.41	0
0	1.78682	9.4	0
0	1.78536	9.39	0
0	1.78384	9.38	0
0	1.78227	9.37	0
0	1.78064	9.36	0
0	1.77896	9.35	0
0	1.77723	9.34	0
0	1.77543	9.33	0
0	1.77359	9.32	0
0	1.77169	9.31	0
0	1.76973	9.3	0
0	1.76771	9.29	0
0	1.76563	9.28	0
0	1.7635	9.27	0
0	1.76132	9.26	0
0	1.75907	9.25	0
0	1.75677	9.24	0
0	1.75441	9.23	0
0	1.75198	9.22	0
0	1.7495	9.21	0
0	1.74697	9.2	0
0	1.74437	9.19	0
0	1.74171	9.18	0
0	1.739	9.17	0
0	1.73622	9.16	0
0	1.73338	9.15	0
0	1.73049	9.14	0
0	1.72753	9.13	0
0	1.72452	9.12	0
0	1.72144	9.11	0
0	1.71831	9.1	0
0	1.71511	9.09	0
0	1.71185	9.08	0
0	1.70853	9.07	0
0	1.70515	9.06	0
0	1.70171	9.05	0
0	1.69821	9.04	0
0	1.69465	9.03	0
0	1.69102	9.02	0
0	1.68733	9.01	0
0	1.68359	9	0
0	1.67978	8.99	0
0	1.67592	8.98	0
0	1.67199	8.97	0
0	1.668	8.96	0
0	1.66394	8.95	0
0	1.65983	8.94	0
0	1.65566	8.93	0
0	1.65143	8.92	0
0	1.64714	8.91	0
0	1.64279	8.9	0
0	1.63837	8.89	0
0	1.63389	8.88	0
0	1.62936	8.87	0
0	1.62477	8.86	0
0	1.62012	8.85	0
0	1.61542	8.84	0
0	1.61064	8.83	0
0	1.60581	8.82	0
0	1.60092	8.81	0
0	1.59598	8.8	0
0	1.59098	8.79	0
0	1.58593	8.78	0
0	1.58082	8.77	0
0	1.57564	8.76	0
0	1.5704	8.75	0
0	1.56512	8.74	0
0	1.55978	8.73	0
0	1.55439	8.72	0
0	1.54895	8.71	0
0	1.54345	8.7	0
0	1.53789	8.69	0
0	1.53228	8.68	0
0	1.52662	8.67	0
0	1.52091	8.66	0
0	1.51515	8.65	0
0	1.50934	8.64	0
0	1.50347	8.63	0
0	1.49756	8.62	0
0	1.49159	8.61	0
0	1.48559	8.6	0
0	1.47953	8.59	0
0	1.47344	8.58	0
0	1.46729	8.57	0
0	1.4611	8.56	0
0	1.45486	8.55	0
0	1.44857	8.54	0
0	1.44225	8.53	0
0	1.43589	8.52	0
0	1.4295	8.51	0
0	1.42305	8.5	0
0	1.41656	8.49	0
0	1.41004	8.48	0
0	1.40348	8.47	0
0	1.39689	8.46	0
0	1.39026	8.45	0
0	1.38361	8.44	0
0	1.37691	8.43	0
0	1.37018	8.42	0
0	1.36342	8.41	0
0	1.35663	8.4	0
0	1.34981	8.39	0
0	1.34297	8.38	0
0	1.33611	8.37	0
0	1.32921	8.36	0
0	1.32229	8.35	0
0	1.31534	8.34	0
0	1.30838	8.33	0
0	1.3014	8.32	0
0	1.2944	8.31	0
0	1.28738	8.3	0
0	1.28035	8.29	0
0	1.27329	8.28	0
0	1.26623	8.27	0
0	1.25916	8.26	0
0	1.25207	8.25	0
0	1.24498	8.24	0
0	1.23788	8.23	0
0	1.23077	8.22	0
0	1.22365	8.21	0
0	1.21654	8.2	0
0	1.20942	8.19	0
0	1.20231	8.18	0
0	1.19519	8.17	0
0	1.18808	8.16	0
0	1.18097	8.15	0
0	1.17387	8.14	0
0	1.16677	8.13	0
0	1.15969	8.12	0
0	1.15262	8.11	0
0	1.14556	8.1	0
0	1.13851	8.09	0
0	1.13149	8.08	0
0	1.12448	8.07	0
0	1.11749	8.06	0
0	1.11052	8.05	0
0	1.10358	8.04	0
0	1.09666	8.03	0
0	1.08978	8.02	0
0	1.08292	8.01	0
0	1.07609	8	0
0	1.06929	7.99	0
0	1.06253	7.98	0
0	1.0558	7.97	0
0	1.04912	7.96	0
0	1.04248	7.95	0
0	1.03588	7.94	0
0	1.02933	7.93	0
0	1.02281	7.92	0
0	1.01635	7.91	0
0	1.00995	7.9	0
0	1.00359	7.89	0
0	0.997297	7.88	0
0	0.991054	7.87	0
0	0.984869	7.86	0
0	0.978744	7.85	0
0	0.972681	7.84	0
0	0.966694	7.83	0
0	0.960774	7.82	0
0	0.954921	7.81	0
0	0.949138	7.8	0
0	0.943427	7.79	0
0	0.937791	7.78	0
0	0.932237	7.77	0
0	0.926772	7.76	0
0	0.921388	7.75	0
0	0.916086	7.74	0
0	0.910869	7.73	0
0	0.90574	7.72	0
0	0.9007	7.71	0
0	0.895767	7.7	0
0	0.890932	7.69	0
0	0.886193	7.68	0
0	0.881553	7.67	0
0	0.877014	7.66	0
0	0.872578	7.65	0
0	0.868249	7.64	0
0	0.864048	7.63	0
0	0.859956	7.62	0
0	0.855977	7.61	0
0	0.852112	7.6	0
0	0.848365	7.59	0
0	0.844737	7.58	0
0	0.841242	7.57	0
0	0.837883	7.56	0
0	0.834652	7.55	0
0	0.831549	7.54	0
0	0.828579	7.53	0
0	0.825742	7.52	0
0	0.823042	7.51	0
0	0.820502	7.5	0
0	0.818107	7.49	0
0	0.815857	7.48	0
0	0.813753	7.47	0
0	0.811799	7.46	0
0	0.809997	7.45	0
0	0.808354	7.44	0
0	0.80689	7.43	0
0	0.805585	7.42	0
0	0.804442	7.41	0
0	0.803465	7.4	0
0	0.802656	7.39	0
0	0.802018	7.38	0
0	0.801568	7.37	0
0	0.801305	7.36	0
0	0.801222	7.35	0
0	0.801322	7.34	0
0	0.801606	7.33	0
0	0.802079	7.32	0
0	0.802743	7.31	0
0	0.803624	7.3	0
0	0.804704	7.29	0
0	0.805985	7.28	0
0	0.80747	7.27	0
0	0.809162	7.26	0
0	0.811064	7.25	0
0	0.813186	7.24	0
0	0.815542	7.23	0
0	0.818118	7.22	0
0	0.820919	7.21	0
0	0.823947	7.2	0
0	0.827207	7.19	0
0	0.830702	7.18	0
0	0.834449	7.17	0
0	0.838447	7.16	0
0	0.842691	7.15	0
0	0.847187	7.14	0
0	0.851938	7.13	0
0	0.856949	7.12	0
0	0.862224	7.11	0
0	0.867784	7.1	0
0	0.873617	7.09	0
0	0.879729	7.08	0
0	0.886124	7.07	0
0	0.892806	7.06	0
0	0.899782	7.05	0
0	0.907061	7.04	0
0	0.914651	7.03	0
0	0.922551	7.02	0
0	0.930767	7.01	0
0	0.939305	7	0
0	0.94817	6.99	0
0	0.95737	6.98	0
0	0.966914	6.97	0
0	0.976807	6.96	0
0	0.987056	6.95	0
0	0.997667	6.94	0
0	1.00865	6.93	0
0	1.02001	6.92	0
0	1.03175	6.91	0
0	1.04389	6.9	0
0	1.05642	6.89	0
0	1.06937	6.88	0
0	1.08274	6.87	0
0	1.09655	6.86	0
0	1.11079	6.85	0
0	1.12548	6.84	0
0	1.14062	6.83	0
0	1.15624	6.82	0
0	1.17234	6.81	0
0	1.18894	6.8	0
0	1.20605	6.79	0
0	1.22368	6.78	0
0	1.24183	6.77	0
0	1.26052	6.76	0
0	1.27978	6.75	0
0	1.29962	6.74	0
0	1.32005	6.73	0
0	1.34109	6.72	0
0	1.36277	6.71	0
0	1.38504	6.7	0
0	1.40798	6.69	0
0	1.43161	6.68	0
0	1.45594	6.67	0
0	1.481	6.66	0
0	1.5068	6.65	0
0	1.53334	6.64	0
0	1.56064	6.63	0
0	1.58875	6.62	0
0	1.6177	6.61	0
0	1.64752	6.6	0
0	1.67823	6.59	0
0	1.70987	6.58	0
0	1.74238	6.57	0
0	1.77585	6.56	0
0	1.81034	6.55	0
0	1.84587	6.54	0
0	1.88247	6.53	0
0	1.92019	6.52	0
0	1.95904	6.51	0
0	1.99898	6.5	0
0	2.04015	6.49	0
0	2.08257	6.48	0
0	2.12631	6.47	0
0	2.17141	6.46	0
0	2.2179	6.45	0
0	2.26576	6.44	0
0	2.31505	6.43	0
0	2.36587	6.42	0
0	2.4183	6.41	0
0	2.47238	6.4	0
0	2.52817	6.39	0
0	2.58573	6.38	0
0	2.64497	6.37	0
0	2.70607	6.36	0
0	2.76912	6.35	0
0	2.83421	6.34	0
0	2.90139	6.33	0
0	2.97075	6.32	0
0	3.04231	6.31	0
0	3.11603	6.3	0
0	3.11603	6.3	0
0	3.11603	6.29997	0.0105
0	3.11603	6.2999	0.0209997
0	3.11602	6.29976	0.0314988
0	3.11601	6.29958	0.0419972
0	3.116	6.29934	0.0524945
0	3.11598	6.29906	0.0629906
0	3.11597	6.29871	0.073485
0	3.11595	6.29832	0.0839776
0	3.11593	6.29787	0.0944681
0	3.1159	6.29738	0.104956
0	3.11587	6.29682	0.115442
0	3.11584	6.29622	0.125924
0	3.11581	6.29557	0.136404
0	3.11578	6.29486	0.14688
0	3.11574	6.2941	0.157352
0	3.1157	6.29328	0.167821
0	3.11566	6.29242	0.178285
0	3.11561	6.2915	0.188745
0	3.11556	6.29053	0.1992
0	3.11552	6.28951	0.20965
0	3.11547	6.28843	0.220095
0	3.11541	6.28731	0.230534
0	3.11536	6.28613	0.240968
0	3.1153	6.2849	0.251396
0	3.11524	6.28362	0.261817
0	3.11517	6.28228	0.272232
0	3.11511	6.28089	0.28264
0	3.11505	6.27945	0.293041
0	3.11498	6.27796	0.303434
0	3.11491	6.27642	0.31382
0	3.11483	6.27482	0.324198
0	3.11476	6.27318	0.334568
0	3.11468	6.27148	0.34493
0	3.11461	6.26973	0.355283
0	3.11453	6.26793	0.365627
0	3.11445	6.26607	0.375962
0	3.11436	6.26417	0.386288
0	3.11428	6.26221	0.396604
0	3.11419	6.2602	0.40691
0	3.11411	6.25814	0.417206
0	3.11402	6.25603	0.427491
0	3.11393	6.25386	0.437766
0	3.11384	6.25165	0.44803
0	3.11374	6.24938	0.458282
0	3.11365	6.24707	0.468523
0	3.11353	6.2447	0.478753
0	3.11338	6.24228	0.48897
0	3.11323	6.23981	0.499176
0	3.11307	6.23729	0.509368
0	3.11291	6.23472	0.519548
0	3.11275	6.23209	0.529715
0	3.11259	6.22942	0.539869
0	3.11243	6.22669	0.550009
0	3.11227	6.22392	0.560136
0	3.11211	6.22109	0.570249
0	3.11194	6.21822	0.580347
0	3.11177	6.21529	0.590431
0	3.1116	6.21231	0.6005
0	3.11143	6.20928	0.610554
0	3.11126	6.20621	0.620592
0	3.11109	6.20308	0.630616
0	3.11091	6.1999	0.640623
0	3.11074	6.19667	0.650615
0	3.11056	6.19339	0.66059
0	3.11038	6.19007	0.670548
0	3.11021	6.18669	0.68049
0	3.11003	6.18326	0.690415
0	3.10985	6.17978	0.700323
0	3.1096	6.17626	0.710213
0	3.10934	6.17268	0.720085
0	3.10908	6.16906	0.72994
0	3.10882	6.16538	0.739776
0	3.10856	6.16166	0.749594
0	3.1083	6.15789	0.759392
0	3.10804	6.15407	0.769172
