# unused	g3	z	x
0	1.07767	-10	0
0	1.07695	-9.99	0
0	1.07623	-9.98	0
0	1.0757	-9.97	0
0	1.07547	-9.96	0
0	1.07592	-9.95	0
0	1.07807	-9.94	0
0	1.07822	-9.93	0
0	1.07655	-9.92	0
0	1.07581	-9.91	0
0	1.07696	-9.9	0
0	1.07639	-9.89	0
0	1.07572	-9.88	0
0	1.07766	-9.87	0
0	1.07835	-9.86	0
0	1.07672	-9.85	0
0	1.07683	-9.84	0
0	1.07632	-9.83	0
0	1.07556	-9.82	0
0	1.07594	-9.81	0
0	1.07736	-9.8	0
0	1.07716	-9.79	0
0	1.0754	-9.78	0
0	1.07736	-9.77	0
0	1.07808	-9.76	0
0	1.07703	-9.75	0
0	1.07682	-9.74	0
0	1.07728	-9.73	0
0	1.07836	-9.72	0
0	1.07928	-9.71	0
0	1.07867	-9.7	0
0	1.07608	-9.69	0
0	1.07429	-9.68	0
0	1.07601	-9.67	0
0	1.0777	-9.66	0
0	1.07655	-9.65	0
0	1.07695	-9.64	0
0	1.07801	-9.63	0
0	1.07864	-9.62	0
0	1.07816	-9.61	0
0	1.07717	-9.6	0
0	1.07656	-9.59	0
0	1.0771	-9.58	0
0	1.07821	-9.57	0
0	1.07781	-9.56	0
0	1.07784	-9.55	0
0	1.07709	-9.54	0
0	1.07732	-9.53	0
0	1.07713	-9.52	0
0	1.07723	-9.51	0
0	1.07839	-9.5	0
0	1.07774	-9.49	0
0	1.07818	-9.48	0
0	1.07946	-9.47	0
0	1.07984	-9.46	0
0	1.07806	-9.45	0
0	1.07788	-9.44	0
0	1.0791	-9.43	0
0	1.07867	-9.42	0
0	1.07846	-9.41	0
0	1.0789	-9.4	0
0	1.07903	-9.39	0
0	1.07886	-9.38	0
0	1.0788	-9.37	0
0	1.07807	-9.36	0
0	1.07861	-9.35	0
0	1.07848	-9.34	0
0	1.07802	-9.33	0
0	1.07837	-9.32	0
0	1.07911	-9.31	0
0	1.08001	-9.3	0
0	1.07857	-9.29	0
0	1.0782	-9.28	0
0	1.07875	-9.27	0
0	1.07969	-9.26	0
0	1.07957	-9.25	0
0	1.07962	-9.24	0
0	1.08031	-9.23	0
0	1.07951	-9.22	0
0	1.0782	-9.21	0
0	1.07846	-9.2	0
0	1.07968	-9.19	0
0	1.07908	-9.18	0
0	1.07929	-9.17	0
0	1.07985	-9.16	0
0	1.07996	-9.15	0
0	1.07893	-9.14	0
0	1.07824	-9.13	0
0	1.07871	-9.12	0
0	1.07896	-9.11	0
0	1.08042	-9.1	0
0	1.08133	-9.09	0
0	1.07935	-9.08	0
0	1.07872	-9.07	0
0	1.07975	-9.06	0
0	1.07923	-9.05	0
0	1.07868	-9.04	0
0	1.07951	-9.03	0
0	1.07985	-9.02	0
0	1.07807	-9.01	0
0	1.07835	-9	0
0	1.07927	-8.99	0
0	1.07911	-8.98	0
0	1.08048	-8.97	0
0	1.08008	-8.96	0
0	1.08033	-8.95	0
0	1.081	-8.94	0
0	1.08024	-8.93	0
0	1.07984	-8.92	0
0	1.0791	-8.91	0
0	1.07827	-8.9	0
0	1.079	-8.89	0
0	1.08014	-8.88	0
0	1.07882	-8.87	0
0	1.07755	-8.86	0
0	1.07805	-8.85	0
0	1.07831	-8.84	0
0	1.07887	-8.83	0
0	1.07843	-8.82	0
0	1.07891	-8.81	0
0	1.08054	-8.8	0
0	1.08005	-8.79	0
0	1.0798	-8.78	0
0	1.07989	-8.77	0
0	1.0802	-8.76	0
0	1.07964	-8.75	0
0	1.07897	-8.74	0
0	1.07932	-8.73	0
0	1.08048	-8.72	0
0	1.08076	-8.71	0
0	1.07909	-8.7	0
0	1.07961	-8.69	0
0	1.08011	-8.68	0
0	1.07986	-8.67	0
0	1.07995	-8.66	0
0	1.07963	-8.65	0
0	1.07933	-8.64	0
0	1.07989	-8.63	0
0	1.08067	-8.62	0
0	1.07889	-8.61	0
0	1.07827	-8.6	0
0	1.07952	-8.59	0
0	1.07973	-8.58	0
0	1.07921	-8.57	0
0	1.0788	-8.56	0
0	1.07866	-8.55	0
0	1.07816	-8.54	0
0	1.07852	-8.53	0
0	1.07846	-8.52	0
0	1.07834	-8.51	0
0	1.07898	-8.5	0
0	1.07846	-8.49	0
0	1.07923	-8.48	0
0	1.0798	-8.47	0
0	1.079	-8.46	0
0	1.07914	-8.45	0
0	1.0787	-8.44	0
0	1.07851	-8.43	0
0	1.0785	-8.42	0
0	1.07791	-8.41	0
0	1.07915	-8.4	0
0	1.07933	-8.39	0
0	1.07741	-8.38	0
0	1.0775	-8.37	0
0	1.08006	-8.36	0
0	1.08026	-8.35	0
0	1.07981	-8.34	0
0	1.07924	-8.33	0
0	1.07916	-8.32	0
0	1.07843	-8.31	0
0	1.07694	-8.3	0
0	1.07786	-8.29	0
0	1.07878	-8.28	0
0	1.07916	-8.27	0
0	1.07792	-8.26	0
0	1.07653	-8.25	0
0	1.0766	-8.24	0
0	1.07689	-8.23	0
0	1.07679	-8.22	0
0	1.07711	-8.21	0
0	1.07802	-8.2	0
0	1.07783	-8.19	0
0	1.07758	-8.18	0
0	1.07611	-8.17	0
0	1.07545	-8.16	0
0	1.07624	-8.15	0
0	1.07479	-8.14	0
0	1.07482	-8.13	0
0	1.0761	-8.12	0
0	1.07835	-8.11	0
0	1.07839	-8.1	0
0	1.07646	-8.09	0
0	1.07769	-8.08	0
0	1.07723	-8.07	0
0	1.07706	-8.06	0
0	1.07671	-8.05	0
0	1.07635	-8.04	0
0	1.07682	-8.03	0
0	1.07557	-8.02	0
0	1.07517	-8.01	0
0	1.07484	-8	0
0	1.07488	-7.99	0
0	1.07484	-7.98	0
0	1.07449	-7.97	0
0	1.07471	-7.96	0
0	1.07487	-7.95	0
0	1.07607	-7.94	0
0	1.0761	-7.93	0
0	1.07463	-7.92	0
0	1.07456	-7.91	0
0	1.075	-7.9	0
0	1.07604	-7.89	0
0	1.07693	-7.88	0
0	1.07679	-7.87	0
0	1.07501	-7.86	0
0	1.07429	-7.85	0
0	1.075	-7.84	0
0	1.07445	-7.83	0
0	1.07355	-7.82	0
0	1.07433	-7.81	0
0	1.07574	-7.8	0
0	1.07473	-7.79	0
0	1.07347	-7.78	0
0	1.07362	-7.77	0
0	1.07502	-7.76	0
0	1.07594	-7.75	0
0	1.07433	-7.74	0
0	1.07303	-7.73	0
0	1.07445	-7.72	0
0	1.07548	-7.71	0
0	1.07399	-7.7	0
0	1.07223	-7.69	0
0	1.07344	-7.68	0
0	1.07463	-7.67	0
0	1.07465	-7.66	0
0	1.07527	-7.65	0
0	1.07504	-7.64	0
0	1.07414	-7.63	0
0	1.07294	-7.62	0
0	1.0731	-7.61	0
0	1.07397	-7.6	0
0	1.0733	-7.59	0
0	1.07259	-7.58	0
0	1.07399	-7.57	0
0	1.07285	-7.56	0
0	1.0727	-7.55	0
0	1.07376	-7.54	0
0	1.0743	-7.53	0
0	1.0737	-7.52	0
0	1.07235	-7.51	0
0	1.07225	-7.5	0
0	1.07214	-7.49	0
0	1.07325	-7.48	0
0	1.07409	-7.47	0
0	1.07397	-7.46	0
0	1.07426	-7.45	0
0	1.07509	-7.44	0
0	1.07593	-7.43	0
0	1.07666	-7.42	0
0	1.07626	-7.41	0
0	1.07542	-7.4	0
0	1.07448	-7.39	0
0	1.07485	-7.38	0
0	1.07536	-7.37	0
0	1.075	-7.36	0
0	1.074	-7.35	0
0	1.07389	-7.34	0
0	1.0747	-7.33	0
0	1.07459	-7.32	0
0	1.0748	-7.31	0
0	1.07471	-7.3	0
0	1.07521	-7.29	0
0	1.07629	-7.28	0
0	1.07603	-7.27	0
0	1.07549	-7.26	0
0	1.07455	-7.25	0
0	1.07506	-7.24	0
0	1.07664	-7.23	0
0	1.07755	-7.22	0
0	1.07749	-7.21	0
0	1.07667	-7.2	0
0	1.07568	-7.19	0
0	1.07534	-7.18	0
0	1.07658	-7.17	0
0	1.07772	-7.16	0
0	1.07727	-7.15	0
0	1.07677	-7.14	0
0	1.07778	-7.13	0
0	1.07916	-7.12	0
0	1.07898	-7.11	0
0	1.07774	-7.1	0
0	1.07966	-7.09	0
0	1.07969	-7.08	0
0	1.07912	-7.07	0
0	1.07907	-7.06	0
0	1.0792	-7.05	0
0	1.08033	-7.04	0
0	1.07981	-7.03	0
0	1.07951	-7.02	0
0	1.08078	-7.01	0
0	1.08014	-7	0
0	1.07799	-6.99	0
0	1.07876	-6.98	0
0	1.07962	-6.97	0
0	1.08109	-6.96	0
0	1.08155	-6.95	0
0	1.08018	-6.94	0
0	1.08028	-6.93	0
0	1.08144	-6.92	0
0	1.08248	-6.91	0
0	1.08159	-6.9	0
0	1.08281	-6.89	0
0	1.08557	-6.88	0
0	1.08474	-6.87	0
0	1.0844	-6.86	0
0	1.08534	-6.85	0
0	1.08526	-6.84	0
0	1.08229	-6.83	0
0	1.08261	-6.82	0
0	1.08534	-6.81	0
0	1.08415	-6.8	0
0	1.08439	-6.79	0
0	1.08516	-6.78	0
0	1.08549	-6.77	0
0	1.08603	-6.76	0
0	1.08647	-6.75	0
0	1.08637	-6.74	0
0	1.08629	-6.73	0
0	1.08528	-6.72	0
0	1.08396	-6.71	0
0	1.08583	-6.7	0
0	1.08691	-6.69	0
0	1.08688	-6.68	0
0	1.08611	-6.67	0
0	1.08625	-6.66	0
0	1.08738	-6.65	0
0	1.08791	-6.64	0
0	1.08937	-6.63	0
0	1.08939	-6.62	0
0	1.0882	-6.61	0
0	1.08827	-6.6	0
0	1.08749	-6.59	0
0	1.08754	-6.58	0
0	1.08787	-6.57	0
0	1.08629	-6.56	0
0	1.08704	-6.55	0
0	1.08926	-6.54	0
0	1.08999	-6.53	0
0	1.08982	-6.52	0
0	1.08926	-6.51	0
0	1.09033	-6.5	0
0	1.0901	-6.49	0
0	1.08902	-6.48	0
