# unused	g3	z	x
0	1.02593	11	0
0	1.02501	10.99	0
0	1.02335	10.98	0
0	1.02368	10.97	0
0	1.02361	10.96	0
0	1.02421	10.95	0
0	1.024	10.94	0
0	1.02422	10.93	0
0	1.02685	10.92	0
0	1.02604	10.91	0
0	1.02367	10.9	0
0	1.02481	10.89	0
0	1.02474	10.88	0
0	1.02329	10.87	0
0	1.02615	10.86	0
0	1.02822	10.85	0
0	1.02747	10.84	0
0	1.02745	10.83	0
0	1.02617	10.82	0
0	1.02554	10.81	0
0	1.02653	10.8	0
0	1.02676	10.79	0
0	1.02689	10.78	0
0	1.02691	10.77	0
0	1.02805	10.76	0
0	1.02839	10.75	0
0	1.02614	10.74	0
0	1.02733	10.73	0
0	1.02979	10.72	0
0	1.02858	10.71	0
0	1.02869	10.7	0
0	1.02975	10.69	0
0	1.02658	10.68	0
0	1.02498	10.67	0
0	1.02682	10.66	0
0	1.02731	10.65	0
0	1.02699	10.64	0
0	1.02743	10.63	0
0	1.0302	10.62	0
0	1.03009	10.61	0
0	1.0279	10.6	0
0	1.02711	10.59	0
0	1.02716	10.58	0
0	1.02923	10.57	0
0	1.0297	10.56	0
0	1.02827	10.55	0
0	1.02793	10.54	0
0	1.03054	10.53	0
0	1.02906	10.52	0
0	1.02855	10.51	0
0	1.02823	10.5	0
0	1.02552	10.49	0
0	1.02705	10.48	0
0	1.02779	10.47	0
0	1.02711	10.46	0
0	1.02788	10.45	0
0	1.02604	10.44	0
0	1.02503	10.43	0
0	1.02772	10.42	0
0	1.02835	10.41	0
0	1.02698	10.4	0
0	1.02591	10.39	0
0	1.02637	10.38	0
0	1.02651	10.37	0
0	1.02563	10.36	0
0	1.02378	10.35	0
0	1.02368	10.34	0
0	1.02259	10.33	0
0	1.02063	10.32	0
0	1.02082	10.31	0
0	1.02169	10.3	0
0	1.0232	10.29	0
0	1.02186	10.28	0
0	1.02074	10.27	0
0	1.02168	10.26	0
0	1.0216	10.25	0
0	1.02208	10.24	0
0	1.02018	10.23	0
0	1.01751	10.22	0
0	1.01671	10.21	0
0	1.01774	10.2	0
0	1.01798	10.19	0
0	1.01707	10.18	0
0	1.01502	10.17	0
0	1.01523	10.16	0
0	1.01885	10.15	0
0	1.0182	10.14	0
0	1.01514	10.13	0
0	1.01415	10.12	0
0	1.01309	10.11	0
0	1.01165	10.1	0
0	1.01172	10.09	0
0	1.01171	10.08	0
0	1.01158	10.07	0
0	1.01199	10.06	0
0	1.01219	10.05	0
0	1.00928	10.04	0
0	1.00819	10.03	0
0	1.0108	10.02	0
0	1.01027	10.01	0
0	1.009	10	0
0	1.00719	9.99	0
0	1.00609	9.98	0
0	1.00666	9.97	0
0	1.00574	9.96	0
0	1.00535	9.95	0
0	1.00539	9.94	0
0	1.004	9.93	0
0	1.00287	9.92	0
0	1.00285	9.91	0
0	1.00256	9.9	0
0	1.00068	9.89	0
0	1.00086	9.88	0
0	1.00206	9.87	0
0	1.00142	9.86	0
0	1.00086	9.85	0
0	0.997532	9.84	0
0	0.999277	9.83	0
0	1.00044	9.82	0
0	0.997451	9.81	0
0	0.999511	9.8	0
0	1.00029	9.79	0
0	0.998771	9.78	0
0	0.995774	9.77	0
0	0.996267	9.76	0
0	0.999281	9.75	0
0	0.998674	9.74	0
0	0.997876	9.73	0
0	0.998508	9.72	0
0	0.999788	9.71	0
0	0.999737	9.7	0
0	0.997353	9.69	0
0	0.998603	9.68	0
0	0.998981	9.67	0
0	0.997019	9.66	0
0	0.997483	9.65	0
0	0.997652	9.64	0
0	0.999976	9.63	0
0	1.00067	9.62	0
0	0.998136	9.61	0
0	0.996127	9.6	0
0	0.995469	9.59	0
0	0.997209	9.58	0
0	0.99783	9.57	0
0	0.996176	9.56	0
0	0.995155	9.55	0
0	0.996599	9.54	0
0	0.999132	9.53	0
0	0.998611	9.52	0
0	0.997338	9.51	0
0	0.999989	9.5	0
0	0.998314	9.49	0
0	0.996431	9.48	0
0	0.99891	9.47	0
0	0.999512	9.46	0
0	1.00092	9.45	0
0	0.998983	9.44	0
0	1.0001	9.43	0
0	1.00123	9.42	0
0	0.997759	9.41	0
0	1.00069	9.4	0
0	1.00183	9.39	0
0	1.00216	9.38	0
0	1.00629	9.37	0
0	1.0068	9.36	0
0	1.00578	9.35	0
0	1.0049	9.34	0
0	1.00394	9.33	0
0	1.00555	9.32	0
0	1.00792	9.31	0
0	1.00805	9.3	0
0	1.00938	9.29	0
0	1.0114	9.28	0
0	1.01084	9.27	0
0	1.00925	9.26	0
0	1.0098	9.25	0
0	1.01019	9.24	0
0	1.0121	9.23	0
0	1.01452	9.22	0
0	1.0172	9.21	0
0	1.0182	9.2	0
0	1.01633	9.19	0
0	1.01638	9.18	0
0	1.01986	9.17	0
0	1.02405	9.16	0
0	1.02321	9.15	0
0	1.02118	9.14	0
0	1.02186	9.13	0
0	1.02529	9.12	0
0	1.02664	9.11	0
0	1.02775	9.1	0
0	1.02933	9.09	0
0	1.02811	9.08	0
0	1.0271	9.07	0
0	1.0282	9.06	0
0	1.03166	9.05	0
0	1.03249	9.04	0
0	1.03143	9.03	0
0	1.0327	9.02	0
0	1.03468	9.01	0
0	1.03375	9	0
0	1.03563	8.99	0
0	1.04034	8.98	0
0	1.04264	8.97	0
0	1.04139	8.96	0
0	1.04303	8.95	0
0	1.0465	8.94	0
0	1.04544	8.93	0
0	1.04716	8.92	0
0	1.05005	8.91	0
0	1.05307	8.9	0
0	1.0522	8.89	0
0	1.05274	8.88	0
0	1.05442	8.87	0
0	1.05527	8.86	0
0	1.05664	8.85	0
0	1.0567	8.84	0
0	1.061	8.83	0
0	1.06333	8.82	0
0	1.0624	8.81	0
0	1.06236	8.8	0
0	1.06195	8.79	0
0	1.06352	8.78	0
0	1.06586	8.77	0
0	1.06619	8.76	0
0	1.0685	8.75	0
0	1.07146	8.74	0
0	1.0708	8.73	0
0	1.07	8.72	0
0	1.07273	8.71	0
0	1.07253	8.7	0
0	1.0723	8.69	0
