# unused	g3	z	x
0	2.12672	-7	0
0	2.12671	-6.99	0
0	2.12593	-6.98	0
0	2.12527	-6.97	0
0	2.12527	-6.96	0
0	2.12701	-6.95	0
0	2.12634	-6.94	0
0	2.12613	-6.93	0
0	2.12896	-6.92	0
0	2.12795	-6.91	0
0	2.12893	-6.9	0
0	2.12915	-6.89	0
0	2.1274	-6.88	0
0	2.12782	-6.87	0
0	2.12981	-6.86	0
0	2.13139	-6.85	0
0	2.1303	-6.84	0
0	2.13126	-6.83	0
0	2.13276	-6.82	0
0	2.13203	-6.81	0
0	2.13078	-6.8	0
0	2.13111	-6.79	0
0	2.13166	-6.78	0
0	2.13163	-6.77	0
0	2.13153	-6.76	0
0	2.13159	-6.75	0
0	2.13203	-6.74	0
0	2.13197	-6.73	0
0	2.13113	-6.72	0
0	2.13267	-6.71	0
0	2.13285	-6.7	0
0	2.13121	-6.69	0
0	2.13324	-6.68	0
0	2.13335	-6.67	0
0	2.13236	-6.66	0
0	2.13367	-6.65	0
0	2.13328	-6.64	0
0	2.13168	-6.63	0
0	2.13505	-6.62	0
0	2.13759	-6.61	0
0	2.13392	-6.6	0
0	2.13324	-6.59	0
0	2.13589	-6.58	0
0	2.13453	-6.57	0
0	2.13463	-6.56	0
0	2.13734	-6.55	0
0	2.13637	-6.54	0
0	2.13621	-6.53	0
0	2.13417	-6.52	0
0	2.13336	-6.51	0
0	2.13522	-6.5	0
0	2.13649	-6.49	0
0	2.13846	-6.48	0
0	2.13522	-6.47	0
0	2.13233	-6.46	0
0	2.13317	-6.45	0
0	2.13292	-6.44	0
0	2.13257	-6.43	0
0	2.13124	-6.42	0
0	2.13186	-6.41	0
0	2.13522	-6.4	0
0	2.13413	-6.39	0
0	2.1329	-6.38	0
0	2.13117	-6.37	0
0	2.12811	-6.36	0
0	2.13014	-6.35	0
0	2.13413	-6.34	0
0	2.13295	-6.33	0
0	2.12947	-6.32	0
0	2.12799	-6.31	0
0	2.12853	-6.3	0
0	2.13076	-6.29	0
0	2.12916	-6.28	0
0	2.12648	-6.27	0
0	2.12649	-6.26	0
0	2.12771	-6.25	0
0	2.12929	-6.24	0
0	2.12959	-6.23	0
0	2.12874	-6.22	0
0	2.12568	-6.21	0
0	2.12255	-6.2	0
0	2.12273	-6.19	0
0	2.12388	-6.18	0
0	2.12307	-6.17	0
0	2.12254	-6.16	0
0	2.12381	-6.15	0
0	2.12523	-6.14	0
0	2.12377	-6.13	0
0	2.11928	-6.12	0
0	2.11855	-6.11	0
0	2.11917	-6.1	0
0	2.11842	-6.09	0
0	2.1196	-6.08	0
0	2.118	-6.07	0
0	2.11509	-6.06	0
0	2.11583	-6.05	0
0	2.1159	-6.04	0
0	2.11321	-6.03	0
0	2.11077	-6.02	0
0	2.11235	-6.01	0
0	2.11434	-6	0
0	2.11149	-5.99	0
0	2.10987	-5.98	0
0	2.1103	-5.97	0
0	2.10978	-5.96	0
0	2.10897	-5.95	0
0	2.11051	-5.94	0
0	2.11021	-5.93	0
0	2.10739	-5.92	0
