# unused	g3	z	x
0	2.15134	7	0
0	2.15541	6.99	0
0	2.15506	6.98	0
0	2.15334	6.97	0
0	2.15543	6.96	0
0	2.16217	6.95	0
0	2.16428	6.94	0
0	2.16163	6.93	0
0	2.16189	6.92	0
0	2.16477	6.91	0
0	2.1655	6.9	0
0	2.16886	6.89	0
0	2.17548	6.88	0
0	2.1806	6.87	0
0	2.17914	6.86	0
0	2.17984	6.85	0
0	2.18683	6.84	0
0	2.18737	6.83	0
0	2.19002	6.82	0
0	2.19497	6.81	0
0	2.19864	6.8	0
0	2.19765	6.79	0
0	2.19916	6.78	0
0	2.20005	6.77	0
0	2.20217	6.76	0
0	2.20675	6.75	0
0	2.2071	6.74	0
0	2.21366	6.73	0
0	2.21673	6.72	0
0	2.21527	6.71	0
0	2.21543	6.7	0
0	2.2154	6.69	0
0	2.21795	6.68	0
0	2.22062	6.67	0
0	2.22154	6.66	0
0	2.22602	6.65	0
0	2.22915	6.64	0
0	2.22892	6.63	0
0	2.22817	6.62	0
0	2.23157	6.61	0
0	2.23233	6.6	0
0	2.23122	6.59	0
0	2.23384	6.58	0
0	2.23623	6.57	0
0	2.23481	6.56	0
0	2.23693	6.55	0
0	2.24055	6.54	0
0	2.24351	6.53	0
0	2.24556	6.52	0
0	2.24293	6.51	0
0	2.24454	6.5	0
0	2.24481	6.49	0
0	2.24724	6.48	0
0	2.24789	6.47	0
0	2.24873	6.46	0
0	2.2497	6.45	0
0	2.24703	6.44	0
0	2.24671	6.43	0
0	2.2464	6.42	0
0	2.24418	6.41	0
0	2.24377	6.4	0
0	2.24646	6.39	0
0	2.24608	6.38	0
0	2.24264	6.37	0
0	2.2416	6.36	0
0	2.23931	6.35	0
0	2.23462	6.34	0
0	2.23442	6.33	0
0	2.23638	6.32	0
0	2.23394	6.31	0
0	2.2292	6.3	0
0	2.22821	6.29	0
0	2.22554	6.28	0
0	2.21654	6.27	0
0	2.21488	6.26	0
0	2.21901	6.25	0
0	2.21575	6.24	0
0	2.21188	6.23	0
0	2.20396	6.22	0
0	2.19725	6.21	0
0	2.19909	6.2	0
0	2.19386	6.19	0
0	2.18451	6.18	0
0	2.18027	6.17	0
0	2.16952	6.16	0
0	2.16064	6.15	0
0	2.1591	6.14	0
0	2.15502	6.13	0
0	2.14321	6.12	0
0	2.13338	6.11	0
0	2.12787	6.1	0
0	2.11943	6.09	0
0	2.10984	6.08	0
0	2.1014	6.07	0
0	2.09569	6.06	0
0	2.09266	6.05	0
0	2.08047	6.04	0
0	2.06636	6.03	0
0	2.06076	6.02	0
0	2.05369	6.01	0
0	2.04738	6	0
0	2.04395	5.99	0
0	2.03822	5.98	0
0	2.02355	5.97	0
0	2.0151	5.96	0
0	2.00966	5.95	0
0	2.00015	5.94	0
0	1.9936	5.93	0
