# unused	g3	z	x
0	1.07819	-10	0
0	1.07819	-9.99	0
0	1.0782	-9.98	0
0	1.07821	-9.97	0
0	1.07822	-9.96	0
0	1.07823	-9.95	0
0	1.07825	-9.94	0
0	1.07826	-9.93	0
0	1.07828	-9.92	0
0	1.0783	-9.91	0
0	1.07831	-9.9	0
0	1.07833	-9.89	0
0	1.07836	-9.88	0
0	1.07838	-9.87	0
0	1.0784	-9.86	0
0	1.07843	-9.85	0
0	1.07845	-9.84	0
0	1.07848	-9.83	0
0	1.07851	-9.82	0
0	1.07854	-9.81	0
0	1.07857	-9.8	0
0	1.0786	-9.79	0
0	1.07863	-9.78	0
0	1.07866	-9.77	0
0	1.0787	-9.76	0
0	1.07874	-9.75	0
0	1.07877	-9.74	0
0	1.07881	-9.73	0
0	1.07885	-9.72	0
0	1.07889	-9.71	0
0	1.07893	-9.7	0
0	1.07897	-9.69	0
0	1.07902	-9.68	0
0	1.07906	-9.67	0
0	1.07911	-9.66	0
0	1.07915	-9.65	0
0	1.0792	-9.64	0
0	1.07924	-9.63	0
0	1.07929	-9.62	0
0	1.07934	-9.61	0
0	1.07939	-9.6	0
0	1.07944	-9.59	0
0	1.0795	-9.58	0
0	1.07955	-9.57	0
0	1.0796	-9.56	0
0	1.07966	-9.55	0
0	1.07971	-9.54	0
0	1.07977	-9.53	0
0	1.07982	-9.52	0
0	1.07988	-9.51	0
0	1.07993	-9.5	0
0	1.07999	-9.49	0
0	1.08005	-9.48	0
0	1.08011	-9.47	0
0	1.08017	-9.46	0
0	1.08023	-9.45	0
0	1.08029	-9.44	0
0	1.08035	-9.43	0
0	1.08041	-9.42	0
0	1.08047	-9.41	0
0	1.08054	-9.4	0
0	1.0806	-9.39	0
0	1.08066	-9.38	0
0	1.08072	-9.37	0
0	1.08079	-9.36	0
0	1.08085	-9.35	0
0	1.08091	-9.34	0
0	1.08098	-9.33	0
0	1.08104	-9.32	0
0	1.0811	-9.31	0
0	1.08117	-9.3	0
0	1.08123	-9.29	0
0	1.08129	-9.28	0
0	1.08136	-9.27	0
0	1.08142	-9.26	0
0	1.08148	-9.25	0
0	1.08155	-9.24	0
0	1.08161	-9.23	0
0	1.08167	-9.22	0
0	1.08173	-9.21	0
0	1.0818	-9.2	0
0	1.08186	-9.19	0
0	1.08192	-9.18	0
0	1.08198	-9.17	0
0	1.08204	-9.16	0
0	1.0821	-9.15	0
0	1.08216	-9.14	0
0	1.08222	-9.13	0
0	1.08228	-9.12	0
0	1.08234	-9.11	0
0	1.08239	-9.1	0
0	1.08245	-9.09	0
0	1.0825	-9.08	0
0	1.08256	-9.07	0
0	1.08261	-9.06	0
0	1.08267	-9.05	0
0	1.08272	-9.04	0
0	1.08277	-9.03	0
0	1.08282	-9.02	0
0	1.08287	-9.01	0
