# unused	g3	z	x
0	1.0174	-10	0
0	1.01783	-9.99	0
0	1.0177	-9.98	0
0	1.01732	-9.97	0
0	1.01794	-9.96	0
0	1.01843	-9.95	0
0	1.01736	-9.94	0
0	1.01726	-9.93	0
0	1.01769	-9.92	0
0	1.01787	-9.91	0
0	1.0179	-9.9	0
0	1.01759	-9.89	0
0	1.01724	-9.88	0
0	1.01745	-9.87	0
0	1.01775	-9.86	0
0	1.01842	-9.85	0
0	1.0183	-9.84	0
0	1.01734	-9.83	0
0	1.01764	-9.82	0
0	1.01783	-9.81	0
0	1.01796	-9.8	0
0	1.01737	-9.79	0
0	1.01701	-9.78	0
0	1.01747	-9.77	0
0	1.01754	-9.76	0
0	1.01793	-9.75	0
0	1.01854	-9.74	0
0	1.01805	-9.73	0
0	1.01725	-9.72	0
0	1.01702	-9.71	0
0	1.01829	-9.7	0
0	1.01955	-9.69	0
0	1.01823	-9.68	0
0	1.01696	-9.67	0
0	1.01705	-9.66	0
0	1.01765	-9.65	0
0	1.01709	-9.64	0
0	1.01721	-9.63	0
0	1.01784	-9.62	0
0	1.01733	-9.61	0
0	1.0178	-9.6	0
0	1.01765	-9.59	0
0	1.01722	-9.58	0
0	1.01774	-9.57	0
0	1.0178	-9.56	0
0	1.01679	-9.55	0
0	1.01701	-9.54	0
0	1.01772	-9.53	0
0	1.01785	-9.52	0
0	1.01839	-9.51	0
0	1.0181	-9.5	0
0	1.01747	-9.49	0
0	1.01776	-9.48	0
0	1.01812	-9.47	0
0	1.01705	-9.46	0
0	1.01741	-9.45	0
0	1.01821	-9.44	0
0	1.0174	-9.43	0
0	1.01772	-9.42	0
0	1.01774	-9.41	0
0	1.01843	-9.4	0
0	1.01772	-9.39	0
0	1.01689	-9.38	0
0	1.01751	-9.37	0
0	1.01699	-9.36	0
0	1.01773	-9.35	0
0	1.01837	-9.34	0
0	1.01851	-9.33	0
0	1.01841	-9.32	0
0	1.01783	-9.31	0
0	1.01808	-9.3	0
0	1.01795	-9.29	0
0	1.01764	-9.28	0
0	1.01766	-9.27	0
0	1.01774	-9.26	0
0	1.0179	-9.25	0
0	1.01736	-9.24	0
0	1.01737	-9.23	0
0	1.01821	-9.22	0
0	1.01917	-9.21	0
0	1.01923	-9.2	0
0	1.01845	-9.19	0
0	1.0185	-9.18	0
0	1.01892	-9.17	0
0	1.0185	-9.16	0
0	1.01848	-9.15	0
0	1.0184	-9.14	0
0	1.01811	-9.13	0
0	1.01821	-9.12	0
0	1.01681	-9.11	0
0	1.01703	-9.1	0
0	1.01834	-9.09	0
0	1.01786	-9.08	0
0	1.01815	-9.07	0
0	1.01803	-9.06	0
0	1.01715	-9.05	0
0	1.01727	-9.04	0
0	1.01757	-9.03	0
0	1.01748	-9.02	0
0	1.01722	-9.01	0
0	1.01691	-9	0
0	1.01825	-8.99	0
0	1.01872	-8.98	0
0	1.01856	-8.97	0
0	1.01868	-8.96	0
0	1.01805	-8.95	0
0	1.01811	-8.94	0
0	1.01822	-8.93	0
0	1.01809	-8.92	0
0	1.01792	-8.91	0
0	1.01787	-8.9	0
0	1.01793	-8.89	0
0	1.01792	-8.88	0
0	1.01758	-8.87	0
0	1.01759	-8.86	0
0	1.018	-8.85	0
0	1.01829	-8.84	0
0	1.01806	-8.83	0
0	1.01815	-8.82	0
0	1.01872	-8.81	0
0	1.01854	-8.8	0
0	1.01838	-8.79	0
0	1.0184	-8.78	0
0	1.01825	-8.77	0
0	1.01771	-8.76	0
0	1.01828	-8.75	0
0	1.01816	-8.74	0
0	1.01762	-8.73	0
0	1.0176	-8.72	0
0	1.01775	-8.71	0
0	1.01929	-8.7	0
0	1.01985	-8.69	0
0	1.01974	-8.68	0
0	1.01878	-8.67	0
0	1.01805	-8.66	0
0	1.01853	-8.65	0
0	1.01954	-8.64	0
0	1.01955	-8.63	0
0	1.01871	-8.62	0
0	1.01819	-8.61	0
0	1.01801	-8.6	0
0	1.01886	-8.59	0
0	1.01914	-8.58	0
0	1.01852	-8.57	0
0	1.01852	-8.56	0
0	1.01912	-8.55	0
0	1.01907	-8.54	0
0	1.02	-8.53	0
0	1.02014	-8.52	0
0	1.01826	-8.51	0
0	1.01784	-8.5	0
0	1.01842	-8.49	0
0	1.01911	-8.48	0
0	1.01903	-8.47	0
0	1.01868	-8.46	0
0	1.01907	-8.45	0
0	1.01957	-8.44	0
0	1.01997	-8.43	0
0	1.01973	-8.42	0
0	1.0185	-8.41	0
