# unused	g3	z	x
0	2.13077	-7	0
0	2.1323	-6.99	0
0	2.13359	-6.98	0
0	2.13358	-6.97	0
0	2.13341	-6.96	0
0	2.13142	-6.95	0
0	2.13076	-6.94	0
0	2.13172	-6.93	0
0	2.13176	-6.92	0
0	2.12959	-6.91	0
0	2.13073	-6.9	0
0	2.13435	-6.89	0
0	2.13374	-6.88	0
0	2.13299	-6.87	0
0	2.1346	-6.86	0
0	2.13242	-6.85	0
0	2.13111	-6.84	0
0	2.13411	-6.83	0
0	2.13528	-6.82	0
0	2.13406	-6.81	0
0	2.1331	-6.8	0
0	2.13261	-6.79	0
0	2.134	-6.78	0
0	2.13616	-6.77	0
0	2.13552	-6.76	0
0	2.13481	-6.75	0
0	2.1355	-6.74	0
0	2.13459	-6.73	0
0	2.13248	-6.72	0
0	2.13451	-6.71	0
0	2.13369	-6.7	0
0	2.13211	-6.69	0
0	2.13484	-6.68	0
0	2.13596	-6.67	0
0	2.13478	-6.66	0
0	2.13371	-6.65	0
0	2.13398	-6.64	0
0	2.13401	-6.63	0
0	2.13757	-6.62	0
0	2.13924	-6.61	0
0	2.1334	-6.6	0
0	2.13306	-6.59	0
0	2.1367	-6.58	0
0	2.13498	-6.57	0
0	2.13513	-6.56	0
0	2.13637	-6.55	0
0	2.13558	-6.54	0
0	2.13656	-6.53	0
0	2.13335	-6.52	0
0	2.13236	-6.51	0
0	2.13529	-6.5	0
0	2.13645	-6.49	0
0	2.13816	-6.48	0
0	2.13476	-6.47	0
0	2.13147	-6.46	0
0	2.1328	-6.45	0
0	2.13247	-6.44	0
0	2.1322	-6.43	0
0	2.1308	-6.42	0
0	2.13104	-6.41	0
0	2.13449	-6.4	0
0	2.13382	-6.39	0
0	2.13283	-6.38	0
0	2.13105	-6.37	0
0	2.12824	-6.36	0
0	2.13012	-6.35	0
0	2.13391	-6.34	0
0	2.13269	-6.33	0
0	2.12933	-6.32	0
0	2.12797	-6.31	0
0	2.12863	-6.3	0
0	2.13092	-6.29	0
0	2.12929	-6.28	0
0	2.12685	-6.27	0
0	2.12725	-6.26	0
0	2.12835	-6.25	0
0	2.1302	-6.24	0
0	2.13095	-6.23	0
0	2.12994	-6.22	0
0	2.12649	-6.21	0
0	2.12338	-6.2	0
0	2.12381	-6.19	0
0	2.1249	-6.18	0
0	2.12381	-6.17	0
0	2.12307	-6.16	0
0	2.12462	-6.15	0
0	2.12656	-6.14	0
0	2.12443	-6.13	0
0	2.11852	-6.12	0
0	2.11784	-6.11	0
0	2.11979	-6.1	0
0	2.12057	-6.09	0
0	2.12186	-6.08	0
0	2.11945	-6.07	0
0	2.11734	-6.06	0
0	2.1179	-6.05	0
0	2.11603	-6.04	0
0	2.11222	-6.03	0
0	2.11175	-6.02	0
0	2.11293	-6.01	0
0	2.11322	-6	0
0	2.11202	-5.99	0
0	2.10975	-5.98	0
0	2.11101	-5.97	0
0	2.11342	-5.96	0
0	2.1142	-5.95	0
0	2.11436	-5.94	0
0	2.11125	-5.93	0
0	2.10783	-5.92	0
0	2.10738	-5.91	0
0	2.10578	-5.9	0
0	2.10679	-5.89	0
0	2.10603	-5.88	0
0	2.10474	-5.87	0
0	2.10837	-5.86	0
0	2.10834	-5.85	0
0	2.10514	-5.84	0
0	2.10721	-5.83	0
0	2.10309	-5.82	0
0	2.09804	-5.81	0
0	2.10359	-5.8	0
0	2.10361	-5.79	0
0	2.10217	-5.78	0
0	2.09833	-5.77	0
0	2.09601	-5.76	0
0	2.10052	-5.75	0
0	2.10255	-5.74	0
0	2.10365	-5.73	0
0	2.09976	-5.72	0
0	2.09775	-5.71	0
0	2.10013	-5.7	0
0	2.10062	-5.69	0
0	2.10092	-5.68	0
0	2.10035	-5.67	0
0	2.09648	-5.66	0
0	2.09499	-5.65	0
0	2.09701	-5.64	0
0	2.09807	-5.63	0
0	2.09851	-5.62	0
0	2.09631	-5.61	0
0	2.09665	-5.6	0
0	2.09968	-5.59	0
0	2.09801	-5.58	0
0	2.09559	-5.57	0
0	2.09637	-5.56	0
0	2.09528	-5.55	0
0	2.09787	-5.54	0
0	2.09872	-5.53	0
0	2.09372	-5.52	0
0	2.09547	-5.51	0
0	2.09798	-5.5	0
0	2.09623	-5.49	0
0	2.09562	-5.48	0
0	2.09686	-5.47	0
0	2.09742	-5.46	0
0	2.098	-5.45	0
0	2.09675	-5.44	0
0	2.10171	-5.43	0
0	2.10581	-5.42	0
0	2.10141	-5.41	0
0	2.099	-5.4	0
0	2.0999	-5.39	0
0	2.10053	-5.38	0
0	2.10023	-5.37	0
0	2.10478	-5.36	0
0	2.10752	-5.35	0
0	2.1033	-5.34	0
0	2.10441	-5.33	0
0	2.11082	-5.32	0
0	2.10965	-5.31	0
0	2.10758	-5.3	0
0	2.10861	-5.29	0
0	2.10605	-5.28	0
0	2.10489	-5.27	0
0	2.10652	-5.26	0
0	2.10955	-5.25	0
0	2.1117	-5.24	0
0	2.11231	-5.23	0
0	2.11499	-5.22	0
0	2.11387	-5.21	0
0	2.111	-5.2	0
0	2.11572	-5.19	0
0	2.12306	-5.18	0
0	2.12071	-5.17	0
0	2.11963	-5.16	0
0	2.1214	-5.15	0
0	2.12415	-5.14	0
0	2.12654	-5.13	0
0	2.12627	-5.12	0
0	2.1317	-5.11	0
0	2.13422	-5.1	0
0	2.1343	-5.09	0
0	2.13416	-5.08	0
0	2.13176	-5.07	0
0	2.13363	-5.06	0
0	2.13726	-5.05	0
0	2.1408	-5.04	0
0	2.14108	-5.03	0
0	2.14216	-5.02	0
0	2.14524	-5.01	0
0	2.1442	-5	0
0	2.14535	-4.99	0
0	2.15038	-4.98	0
0	2.15011	-4.97	0
0	2.15072	-4.96	0
0	2.15429	-4.95	0
0	2.1542	-4.94	0
0	2.1558	-4.93	0
0	2.15758	-4.92	0
0	2.1607	-4.91	0
0	2.1656	-4.9	0
0	2.1684	-4.89	0
0	2.16822	-4.88	0
0	2.16611	-4.87	0
0	2.17037	-4.86	0
0	2.17563	-4.85	0
0	2.17727	-4.84	0
0	2.17223	-4.83	0
0	2.17166	-4.82	0
0	2.17774	-4.81	0
0	2.18211	-4.8	0
0	2.18331	-4.79	0
0	2.17984	-4.78	0
0	2.1831	-4.77	0
0	2.18855	-4.76	0
0	2.19772	-4.75	0
0	2.19421	-4.74	0
0	2.18626	-4.73	0
0	2.1957	-4.72	0
0	2.20242	-4.71	0
