# unused	g3	z	x
0	2.04826	7	0
0	2.04791	6.99	0
0	2.04755	6.98	0
0	2.04717	6.97	0
0	2.0468	6.96	0
0	2.04642	6.95	0
0	2.04603	6.94	0
0	2.04565	6.93	0
0	2.04527	6.92	0
0	2.04488	6.91	0
0	2.04447	6.9	0
0	2.04406	6.89	0
0	2.04365	6.88	0
0	2.04324	6.87	0
0	2.04283	6.86	0
0	2.04241	6.85	0
0	2.04199	6.84	0
0	2.04154	6.83	0
0	2.04109	6.82	0
0	2.04065	6.81	0
0	2.0402	6.8	0
0	2.03975	6.79	0
0	2.0393	6.78	0
0	2.03883	6.77	0
0	2.03834	6.76	0
0	2.03785	6.75	0
0	2.03737	6.74	0
0	2.03688	6.73	0
0	2.03639	6.72	0
0	2.0359	6.71	0
0	2.03537	6.7	0
0	2.03485	6.69	0
0	2.03432	6.68	0
0	2.03379	6.67	0
0	2.03326	6.66	0
0	2.03274	6.65	0
0	2.03219	6.64	0
0	2.03162	6.63	0
0	2.03104	6.62	0
0	2.03047	6.61	0
0	2.0299	6.6	0
0	2.02934	6.59	0
0	2.02877	6.58	0
0	2.02816	6.57	0
0	2.02755	6.56	0
0	2.02694	6.55	0
0	2.02633	6.54	0
0	2.02572	6.53	0
0	2.02511	6.52	0
0	2.0245	6.51	0
0	2.02385	6.5	0
0	2.0232	6.49	0
0	2.02255	6.48	0
0	2.0219	6.47	0
0	2.02126	6.46	0
0	2.02063	6.45	0
0	2.01996	6.44	0
0	2.01928	6.43	0
0	2.0186	6.42	0
0	2.01793	6.41	0
0	2.01726	6.4	0
0	2.01659	6.39	0
0	2.01593	6.38	0
0	2.01523	6.37	0
0	2.01453	6.36	0
0	2.01384	6.35	0
0	2.01315	6.34	0
0	2.01246	6.33	0
0	2.01179	6.32	0
0	2.01111	6.31	0
0	2.0104	6.3	0
0	2.0097	6.29	0
0	2.00901	6.28	0
0	2.00832	6.27	0
0	2.00764	6.26	0
0	2.00697	6.25	0
0	2.00629	6.24	0
0	2.0056	6.23	0
0	2.00492	6.22	0
0	2.00425	6.21	0
0	2.00359	6.2	0
0	2.00294	6.19	0
0	2.0023	6.18	0
0	2.00165	6.17	0
0	2.001	6.16	0
0	2.00037	6.15	0
0	1.99975	6.14	0
0	1.99914	6.13	0
0	1.99855	6.12	0
0	1.99796	6.11	0
0	1.99738	6.1	0
0	1.99681	6.09	0
0	1.99626	6.08	0
0	1.99572	6.07	0
0	1.9952	6.06	0
0	1.99469	6.05	0
0	1.9942	6.04	0
0	1.99373	6.03	0
0	1.99327	6.02	0
0	1.99284	6.01	0
0	1.99242	6	0
0	1.99202	5.99	0
0	1.99165	5.98	0
0	1.99131	5.97	0
0	1.99099	5.96	0
0	1.99069	5.95	0
0	1.99041	5.94	0
0	1.99016	5.93	0
0	1.98994	5.92	0
0	1.98974	5.91	0
0	1.9896	5.9	0
0	1.98949	5.89	0
0	1.98939	5.88	0
0	1.98933	5.87	0
0	1.9893	5.86	0
0	1.98929	5.85	0
0	1.98935	5.84	0
0	1.98946	5.83	0
0	1.9896	5.82	0
0	1.98978	5.81	0
0	1.98998	5.8	0
0	1.99022	5.79	0
0	1.9905	5.78	0
0	1.99089	5.77	0
0	1.99131	5.76	0
0	1.99177	5.75	0
0	1.99227	5.74	0
0	1.99281	5.73	0
