# unused	g3	z	x
0	2.14698	7	0
0	2.15013	6.99	0
0	2.14792	6.98	0
0	2.14613	6.97	0
0	2.14863	6.96	0
0	2.1558	6.95	0
0	2.15771	6.94	0
0	2.15568	6.93	0
0	2.15863	6.92	0
0	2.16332	6.91	0
0	2.16151	6.9	0
0	2.16532	6.89	0
0	2.17536	6.88	0
0	2.18054	6.87	0
0	2.17821	6.86	0
0	2.18183	6.85	0
0	2.18924	6.84	0
0	2.1872	6.83	0
0	2.191	6.82	0
0	2.19736	6.81	0
0	2.20375	6.8	0
0	2.202	6.79	0
0	2.20333	6.78	0
0	2.20734	6.77	0
0	2.20929	6.76	0
0	2.2121	6.75	0
0	2.21214	6.74	0
0	2.221	6.73	0
0	2.22625	6.72	0
0	2.2246	6.71	0
0	2.22461	6.7	0
0	2.22379	6.69	0
0	2.22705	6.68	0
0	2.2319	6.67	0
0	2.23264	6.66	0
0	2.23756	6.65	0
0	2.24387	6.64	0
0	2.24241	6.63	0
0	2.24065	6.62	0
0	2.24641	6.61	0
0	2.24585	6.6	0
0	2.24534	6.59	0
0	2.24942	6.58	0
0	2.25306	6.57	0
0	2.25061	6.56	0
0	2.2529	6.55	0
0	2.25914	6.54	0
0	2.26368	6.53	0
0	2.26428	6.52	0
0	2.25799	6.51	0
0	2.26232	6.5	0
0	2.26544	6.49	0
0	2.27	6.48	0
0	2.26979	6.47	0
0	2.26963	6.46	0
0	2.26989	6.45	0
0	2.26598	6.44	0
0	2.26658	6.43	0
0	2.26771	6.42	0
0	2.268	6.41	0
0	2.26667	6.4	0
0	2.27212	6.39	0
0	2.27166	6.38	0
0	2.26393	6.37	0
0	2.2643	6.36	0
0	2.26322	6.35	0
0	2.25697	6.34	0
0	2.25734	6.33	0
0	2.26171	6.32	0
0	2.25742	6.31	0
0	2.2523	6.3	0
0	2.25214	6.29	0
0	2.24698	6.28	0
0	2.2368	6.27	0
0	2.23631	6.26	0
0	2.24351	6.25	0
0	2.2414	6.24	0
0	2.23627	6.23	0
0	2.22747	6.22	0
0	2.22082	6.21	0
0	2.22326	6.2	0
0	2.2182	6.19	0
0	2.20822	6.18	0
0	2.20282	6.17	0
0	2.19001	6.16	0
0	2.17955	6.15	0
0	2.1793	6.14	0
0	2.17446	6.13	0
0	2.16151	6.12	0
0	2.151	6.11	0
0	2.14482	6.1	0
0	2.13474	6.09	0
0	2.12249	6.08	0
0	2.11632	6.07	0
0	2.11209	6.06	0
0	2.10822	6.05	0
0	2.09138	6.04	0
0	2.07331	6.03	0
0	2.07127	6.02	0
0	2.0649	6.01	0
0	2.05683	6	0
0	2.05332	5.99	0
0	2.0461	5.98	0
0	2.02853	5.97	0
0	2.01778	5.96	0
0	2.01217	5.95	0
0	2.00324	5.94	0
0	1.99826	5.93	0
0	1.98967	5.92	0
0	1.98095	5.91	0
0	1.97479	5.9	0
0	1.96235	5.89	0
0	1.96035	5.88	0
0	1.9566	5.87	0
0	1.94374	5.86	0
0	1.94127	5.85	0
0	1.94096	5.84	0
0	1.93027	5.83	0
0	1.92358	5.82	0
0	1.91898	5.81	0
0	1.90999	5.8	0
0	1.9062	5.79	0
0	1.90242	5.78	0
0	1.89262	5.77	0
0	1.8808	5.76	0
0	1.88195	5.75	0
0	1.88546	5.74	0
0	1.88105	5.73	0
0	1.87442	5.72	0
0	1.86362	5.71	0
0	1.85995	5.7	0
0	1.85768	5.69	0
0	1.85406	5.68	0
0	1.85503	5.67	0
0	1.85199	5.66	0
0	1.8499	5.65	0
0	1.84313	5.64	0
0	1.83424	5.63	0
0	1.83537	5.62	0
0	1.83151	5.61	0
0	1.82483	5.6	0
0	1.82557	5.59	0
0	1.82488	5.58	0
0	1.82852	5.57	0
0	1.82678	5.56	0
0	1.82442	5.55	0
0	1.82772	5.54	0
0	1.82271	5.53	0
0	1.81716	5.52	0
0	1.82042	5.51	0
0	1.82676	5.5	0
0	1.82651	5.49	0
0	1.82479	5.48	0
0	1.83308	5.47	0
0	1.83693	5.46	0
0	1.82867	5.45	0
0	1.82639	5.44	0
0	1.83322	5.43	0
0	1.83583	5.42	0
0	1.83386	5.41	0
0	1.83437	5.4	0
0	1.83705	5.39	0
0	1.84008	5.38	0
0	1.84383	5.37	0
0	1.84662	5.36	0
0	1.84737	5.35	0
0	1.84487	5.34	0
0	1.84767	5.33	0
0	1.86335	5.32	0
0	1.87483	5.31	0
0	1.87647	5.3	0
0	1.88295	5.29	0
0	1.88858	5.28	0
0	1.8834	5.27	0
0	1.89143	5.26	0
0	1.90148	5.25	0
0	1.90548	5.24	0
0	1.91	5.23	0
0	1.91826	5.22	0
0	1.92932	5.21	0
0	1.93409	5.2	0
0	1.93928	5.19	0
0	1.94552	5.18	0
0	1.95178	5.17	0
0	1.96316	5.16	0
0	1.97536	5.15	0
0	1.9794	5.14	0
0	1.98122	5.13	0
0	1.99139	5.12	0
0	2.0079	5.11	0
0	2.01752	5.1	0
0	2.03376	5.09	0
0	2.04059	5.08	0
0	2.04742	5.07	0
0	2.0666	5.06	0
0	2.07953	5.05	0
0	2.08186	5.04	0
0	2.09014	5.03	0
0	2.10758	5.02	0
0	2.11322	5.01	0
0	2.12503	5	0
0	2.14142	4.99	0
0	2.15276	4.98	0
0	2.17025	4.97	0
0	2.1859	4.96	0
0	2.1919	4.95	0
0	2.20788	4.94	0
0	2.22895	4.93	0
0	2.2377	4.92	0
0	2.24731	4.91	0
0	2.26398	4.9	0
0	2.28321	4.89	0
0	2.30478	4.88	0
0	2.31976	4.87	0
0	2.33123	4.86	0
0	2.35185	4.85	0
0	2.38042	4.84	0
0	2.40565	4.83	0
0	2.41598	4.82	0
0	2.4231	4.81	0
0	2.45615	4.8	0
0	2.47926	4.79	0
0	2.47761	4.78	0
0	2.50361	4.77	0
0	2.53675	4.76	0
0	2.55312	4.75	0
0	2.57041	4.74	0
0	2.58778	4.73	0
0	2.60756	4.72	0
0	2.64053	4.71	0
0	2.66977	4.7	0
0	2.6791	4.69	0
0	2.70229	4.68	0
0	2.73495	4.67	0
0	2.76076	4.66	0
0	2.78973	4.65	0
0	2.8192	4.64	0
0	2.84156	4.63	0
0	2.85945	4.62	0
0	2.90071	4.61	0
0	2.94322	4.6	0
0	2.96069	4.59	0
0	2.98552	4.58	0
0	3.008	4.57	0
0	3.03866	4.56	0
0	3.07964	4.55	0
0	3.10602	4.54	0
0	3.13397	4.53	0
0	3.17662	4.52	0
0	3.22101	4.51	0
0	3.25705	4.5	0
0	3.2835	4.49	0
0	3.29985	4.48	0
0	3.33909	4.47	0
0	3.38645	4.46	0
0	3.41756	4.45	0
0	3.45576	4.44	0
0	3.507	4.43	0
0	3.54761	4.42	0
0	3.58968	4.41	0
0	3.63566	4.4	0
