0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	0.0666667	
0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	0.133333	
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	0.266667	
0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	
0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	0.4	
0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	0.466667	
0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	0.533333	
0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	
