# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0247183
# min_important_energy after initialization: 88

# histogram method: simple flat
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 334508934
# total moves: 685900000
# acceptance rate: 0.487693

# energy	samples
46  0
47  2184526
48  1178230
49  761036
50  526503
51  377523
52  278598
53  210290
54  161668
55  125965
56  99771
57  79965
58  64605
59  52932
60  43684
61  36281
62  30376
63  25502
64  21485
65  18262
66  15626
67  13517
68  11693
69  10063
70  8734
71  7600
72  6645
73  5816
74  5084
75  4483
76  3934
77  3481
78  2984
79  2583
80  2236
81  1872
82  1525
83  1218
84  912
85  684
86  499
87  363
88  262
89  199
90  162
91  102
92  51
93  10
94  2
