# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00835684
# min_important_energy after initialization: 130

# histogram method: simple flat
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 836541646
# total moves: 1757600000
# acceptance rate: 0.475957

# energy	samples
62  0
63  3878343
64  2117091
65  1399926
66  999703
67  740897
68  562422
69  435072
70  342648
71  273887
72  221559
73  181424
74  149703
75  124918
76  104739
77  88754
78  75863
79  65244
80  56364
81  49012
82  42628
83  37421
84  32938
85  29084
86  25789
87  22982
88  20529
89  18291
90  16385
91  14725
92  13254
93  11967
94  10831
95  9856
96  8915
97  8129
98  7468
99  6843
100  6308
101  5812
102  5333
103  4921
104  4530
105  4186
106  3829
107  3521
108  3198
109  2903
110  2650
111  2408
112  2191
113  1972
114  1755
115  1579
116  1396
117  1240
118  1109
119  965
120  856
121  774
122  686
123  590
124  492
125  397
126  328
127  259
128  192
129  121
130  62
131  42
132  27
