# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00910162
# min_important_energy after initialization: 110

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 566327062
# total moves: 1216700000
# acceptance rate: 0.465462

# energy	samples
55  0
56  2791807
57  1515540
58  994658
59  702231
60  513546
61  385376
62  294524
63  229365
64  181425
65  146054
66  118436
67  96940
68  80249
69  67084
70  56624
71  47905
72  40796
73  34984
74  30011
75  25963
76  22541
77  19624
78  17240
79  15097
80  13295
81  11747
82  10404
83  9333
84  8278
85  7379
86  6617
87  5967
88  5420
89  4891
90  4436
91  4052
92  3682
93  3298
94  2977
95  2692
96  2433
97  2147
98  1919
99  1680
100  1464
101  1252
102  1038
103  855
104  716
105  614
106  516
107  432
108  351
109  277
110  226
111  178
112  139
113  112
114  100
115  63
116  50
117  2
