# version: 0.0.0-138-g2c17df3-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00944236
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 486682437
# total moves: 1064800000
# acceptance rate: 0.457065

# energy	samples
53  0
54  2352286
55  1273628
56  832180
57  585785
58  427516
59  320073
60  244183
61  189960
62  149914
63  119765
64  97101
65  79628
66  65790
67  54751
68  45737
69  38508
70  32784
71  27980
72  23960
73  20681
74  17878
75  15538
76  13574
77  11950
78  10554
79  9313
80  8232
81  7313
82  6487
83  5750
84  5121
85  4625
86  4079
87  3664
88  3282
89  2924
90  2626
91  2333
92  2091
93  1828
94  1588
95  1355
96  1148
97  971
98  808
99  665
100  555
101  457
102  374
103  321
104  286
105  226
106  167
107  128
108  116
109  78
110  70
