# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 4
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00803141
# min_important_energy after initialization: 123

# histogram method: simple flat
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 743728355
# total moves: 1562500000
# acceptance rate: 0.475986

# energy	samples
61  0
62  3186476
63  1715542
64  1126148
65  797593
66  586320
67  442699
68  340895
69  267261
70  212454
71  170925
72  139557
73  115101
74  95226
75  79716
76  67372
77  57336
78  48879
79  42025
80  36422
81  31737
82  27654
83  24227
84  21347
85  18847
86  16684
87  14906
88  13229
89  11797
90  10596
91  9569
92  8577
93  7793
94  7075
95  6429
96  5854
97  5346
98  4876
99  4456
100  4095
101  3759
102  3453
103  3159
104  2889
105  2627
106  2353
107  2096
108  1886
109  1709
110  1532
111  1359
112  1204
113  1055
114  941
115  840
116  756
117  657
118  577
119  495
120  427
121  356
122  293
123  205
124  143
125  34
